Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR300C	429	18.9207459207	8117
YDR301W	1358	2.18114874816	2962
YDR302W	220	9.72727272727	2140
YDR303C	886	5.16478555305	4576
YDR306C	479	1.85803757829	890
YDR307W	663	2.78883861237	1849
YDR308C	141	12.8936170213	1818
YDR309C	384	17.9505208333	6893
YDR310C	1063	2.73847601129	2911
YDR311W	643	4.61119751166	2965
YDR313C	287	1.76655052265	507
YDR316W	472	1.24576271186	588
YDR319C	275	2.32	638
YDR320C	669	6.63826606876	4441
YDR320C-A	73	22.301369863	1628
YDR321W	382	63.7617801047	24357
YDR322C-A	97	24.7113402062	2397
YDR322W	368	5.82065217391	2142
YDR323C	516	0.912790697674	471
YDR324C	777	11.6512226512	9053
YDR325W	1036	1.63223938224	1691
YDR326C	1439	2.51216122307	3615
YDR328C	195	57.4102564103	11195
YDR329C	442	3.35294117647	1482
YDR330W	501	4.44111776447	2225
YDR331W	412	7.56310679612	3116
YDR333C	724	5.16988950276	3743
YDR334W	1515	1.06666666667	1616
YDR335W	1225	4.50040816327	5513
YDR336W	315	1.43492063492	452
YDR337W	287	7.37979094077	2118
YDR338C	696	1.28017241379	891
YDR339C	190	21.8315789474	4148
YDR341C	608	69.8914473684	42494
YDR346C	482	29.5062240664	14222
YDR347W	322	6.94720496894	2237
YDR348C	500	9.968	4984
YDR349C	597	3.62479061977	2164
YDR351W	865	2.96416184971	2564
YDR352W	318	5.5251572327	1757
YDR353W	320	128.9625	41268
YDR354W	381	10.3700787402	3951
YDR356W	945	3.51216931217	3319
YDR357C	123	6.07317073171	747
YDR358W	558	3.38888888889	1891
YDR359C	983	1.30315361139	1281
YDR361C	284	27.676056338	7860
YDR362C	673	1.95096582467	1313
YDR363W	457	1.59080962801	727
YDR363W-A	90	90.8111111111	8173
YDR364C	456	2.21052631579	1008
YDR365C	629	14.2607313196	8970
YDR368W	313	41.9392971246	13127
YDR369C	855	1.01637426901	869
YDR370C	443	1.91196388262	847
YDR371W	512	1.66015625	850
YDR372C	346	18.5346820809	6413
YDR373W	191	17.7905759162	3398
YDR374W-A	90	5.95555555556	536
YDR375C	457	1.9409190372	887
YDR376W	494	2.85020242915	1408
YDR377W	102	58.2352941176	5940
YDR378C	87	48.8620689655	4251
YDR379C-A	80	2.9125	233
YDR379W	1010	1.42772277228	1442
YDR380W	636	4.52201257862	2876
YDR383C	239	2.13807531381	511
YDR384C	276	43.8043478261	12090
YDR386W	633	1.00157977883	634
YDR388W	483	31.5631469979	15245
YDR389W	655	3.86717557252	2533
YDR390C	637	4.69387755102	2990
YDR391C	233	3.65236051502	851
YDR392W	338	3.44970414201	1166
YDR393W	457	1.22757111597	561
YDR394W	429	27.9067599068	11972
YDR395W	945	15.9576719577	15080
YDR398W	644	12.5900621118	8108
YDR399W	222	45.1666666667	10027
YDR400W	341	8.42228739003	2872
YDR404C	172	19.9011627907	3423
YDR405W	264	5.77272727273	1524
YDR407C	1290	1.29147286822	1666
YDR408C	215	22.6	4859
YDR410C	240	6.6875	1605
YDR411C	342	6.17543859649	2112
YDR412W	236	19.7796610169	4668
YDR414C	363	2.38292011019	865
YDR415C	375	4.60533333333	1727
YDR416W	860	1.58604651163	1364
YDR419W	633	1.04739336493	663
YDR422C	816	2.60906862745	2129
YDR423C	410	3.91463414634	1605
YDR425W	626	1.72523961661	1080
YDR427W	394	27.845177665	10971
YDR428C	262	6.87786259542	1802
YDR429C	275	97.0290909091	26683
YDR430C	990	2.58181818182	2556
YDR434W	535	7.32523364486	3919
YDR435C	329	3.17629179331	1045
YDR437W	141	2.21276595745	312
YDR439W	348	2.13505747126	743
YDR440W	583	2.38765008576	1392
YDR441C	182	8.69230769231	1582
YDR448W	435	3.67126436782	1597
YDR449C	441	9.74829931973	4299
YDR451C	354	10.9971751412	3893
YDR452W	675	5.13333333333	3465
YDR453C	197	2.02538071066	399
YDR454C	188	133.611702128	25119
YDR456W	634	4.75394321767	3014
YDR457W	3269	1.92597124503	6296
YDR458C	664	3.18825301205	2117
YDR460W	322	5.27950310559	1700
YDR461C-A	81	16.2469135802	1316
YDR461W	37	179.486486486	6641
YDR462W	148	16.4797297297	2439
YDR463W	520	8.49423076923	4417
YDR464W	1436	2.4282729805	3487
YDR465C	413	14.0532687651	5804
YDR466W	899	1.28698553949	1157
YDR468C	225	11.5288888889	2594
YDR469W	176	9.67613636364	1703
YDR470C	503	2.78528827038	1401
YDR472W	284	6.54577464789	1859
YDR473C	470	2.4	1128
YDR476C	225	16.7377777778	3766
YDR477W	634	8.77129337539	5561
YDR478W	199	3.88944723618	774
YDR479C	555	1.42342342342	790
YDR480W	324	3.41666666667	1107
YDR481C	567	20.5308641975	11641
YDR482C	136	5.22794117647	711
YDR483W	443	26.7381489842	11845
YDR484W	642	2.04205607477	1311
YDR485C	796	2.22110552764	1768
YDR486C	230	14.9608695652	3441
YDR487C	209	53.6794258373	11219
YDR488C	534	1.10486891386	590
YDR489W	295	3.52203389831	1039
YDR490C	767	1.99869621904	1533
YDR492W	317	8.79495268139	2788
YDR493W	124	9.20967741935	1142
YDR494W	362	4.97237569061	1800
YDR495C	1012	1.20454545455	1219
YDR496C	657	21.6210045662	14205
YDR497C	585	15.5863247863	9118
YDR498C	384	4.0390625	1551
YDR501W	522	1.37739463602	719
YDR503C	275	3.2	880
YDR505C	842	4.78147268409	4026
YDR506C	609	1.19047619048	725
YDR507C	1143	7.1968503937	8226
YDR510W	102	181.862745098	18550
YDR511W	134	7.79850746269	1045
YDR513W	144	37.5625	5409
YDR514C	484	3.04338842975	1473
YDR515W	448	4.42857142857	1984
YDR516C	501	9.30139720559	4660
YDR517W	373	12.2868632708	4583
YDR518W	518	10.5714285714	5476
YDR519W	136	27.5514705882	3747
YDR520C	773	1.21862871928	942
YDR524C	483	2.06832298137	999
YDR524C-B	67	2791.25373134	187014
YDR525W-A	80	22.175	1774
YDR527W	440	7.67954545455	3379
YDR528W	424	2.84669811321	1207
YDR529C	128	35.1875	4504
YDR530C	326	3.3036809816	1077
YDR531W	368	9.96467391304	3667
YDR532C	386	1.58808290155	613
YDR533C	238	4.46638655462	1063
YDR538W	243	3.329218107	809
YDR539W	504	6.31944444444	3185
YDR541C	345	0.994202898551	343
YEL001C	226	42.7743362832	9667
YEL002C	431	31.3619489559	13517
YEL004W	343	1.5889212828	545
YEL005C	283	0.961130742049	272
YEL006W	336	2.61904761905	880
YEL008C-A	31	0.709677419355	22
YEL009C	282	4.75177304965	1340
YEL013W	579	13.1381692573	7607
YEL015W	552	8.69565217391	4800
YEL017W	338	8.47928994083	2866
YEL018W	280	4.17857142857	1170
YEL019C	268	2.07089552239	555
YEL020W-A	88	29.0909090909	2560
YEL022W	1460	3.84863013699	5619
YEL024W	216	10.7777777778	2328
YEL026W	127	247.724409449	31461
YEL027W	161	362.124223602	58302
YEL029C	313	3.51118210863	1099
YEL031W	1216	18.7105263158	22752
YEL032W	972	4.44547325103	4321
YEL037C	399	45.0025062657	17956
YEL038W	228	13.0964912281	2986
YEL040W	468	47.7115384615	22329
YEL042W	519	16.6878612717	8661
YEL043W	957	1.49320794148	1429
YEL044W	167	13.9700598802	2333
YEL046C	388	103.164948454	40028
YEL047C	471	26.6008492569	12529
YEL048C	153	6.92810457516	1060
YEL050C	394	5.05583756345	1992
YEL051W	257	70.2412451362	18052
YEL052W	510	3.19411764706	1629
YEL053C	734	1.62397820163	1192
YEL055C	1023	10.5337243402	10776
YEL056W	402	4.68905472637	1885
YEL058W	558	12.2222222222	6820
YEL059C-A	75	2.70666666667	203
YEL060C	636	15.5393081761	9883
YEL061C	1001	1.95604395604	1958
YEL062W	616	1.11201298701	685
YEL063C	591	8.65989847716	5118
YEL065W	629	31.1319554849	19582
YEL066W	180	16.4444444444	2960
YEL068C	111	5.54954954955	616
YEL071W	497	96.4889336016	47955
YER001W	763	4.90694626474	3744
YER002W	232	32.3189655172	7498
YER004W	232	24.3232758621	5643
YER005W	631	1.88589540412	1190
YER006W	521	40.7946257198	21254
YER007W	519	1.01156069364	525
YER008C	1337	2.77786088257	3714
YER009W	126	278.079365079	35038
YER010C	235	5.69787234043	1339
YER012W	199	47.783919598	9509
YER013W	1146	1.50872600349	1729
YER014W	540	3.03333333333	1638
YER016W	345	6.43188405797	2219
YER017C	762	2.38582677165	1818
YER018C	222	3.91441441441	869
YER019C-A	89	97.4943820225	8677
YER019W	478	5.10878661088	2442
YER020W	450	4.12888888889	1858
YER021W	524	25.3034351145	13259
YER022W	688	3.44040697674	2367
YER023W	287	85.5574912892	24555
YER025W	528	78.7443181818	41577
YER026C	277	33.4873646209	9276
YER027C	418	16.2990430622	6813
YER028C	395	1.75443037975	693
YER029C	197	8.94416243655	1762
YER030W	154	37.2402597403	5735
YER031C	224	33.7767857143	7566
YER032W	877	2.11288483466	1853
YER034W	186	8.54301075269	1589
YER035W	146	10.6712328767	1558
YER036C	611	76.0638297872	46475
YER037W	322	1.79813664596	579
YER039C-A	73	1.27397260274	93
YER040W	731	2.14774281806	1570
YER042W	185	31.7189189189	5868
YER043C	450	270.331111111	121649
YER044C	149	21.9932885906	3277
YER045C	490	1.00204081633	491
YER046W	144	1.74305555556	251
YER048C	392	24.8724489796	9750
YER048W-A	95	36.6315789474	3480
YER049W	645	18.3023255814	11805
YER050C	139	15.8776978417	2207
YER051W	493	1.1014198783	543
YER052C	528	22.9545454545	12120
YER053C-A	38	1.15789473684	44
YER055C	298	73.8120805369	21996
YER057C	130	83.8538461538	10901
YER058W	108	3.73148148148	403
YER059W	421	4.01662707838	1691
YER061C	443	1.85778781038	823
YER063W	219	24.1324200913	5285
YER064C	506	17.4782608696	8844
YER067W	162	1.66049382716	269
YER068W	588	8.74659863946	5143
YER069W	864	2.70601851852	2338
YER071C	127	8.31496062992	1056
YER072W	130	379.761538462	49369
YER073W	521	29.245681382	15237
YER076C	303	0.864686468647	262
YER077C	689	1.23657474601	852
YER078C	512	2.255859375	1155
YER079W	211	4.03317535545	851
YER080W	628	10.3917197452	6526
YER082C	555	9.28648648649	5154
YER083C	286	17.0909090909	4888
YER086W	577	21.9272097054	12652
YER087C-B	83	84.5662650602	7019
YER087W	577	1.50606585789	869
YER088C	671	7.30104321908	4899
YER090W	508	36.0374015748	18307
YER091C	768	128.212239583	98467
YER092W	126	16.5714285714	2088
YER094C	206	44.2427184466	9114
YER095W	401	6.49127182045	2603
YER099C	319	10.9811912226	3503
YER100W	251	24.422310757	6130
YER101C	431	2.04872389791	883
YER104W	209	3.03349282297	634
YER105C	1392	3.6099137931	5025
YER107C	366	9.93989071038	3638
YER110C	1114	67.8913824057	75631
YER112W	188	23.9042553191	4494
YER113C	707	1.94483734088	1375
YER114C	1041	5.49663784822	5722
YER116C	275	2.32	638
YER118C	368	7.05434782609	2596
YER119C	449	2.75723830735	1238
YER120W	245	109.86122449	26916
YER122C	494	25.475708502	12585
YER123W	525	3.2819047619	1723
YER124C	574	18.8763066202	10835
YER125W	810	14.0802469136	11405
YER126C	262	39.9885496183	10477
YER127W	358	12.4329608939	4451
YER128W	204	2.92156862745	596
YER130C	444	2.58333333333	1147
YER134C	179	8.98882681564	1609
YER136W	452	29.2455752212	13219
YER137C	149	2.73825503356	408
YER139C	227	3.19383259912	725
YER140W	557	1.13644524237	633
YER141W	487	5.54004106776	2698
YER142C	297	2.2861952862	679
YER143W	429	8.41258741259	3609
YER145C	405	39.3111111111	15921
YER146W	94	46.585106383	4379
YER147C	625	1.0384	649
YER148W	241	26.0829875519	6286
YER149C	421	3.51781472684	1481
YER150W	149	1.44966442953	216
YER151C	913	6.30120481928	5753
YER152C	444	4.0990990991	1820
YER154W	403	5.01488833747	2021
YER155C	2168	3.12315498155	6771
YER156C	339	22.1563421829	7511
YER157W	802	2.24563591022	1801
YER159C	143	12.3076923077	1760
YER161C	334	5.02395209581	1678
YER163C	233	5.27896995708	1230
YER164W	1469	2.91490810075	4282
YER165W	578	215.370242215	124484
YER166W	1572	2.24745547074	3533
YER167W	852	2.03873239437	1737
YER168C	547	6.10968921389	3342
YER169W	797	1.57465495609	1255
YER170W	226	3.3407079646	755
YER171W	779	2.21309370988	1724
YER172C	2164	1.76109057301	3811
YER174C	245	5.84897959184	1433
YER175C	300	2.21	663
YER176W	1122	3.00267379679	3369
YER178W	421	105.320665083	44340
YER180C-A	86	5.79069767442	498
YER182W	245	2.51836734694	617
YER183C	212	7.33962264151	1556
YFL001W	443	3.34085778781	1480
YFL002C	607	4.62932454695	2810
YFL004W	829	25.5778045838	21204
YFL005W	216	45.0046296296	9721
YFL007W	2144	2.6203358209	5618
YFL008W	1226	2.78874388254	3419
YFL010C	212	79.0377358491	16756
YFL013C	693	3.51226551227	2434
YFL014W	110	3.71818181818	409
YFL016C	512	7.0	3584
YFL017C	160	13.00625	2081
YFL017W-A	78	23.2564102564	1814
YFL018C	500	33.064	16532
YFL022C	504	66.5099206349	33521
YFL025C	1030	1.07184466019	1104
YFL026W	432	24.5856481481	10621
YFL027C	498	1.06224899598	529
YFL028C	290	7.2	2088
YFL029C	369	2.35501355014	869
YFL034W	1074	1.66573556797	1789
YFL036W	1352	1.68047337278	2272
YFL037W	458	54.9148471616	25151
YFL038C	207	85.347826087	17667
YFL041W	623	7.88443017657	4912
YFL042C	675	2.03111111111	1371
YFL044C	302	7.36754966887	2225
YFL045C	255	186.780392157	47629
YFL046W	208	4.64903846154	967
YFL047W	715	2.28251748252	1632
YFL048C	446	14.6367713004	6528
YFL049W	624	2.47756410256	1546
YFR001W	205	21.8390243902	4477
YFR002W	840	5.925	4977
YFR003C	156	12.2371794872	1909
YFR004W	307	30.8794788274	9480
YFR005C	449	2.97550111359	1336
YFR006W	536	10.2257462687	5481
YFR007W	354	1.80790960452	640
YFR010W	500	20.434	10217
YFR011C	171	13.0584795322	2233
YFR013W	788	3.0	2364
YFR014C	447	2.42058165548	1082
YFR018C	364	3.00824175824	1095
YFR021W	501	3.02994011976	1518
YFR025C	336	4.99702380952	1679
YFR027W	282	1.64184397163	463
YFR028C	552	4.93115942029	2722
YFR029W	679	1.22974963181	835
YFR030W	1036	2.80405405405	2905
YFR034C	313	11.1150159744	3479
YFR037C	558	15.0788530466	8414
YFR038W	854	2.3887587822	2040
YFR039C	511	2.43639921722	1245
YFR040W	1003	2.63908275174	2647
YFR041C	296	5.65878378378	1675
YFR042W	201	4.75621890547	956
YFR043C	238	2.46638655462	587
YFR044C	482	46.0518672199	22197
YFR046C	362	0.96408839779	349
YFR047C	296	11.7837837838	3488
YFR048W	663	1.7556561086	1164
YFR049W	124	15.8064516129	1960
YFR050C	267	36.3857677903	9715
YFR051C	547	16.4716636197	9010
YFR052W	275	33.7381818182	9278
YFR055W	341	15.7947214076	5386
YGL001C	350	17.4771428571	6117
YGL002W	217	3.49769585253	759
YGL003C	567	1.39682539683	792
YGL004C	418	2.06459330144	863
YGL005C	280	3.18571428571	892
YGL009C	780	66.5294871795	51893
YGL010W	175	2.35428571429	412
YGL011C	253	38.8853754941	9838
YGL012W	474	28.4008438819	13462
YGL016W	1082	3.74953789279	4057
YGL017W	504	1.94642857143	981
YGL018C	185	4.05405405405	750
YGL019W	279	14.4480286738	4031
YGL020C	236	9.68220338983	2285
YGL021W	761	2.49014454665	1895
YGL022W	719	10.9624478442	7882
YGL023C	636	3.44182389937	2189
YGL026C	708	52.5974576271	37239
YGL027C	834	6.47242206235	5398
YGL029W	121	15.7520661157	1906
YGL032C	88	12.125	1067
YGL035C	505	6.14257425743	3102
YGL036W	910	1.15824175824	1054
YGL037C	217	30.8709677419	6699
YGL038C	481	2.87733887734	1384
YGL039W	349	15.5730659026	5435
YGL040C	343	21.5043731778	7376
YGL041W-A	155	7.78709677419	1207
YGL043W	310	21.9322580645	6799
YGL044C	297	7.07407407407	2101
YGL047W	203	3.5960591133	730
YGL048C	406	31.1354679803	12641
YGL049C	915	8.08852459016	7401
YGL050W	274	5.48905109489	1504
YGL054C	139	58.8201438849	8176
YGL055W	511	53.4853228963	27331
YGL056C	528	6.92424242424	3656
YGL057C	288	1.87152777778	539
YGL060W	642	2.69781931464	1732
YGL061C	248	4.62096774194	1146
YGL064C	562	1.55516014235	874
YGL065C	504	4.27976190476	2157
YGL067W	385	5.3974025974	2078
YGL068W	195	22.6820512821	4423
YGL070C	123	23.1138211382	2843
YGL071W	691	3.36758321274	2327
YGL073W	834	2.45923261391	2051
YGL075C	388	1.10309278351	428
YGL077C	564	8.20212765957	4626
YGL078C	524	20.7041984733	10849
YGL079W	219	3.07305936073	673
YGL080W	131	14.4045801527	1887
YGL082W	382	5.76439790576	2202
YGL083W	805	1.45341614907	1170
YGL084C	561	4.31550802139	2421
YGL086W	750	2.31866666667	1739
YGL091C	329	5.49544072948	1808
YGL092W	1318	5.72458270106	7545
YGL093W	918	1.6394335512	1505
YGL095C	578	2.3598615917	1364
YGL097W	483	17.4409937888	8424
YGL098W	246	3.99593495935	983
YGL099W	641	14.8221528861	9501
YGL100W	350	10.22	3577
YGL101W	216	11.1064814815	2399
YGL105W	377	132.647214854	50008
YGL106W	150	71.4133333333	10712
YGL107C	647	2.30911901082	1494
YGL108C	141	5.54609929078	782
YGL110C	625	2.0928	1308
YGL111W	464	9.60129310345	4455
YGL112C	517	6.78143133462	3506
YGL114W	726	1.24655647383	905
YGL115W	323	10.3684210526	3349
YGL116W	611	2.96072013093	1809
YGL119W	502	2.29282868526	1151
YGL120C	768	17.1770833333	13192
YGL123W	255	990.329411765	252534
YGL124C	645	0.911627906977	588
YGL125W	601	2.74209650582	1648
YGL126W	381	2.61942257218	998
YGL127C	128	8.9765625	1149
YGL128C	284	1.83098591549	520
YGL129C	451	4.0	1804
YGL130W	460	5.67391304348	2610
YGL133W	1265	1.53754940711	1945
YGL139W	803	2.63885429639	2119
YGL140C	1220	1.46147540984	1783
YGL141W	911	1.29637760703	1181
YGL142C	617	1.22852512156	758
YGL145W	702	2.72222222222	1911
YGL148W	377	72.3607427056	27280
YGL150C	1490	2.08053691275	3100
YGL151W	1133	2.07237422771	2348
YGL153W	342	4.47953216374	1532
YGL155W	377	2.44297082228	921
YGL157W	348	12.9195402299	4496
YGL159W	371	3.08355795148	1144
YGL160W	571	1.57793345009	901
YGL161C	311	8.93569131833	2779
YGL162W	300	1.98666666667	596
YGL163C	899	1.02892102336	925
YGL164C	441	2.38548752834	1052
YGL166W	226	3.76548672566	851
YGL167C	951	5.85173501577	5565
YGL169W	427	4.6112412178	1969
YGL171W	565	9.10619469027	5145
YGL172W	473	10.2748414376	4860
YGL173C	1529	14.9267495095	22823
YGL174W	267	2.63670411985	704
YGL185C	380	2.29473684211	872
YGL186C	580	6.35517241379	3686
YGL187C	156	16.3974358974	2558
YGL190C	527	4.82352941176	2542
YGL191W	130	34.2153846154	4448
YGL194C	453	3.05739514349	1385
YGL194C-A	81	3.07407407407	249
YGL195W	2673	9.90684624018	26481
YGL196W	429	4.10256410256	1760
YGL197W	1488	1.14180107527	1699
YGL198W	236	10.5508474576	2490
YGL200C	204	47.1225490196	9613
YGL202W	501	55.4710578842	27791
YGL203C	730	5.73698630137	4188
YGL204C	102	5.45098039216	556
YGL206C	1654	19.2708585248	31874
YGL207W	1036	20.5444015444	21284
YGL208W	416	1.68028846154	699
YGL209W	383	5.4725848564	2096
YGL211W	360	3.62777777778	1306
YGL212W	317	3.20504731861	1016
YGL213C	398	9.0351758794	3596
YGL216W	806	1.48387096774	1196
YGL219C	460	2.59130434783	1192
YGL220W	121	21.2314049587	2569
YGL221C	289	22.9826989619	6642
YGL222C	176	9.88636363636	1740
YGL223C	418	3.46889952153	1450
YGL224C	281	4.34519572954	1221
YGL225W	338	46.5798816568	15744
YGL226W	124	4.90322580645	608
YGL228W	578	8.55017301038	4942
YGL231C	191	25.1518324607	4804
YGL233W	911	2.35236004391	2143
YGL234W	803	44.4856787049	35722
YGL238W	961	9.11238293444	8757
YGL240W	251	1.02788844622	258
YGL241W	1005	2.06069651741	2071
YGL242C	182	22.8351648352	4156
YGL243W	401	1.11970074813	449
YGL244W	559	13.1109123435	7329
YGL245W	709	115.026798307	81554
YGL246C	388	4.44587628866	1725
YGL247W	198	1.71212121212	339
YGL248W	370	2.06486486486	764
YGL250W	242	1.20247933884	291
YGL252C	589	5.26655348048	3102
YGL254W	300	2.77	831
YGL255W	377	3.6525198939	1377
YGL256W	383	1.36031331593	521
YGL257C	559	1.19677996422	669
YGR002C	477	2.87002096436	1369
YGR003W	745	1.40134228188	1044
YGR004W	463	1.90280777538	881
YGR005C	401	9.04488778055	3627
YGR006W	252	2.11904761905	534
YGR007W	324	7.12037037037	2307
YGR008C	85	10.3647058824	881
YGR009C	652	6.33282208589	4129
YGR012W	394	4.49746192893	1772
YGR013W	621	1.97262479871	1225
YGR016W	191	1.48691099476	284
YGR017W	298	6.88926174497	2053
YGR019W	472	5.26906779661	2487
YGR020C	119	83.756302521	9967
YGR021W	291	1.87628865979	546
YGR024C	238	5.11344537815	1217
YGR026W	279	18.8315412186	5254
YGR028W	363	1.8870523416	685
YGR030C	159	6.65408805031	1058
YGR031W	343	3.58017492711	1228
YGR033C	240	6.9375	1665
YGR035C	117	7.71794871795	903
YGR036C	240	3.3125	795
YGR037C	88	303.920454545	26745
YGR038W	223	12.0538116592	2688
YGR040W	369	2.0352303523	751
YGR041W	548	2.1897810219	1200
YGR042W	272	1.23529411765	336
YGR044C	301	6.49833887043	1956
YGR046W	386	1.63212435233	630
YGR047C	1026	1.53898635478	1579
YGR048W	362	6.11602209945	2214
YGR049W	188	8.02659574468	1509
YGR054W	643	19.1384136858	12306
YGR055W	575	18.3843478261	10571
YGR056W	929	2.52852529602	2349
YGR057C	243	1.00411522634	244
YGR058W	336	3.11607142857	1047
YGR060W	310	96.1096774194	29794
YGR061C	1359	23.9690949227	32574
YGR063C	103	25.2524271845	2601
YGR065C	594	3.45454545455	2052
YGR068C	587	1.09540034072	643
YGR072W	388	3.36082474227	1304
YGR074W	147	15.1224489796	2223
YGR075C	243	1.77777777778	432
YGR076C	158	6.84810126582	1082
YGR077C	590	1.14237288136	674
YGR078C	200	24.315	4863
YGR079W	371	7.51482479784	2788
YGR080W	333	9.39039039039	3127
YGR081C	211	12.8767772512	2717
YGR082W	184	29.0163043478	5339
YGR083C	652	13.4555214724	8773
YGR084C	340	4.20588235294	1430
YGR089W	937	1.01280683031	949
YGR090W	1238	6.2084006462	7686
YGR091W	495	1.65454545455	819
YGR092W	573	3.84816753927	2205
YGR093W	508	3.19291338583	1622
YGR094W	1105	51.5104072398	56919
YGR095C	224	9.85267857143	2207
YGR097W	1147	1.48823016565	1707
YGR100W	951	1.31125131441	1247
YGR101W	347	3.1757925072	1102
YGR102C	184	4.30434782609	792
YGR103W	606	32.1798679868	19501
YGR104C	308	2.95779220779	911
YGR105W	78	49.5	3861
YGR106C	266	49.3233082707	13120
YGR108W	472	2.71610169492	1282
YGR109C	381	2.10498687664	802
YGR111W	401	4.99501246883	2003
YGR112W	390	0.966666666667	377
YGR113W	344	2.90697674419	1000
YGR116W	1452	11.2665289256	16359
YGR117C	477	3.28511530398	1567
YGR119C	542	10.7121771218	5806
YGR120C	263	3.5247148289	927
YGR122W	403	1.5905707196	641
YGR123C	514	16.4241245136	8442
YGR125W	1037	1.5949855352	1654
YGR126W	231	1.66233766234	384
YGR128C	714	8.98179271709	6413
YGR129W	216	3.14814814815	680
YGR132C	288	17.8923611111	5153
YGR133W	184	2.13586956522	393
YGR135W	259	37.9111969112	9819
YGR140W	957	1.13166144201	1083
YGR141W	468	2.6858974359	1257
YGR142W	411	4.60583941606	1893
YGR145W	708	7.87994350282	5579
YGR146C	212	9.62264150943	2040
YGR147C	289	5.77162629758	1668
YGR149W	433	1.26096997691	546
YGR155W	508	122.287401575	62122
YGR156W	426	4.4765258216	1907
YGR157W	870	7.3816091954	6422
YGR158C	251	10.4143426295	2614
YGR159C	415	94.0554216867	39033
YGR161C	264	6.79166666667	1793
YGR161W-C	93	4.2688172043	397
YGR162W	953	38.4459601259	36639
YGR163W	342	5.15204678363	1762
YGR165W	346	4.72832369942	1636
YGR166W	561	1.25668449198	705
YGR167W	234	48.7307692308	11403
YGR169C	405	1.12098765432	454
YGR169C-A	93	27.5913978495	2566
YGR172C	249	17.3453815261	4319
YGR173W	369	18.0487804878	6660
YGR174C	171	1.61403508772	276
YGR175C	497	69.6277665996	34605
YGR177C	536	5.92723880597	3177
YGR178C	723	15.4965421853	11204
YGR179C	407	1.82555282555	743
YGR180C	346	115.098265896	39824
YGR181W	106	30.6320754717	3247
YGR184C	1951	1.85033316248	3610
YGR185C	395	61.1417721519	24151
YGR186W	736	8.86005434783	6521
YGR187C	395	14.9417721519	5902
YGR189C	508	33.2913385827	16912
YGR191W	604	10.0281456954	6057
YGR193C	411	13.2068126521	5428
YGR195W	247	10.8218623482	2673
YGR197C	548	1.19343065693	654
YGR198W	818	2.72982885086	2233
YGR199W	760	2.47368421053	1880
YGR200C	789	8.55640050697	6751
YGR202C	425	4.86588235294	2068
YGR203W	149	5.3288590604	794
YGR204W	947	40.4836325238	38338
YGR205W	291	4.85567010309	1413
YGR206W	102	5.95098039216	607
YGR207C	262	19.0381679389	4988
YGR208W	310	17.3193548387	5369
YGR209C	105	226.961904762	23831
YGR210C	412	10.7791262136	4441
YGR211W	487	32.3655030801	15762
YGR215W	111	11.3693693694	1262
YGR218W	1085	15.4396313364	16752
YGR220C	270	6.38518518519	1724
YGR222W	294	1.74489795918	513
YGR223C	449	1.56347438753	702
YGR227W	526	2.82699619772	1487
YGR229C	506	9.98814229249	5054
YGR230W	138	1.50724637681	208
YGR231C	311	16.8392282958	5237
YGR232W	229	9.85589519651	2257
YGR234W	400	122.5125	49005
YGR235C	234	11.1239316239	2603
YGR237C	786	1.61450381679	1269
YGR239C	289	2.0	578
YGR240C	988	112.718623482	111366
YGR241C	569	3.18629173989	1813
YGR243W	147	1.09523809524	161
YGR244C	428	10.4976635514	4493
YGR245C	768	9.27734375	7125
YGR246C	597	2.97989949749	1779
YGR247W	240	2.6625	639
YGR250C	782	2.32608695652	1819
YGR251W	197	6.95939086294	1371
YGR252W	440	2.83636363636	1248
YGR253C	261	37.3218390805	9741
YGR255C	480	2.10833333333	1012
YGR257C	367	1.50136239782	551
YGR260W	535	14.8411214953	7940
YGR261C	810	4.64814814815	3765
YGR262C	262	7.11450381679	1864
YGR263C	425	1.21411764706	516
YGR264C	752	41.1781914894	30966
YGR266W	702	4.44444444444	3120
YGR267C	244	18.7213114754	4568
YGR268C	199	4.83417085427	962
YGR270W	1380	1.64855072464	2275
YGR271C-A	234	11.4829059829	2687
YGR271W	1968	1.24136178862	2443
YGR274C	1067	1.51921274602	1621
YGR275W	158	16.8291139241	2659
YGR276C	554	5.06317689531	2805
YGR277C	306	5.58496732026	1709
YGR278W	578	1.26989619377	734
YGR280C	272	14.9595588235	4069
YGR281W	1478	1.96617050068	2906
YGR282C	314	153.012738854	48046
YGR283C	342	4.76608187135	1630
YGR284C	311	27.0964630225	8427
YGR285C	434	170.976958525	74204
YGR286C	376	6.01063829787	2260
YHL002W	453	5.49889624724	2491
YHL003C	412	12.182038835	5019
YHL004W	395	5.40506329114	2135
YHL006C	151	0.860927152318	130
YHL007C	940	5.55957446809	5226
YHL009C	331	3.64954682779	1208
YHL011C	321	36.1464174455	11603
YHL013C	308	8.80194805195	2711
YHL015W	122	1261.02459016	153845
YHL017W	533	3.89305816135	2075
YHL018W	121	2.09917355372	254
YHL021C	466	4.22317596567	1968
YHL023C	1147	0.98256320837	1127
YHL025W	333	4.38438438438	1460
YHL027W	626	5.27476038339	3302
YHL029C	680	1.48823529412	1012
YHL030W	1869	3.02942750134	5662
YHL031C	224	10.3258928571	2313
YHL034C	295	94.8881355932	27992
