Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR234W	694	14.2838616715	9913
YDR235W	545	4.23302752294	2307
YDR236C	219	8.80365296804	1928
YDR237W	293	13.4675767918	3946
YDR238C	974	45.2084188912	44033
YDR239C	788	5.62182741117	4430
YDR240C	493	4.4462474645	2192
YDR243C	589	4.74533106961	2795
YDR244W	613	8.25774877651	5062
YDR245W	394	19.7284263959	7773
YDR246W	220	12.75	2805
YDR248C	194	12.6494845361	2454
YDR249C	374	1.64171122995	614
YDR251W	831	5.82551143201	4841
YDR252W	150	8.04	1206
YDR253C	192	1.13541666667	218
YDR254W	459	2.12418300654	975
YDR255C	422	2.29620853081	969
YDR257C	495	9.76767676768	4835
YDR258C	812	17.0443349754	13840
YDR259C	384	1.3828125	531
YDR260C	171	11.0	1881
YDR261C	563	12.8969804618	7261
YDR262W	273	12.9047619048	3523
YDR264C	765	24.6209150327	18835
YDR265W	338	2.40532544379	813
YDR266C	640	16.353125	10466
YDR267C	331	10.3081570997	3412
YDR268W	380	4.47105263158	1699
YDR270W	1005	4.59800995025	4621
YDR273W	366	1.05737704918	387
YDR276C	56	592.125	33159
YDR277C	434	1.31105990783	569
YDR279W	351	8.33048433048	2924
YDR280W	306	22.454248366	6871
YDR281C	105	23.3904761905	2456
YDR282C	415	2.22409638554	923
YDR283C	1660	2.81626506024	4675
YDR284C	290	15.6137931034	4528
YDR286C	115	11.4086956522	1312
YDR287W	293	8.21501706485	2407
YDR288W	304	4.73684210526	1440
YDR291W	1078	1.74118738404	1877
YDR292C	622	19.2218649518	11956
YDR293C	1251	14.3117505995	17904
YDR294C	590	14.1694915254	8360
YDR295C	675	4.70962962963	3179
YDR296W	227	18.0572687225	4099
YDR297W	350	32.3771428571	11332
YDR298C	213	65.4225352113	13935
YDR300C	429	34.8298368298	14942
YDR301W	1358	4.32253313697	5870
YDR302W	220	17.8818181818	3934
YDR303C	886	9.67042889391	8568
YDR306C	479	3.58455114823	1717
YDR307W	663	5.04977375566	3348
YDR308C	141	24.1560283688	3406
YDR309C	384	32.0651041667	12313
YDR310C	1063	5.15428033866	5479
YDR311W	643	8.26594090202	5315
YDR313C	287	3.29616724739	946
YDR315C	282	1.58510638298	447
YDR316W	472	2.55296610169	1205
YDR317W	415	1.20963855422	502
YDR319C	275	4.23636363636	1165
YDR320C	669	13.33632287	8922
YDR320C-A	73	42.2602739726	3085
YDR321W	382	112.596858639	43012
YDR322C-A	97	50.6288659794	4911
YDR322W	368	11.5951086957	4267
YDR323C	516	1.76550387597	911
YDR324C	777	21.963963964	17066
YDR325W	1036	3.19884169884	3314
YDR326C	1439	5.11883252259	7366
YDR328C	195	103.405128205	20164
YDR329C	442	6.47737556561	2863
YDR330W	501	8.85429141717	4436
YDR331W	412	13.609223301	5607
YDR333C	724	9.59116022099	6944
YDR334W	1515	2.20132013201	3335
YDR335W	1225	8.70448979592	10663
YDR336W	315	2.8	882
YDR337W	287	14.8536585366	4263
YDR338C	696	2.1882183908	1523
YDR339C	190	40.8	7752
YDR341C	608	131.888157895	80188
YDR346C	482	56.3921161826	27181
YDR347W	322	13.9099378882	4479
YDR348C	500	19.484	9742
YDR349C	597	7.08040201005	4227
YDR351W	865	5.46473988439	4727
YDR352W	318	10.5283018868	3348
YDR353W	320	233.190625	74621
YDR354W	381	20.2624671916	7720
YDR356W	945	7.24973544974	6851
YDR357C	123	11.4552845528	1409
YDR358W	558	6.67025089606	3722
YDR359C	983	2.70498474059	2659
YDR361C	284	51.2323943662	14550
YDR362C	673	3.76820208024	2536
YDR363W	457	2.84901531729	1302
YDR363W-A	90	172.888888889	15560
YDR364C	456	4.31798245614	1969
YDR365C	629	27.3624801272	17211
YDR368W	313	78.1757188498	24469
YDR369C	855	2.11228070175	1806
YDR370C	443	3.48306997743	1543
YDR371W	512	3.052734375	1563
YDR372C	346	34.612716763	11976
YDR373W	191	32.5863874346	6224
YDR374W-A	90	11.2444444444	1012
YDR375C	457	3.65426695842	1670
YDR376W	494	5.20850202429	2573
YDR377W	102	100.441176471	10245
YDR378C	87	82.4367816092	7172
YDR379C-A	80	5.8625	469
YDR379W	1010	2.94059405941	2970
YDR380W	636	7.69339622642	4893
YDR384C	276	81.2608695652	22428
YDR386W	633	1.82306477093	1154
YDR387C	556	1.13669064748	632
YDR388W	483	61.2732919255	29595
YDR389W	655	7.7679389313	5088
YDR390C	637	9.32496075353	5940
YDR391C	233	6.64806866953	1549
YDR392W	338	6.89644970414	2331
YDR393W	457	2.2341356674	1021
YDR394W	429	54.0629370629	23193
YDR395W	945	33.1470899471	31324
YDR398W	644	24.1257763975	15537
YDR399W	222	83.2027027027	18471
YDR400W	341	15.0	5115
YDR404C	172	35.5755813953	6119
YDR405W	264	11.5643939394	3053
YDR407C	1290	2.66046511628	3432
YDR408C	215	41.1674418605	8851
YDR410C	240	12.3541666667	2965
YDR411C	342	12.4269005848	4250
YDR412W	236	36.3898305085	8588
YDR414C	363	4.79063360882	1739
YDR415C	375	8.72266666667	3271
YDR416W	860	3.21511627907	2765
YDR419W	633	2.27488151659	1440
YDR421W	951	1.62565720294	1546
YDR422C	816	4.28308823529	3495
YDR423C	410	7.19024390244	2948
YDR425W	626	3.47763578275	2177
YDR427W	394	54.6497461929	21532
YDR428C	262	12.927480916	3387
YDR429C	275	184.090909091	50625
YDR430C	990	5.32828282828	5275
YDR434W	535	13.4635514019	7203
YDR435C	329	6.44680851064	2121
YDR437W	141	4.80141843972	677
YDR439W	348	3.70689655172	1290
YDR440W	583	4.5025728988	2625
YDR441C	182	16.4230769231	2989
YDR444W	688	1.78488372093	1228
YDR448W	435	6.86436781609	2986
YDR449C	441	18.2970521542	8069
YDR451C	354	20.1892655367	7147
YDR452W	675	10.2548148148	6922
YDR453C	197	3.70050761421	729
YDR454C	188	246.420212766	46327
YDR456W	634	8.97003154574	5687
YDR457W	3269	4.32486999082	14138
YDR458C	664	6.4984939759	4315
YDR459C	375	1.13066666667	424
YDR460W	322	9.9347826087	3199
YDR461C-A	81	32.5802469136	2639
YDR461W	37	374.432432432	13854
YDR462W	148	31.0540540541	4596
YDR463W	520	16.9846153846	8832
YDR464W	1436	5.00139275766	7182
YDR465C	413	27.7384987893	11456
YDR466W	899	2.79977753059	2517
YDR468C	225	22.7066666667	5109
YDR469W	176	18.2556818182	3213
YDR470C	503	5.55069582505	2792
YDR472W	284	12.4542253521	3537
YDR473C	470	4.72553191489	2221
YDR475C	877	1.8015963512	1580
YDR476C	225	29.9866666667	6747
YDR477W	634	17.7981072555	11284
YDR478W	199	7.10050251256	1413
YDR479C	555	2.56756756757	1425
YDR480W	324	6.21296296296	2013
YDR481C	567	37.4250440917	21220
YDR482C	136	9.0	1224
YDR483W	443	48.2076749436	21356
YDR484W	642	3.93925233645	2529
YDR485C	796	4.70477386935	3745
YDR486C	230	26.2086956522	6028
YDR487C	209	97.1626794258	20307
YDR488C	534	2.29213483146	1224
YDR489W	295	6.62711864407	1955
YDR490C	767	4.29595827901	3295
YDR492W	317	16.3659305994	5188
YDR493W	124	18.3790322581	2279
YDR494W	362	9.55524861878	3459
YDR495C	1012	2.46442687747	2494
YDR496C	657	41.9756468798	27578
YDR497C	585	29.9230769231	17505
YDR498C	384	7.59895833333	2918
YDR499W	748	1.82486631016	1365
YDR501W	522	2.54789272031	1330
YDR503C	275	5.72	1573
YDR505C	842	9.22802850356	7770
YDR506C	609	2.30213464696	1402
YDR507C	1143	14.4943132108	16567
YDR510W	102	340.068627451	34687
YDR511W	134	15.5671641791	2086
YDR512C	188	15.6914893617	2950
YDR513W	144	71.5763888889	10307
YDR514C	484	6.13636363636	2970
YDR515W	448	8.31026785714	3723
YDR516C	501	17.7944111776	8915
YDR517W	373	24.3512064343	9083
YDR518W	518	18.7799227799	9728
YDR519W	136	54.4485294118	7405
YDR520C	773	2.39456662354	1851
YDR524C	483	4.04968944099	1956
YDR524C-B	67	5376.94029851	360255
YDR525W-A	80	44.475	3558
YDR527W	440	14.4363636364	6352
YDR528W	424	5.27594339623	2237
YDR529C	128	68.0703125	8713
YDR530C	326	6.38957055215	2083
YDR531W	368	19.1331521739	7041
YDR532C	386	3.41450777202	1318
YDR533C	238	8.40756302521	2001
YDR538W	243	5.92181069959	1439
YDR540C	180	1.96666666667	354
YDR541C	345	2.00289855072	691
YEL001C	226	90.1327433628	20370
YEL002C	431	61.0951276102	26332
YEL004W	343	3.34402332362	1147
YEL005C	283	2.13780918728	605
YEL006W	336	5.45535714286	1833
YEL009C	282	9.82978723404	2772
YEL011W	705	1.06524822695	751
YEL013W	579	26.2469775475	15197
YEL015W	552	18.7373188406	10343
YEL016C	494	1.52024291498	751
YEL017W	338	16.6686390533	5634
YEL018W	280	8.96071428571	2509
YEL019C	268	4.44029850746	1190
YEL020C	561	2.0320855615	1140
YEL020W-A	88	62.0	5456
YEL022W	1460	8.2198630137	12001
YEL024W	216	22.1388888889	4782
YEL025C	1189	1.22624053827	1458
YEL026W	127	493.181102362	62634
YEL027W	161	733.223602484	118049
YEL029C	313	6.80830670927	2131
YEL031W	1216	39.9753289474	48610
YEL032W	972	10.0874485597	9805
YEL037C	399	93.2581453634	37210
YEL038W	228	26.1359649123	5959
YEL041W	496	0.963709677419	478
YEL042W	519	33.8882466281	17588
YEL043W	957	3.29153605016	3150
YEL046C	388	214.963917526	83406
YEL047C	471	56.1295116773	26437
YEL048C	153	13.5816993464	2078
YEL050C	394	10.2284263959	4030
YEL051W	257	142.210116732	36548
YEL052W	510	6.47450980392	3302
YEL053C	734	3.42098092643	2511
YEL055C	1023	22.0948191593	22603
YEL056W	402	10.1641791045	4086
YEL058W	558	25.4982078853	14228
YEL059C-A	75	5.81333333333	436
YEL060C	636	32.9591194969	20962
YEL061C	1001	3.88111888112	3885
YEL062W	616	2.28571428571	1408
YEL063C	591	18.2707275804	10798
YEL064C	481	1.76299376299	848
YEL065W	629	60.2098569157	37872
YEL066W	180	31.8444444444	5732
YEL068C	111	11.1531531532	1238
YEL071W	497	200.865191147	99830
YER001W	763	10.1585845347	7751
YER004W	232	52.0560344828	12077
YER005W	631	4.13153724247	2607
YER006W	521	80.6545105566	42021
YER007W	519	1.88824662813	980
YER008C	1337	6.56694091249	8780
YER009W	126	535.595238095	67485
YER010C	235	11.6340425532	2734
YER012W	199	99.527638191	19806
YER013W	1146	3.39965095986	3896
YER014W	540	6.01481481481	3248
YER016W	345	13.3536231884	4607
YER017C	762	4.95275590551	3774
YER018C	222	7.32432432432	1626
YER019C-A	89	198.820224719	17695
YER019W	478	10.8556485356	5189
YER020W	450	9.38888888889	4225
YER021W	524	53.677480916	28127
YER022W	688	7.88081395349	5422
YER023W	287	176.170731707	50561
YER025W	528	168.524621212	88981
YER026C	277	71.2888086643	19747
YER027C	418	33.3588516746	13944
YER028C	395	3.6253164557	1432
YER029C	197	19.6954314721	3880
YER030W	154	80.2207792208	12354
YER031C	224	69.6205357143	15595
YER032W	877	4.64082098062	4070
YER034W	186	16.3924731183	3049
YER035W	146	21.5410958904	3145
YER036C	611	151.626841244	92644
YER037W	322	4.25776397516	1371
YER038C	465	1.58924731183	739
YER039C-A	73	1.58904109589	116
YER040W	731	4.74692202462	3470
YER042W	185	64.8486486486	11997
YER043C	450	536.415555556	241387
YER044C	149	45.355704698	6758
YER045C	490	2.25306122449	1104
YER046W	144	3.45138888889	497
YER048C	392	51.0714285714	20020
YER048W-A	95	67.8736842105	6448
YER049W	645	37.9069767442	24450
YER050C	139	34.7338129496	4828
YER051W	493	2.38133874239	1174
YER052C	528	47.4356060606	25046
YER053C	301	2.5780730897	776
YER053C-A	38	2.44736842105	93
YER055C	298	149.842281879	44653
YER057C	130	174.292307692	22658
YER058W	108	6.90740740741	746
YER059W	421	8.89311163895	3744
YER061C	443	3.9164785553	1735
YER063W	219	48.095890411	10533
YER064C	506	33.4920948617	16947
YER067W	162	3.12345679012	506
YER068W	588	18.768707483	11036
YER069W	864	4.57986111111	3957
YER071C	127	17.7244094488	2251
YER072W	130	782.3	101699
YER073W	521	61.5124760077	32048
YER076C	303	1.50495049505	456
YER077C	689	2.49346879536	1718
YER078C	512	4.400390625	2253
YER079W	211	9.16587677725	1934
YER080W	628	22.2579617834	13978
YER082C	555	19.781981982	10979
YER083C	286	36.3881118881	10407
YER086W	577	45.1334488735	26042
YER087C-B	83	187.951807229	15600
YER087W	577	3.38994800693	1956
YER088C	671	16.3353204173	10961
YER090W	508	77.3720472441	39305
YER091C	768	277.936197917	213455
YER092W	126	34.5238095238	4350
YER093C	1431	1.61146051712	2306
YER094C	206	95.859223301	19747
YER095W	401	14.1670822943	5681
YER099C	319	23.9749216301	7648
YER100W	251	50.6972111554	12725
YER101C	431	4.5777262181	1973
YER104W	209	6.62679425837	1385
YER105C	1392	8.08477011494	11254
YER107C	366	21.8278688525	7989
YER110C	1114	157.867145422	175864
YER112W	188	53.3670212766	10033
YER113C	707	4.25601131542	3009
YER114C	1041	13.502401537	14056
YER115C	192	1.90625	366
YER116C	275	5.46181818182	1502
YER118C	368	15.6277173913	5751
YER119C	449	6.04454342984	2714
YER120W	245	240.636734694	58956
YER122C	494	57.9291497976	28617
YER123W	525	7.64952380952	4016
YER124C	574	42.0905923345	24160
YER125W	810	30.4802469136	24689
YER126C	262	84.3664122137	22104
YER127W	358	28.2765363128	10123
YER128W	204	6.47058823529	1320
YER129W	1143	2.20297462817	2518
YER130C	444	6.02252252252	2674
YER132C	1754	1.27023945268	2228
YER134C	179	20.6927374302	3704
YER136W	452	66.1615044248	29905
YER137C	149	5.85234899329	872
YER139C	227	7.47577092511	1697
YER140W	557	2.58168761221	1438
YER141W	487	11.8069815195	5750
YER142C	297	5.27272727273	1566
YER143W	429	18.7249417249	8033
YER144C	806	2.35359801489	1897
YER145C	405	89.5555555556	36270
YER146W	94	101.606382979	9551
YER147C	625	2.4288	1518
YER148W	241	57.7634854772	13921
YER149C	421	7.99287410926	3365
YER151C	913	16.1336254107	14730
YER152C	444	9.24099099099	4103
YER153C	255	2.07450980392	529
YER154W	403	11.5558312655	4657
YER155C	2168	7.50092250923	16262
YER156C	339	50.4513274336	17103
YER157W	802	5.37032418953	4307
YER159C	143	29.958041958	4284
YER161C	334	11.0928143713	3705
YER162C	755	1.78278145695	1346
YER163C	233	12.0386266094	2805
YER164W	1469	6.00272294078	8818
YER165W	578	460.982698962	266448
YER166W	1572	5.19402035623	8165
YER167W	852	4.75938967136	4055
YER168C	547	14.1645338208	7748
YER169W	797	3.92973651192	3132
YER170W	226	7.51327433628	1698
YER171W	779	5.05391527599	3937
YER172C	2164	4.51709796673	9775
YER174C	245	13.2244897959	3240
YER175C	300	5.44	1632
YER176W	1122	6.96524064171	7815
YER178W	421	237.403800475	99947
YER180C-A	86	13.488372093	1160
YER182W	245	6.15102040816	1507
YER183C	212	16.7688679245	3555
YFL001W	443	7.66591422122	3396
YFL002C	607	10.76276771	6533
YFL004W	829	59.0096501809	48919
YFL005W	216	99.7685185185	21550
YFL007W	2144	6.35401119403	13623
YFL008W	1226	6.66639477977	8173
YFL010C	212	173.867924528	36860
YFL013C	693	8.40981240981	5828
YFL014W	110	7.79090909091	857
YFL016C	512	16.611328125	8505
YFL017C	160	29.1625	4666
YFL017W-A	78	53.0897435897	4141
YFL018C	500	75.116	37558
YFL022C	504	148.68452381	74937
YFL025C	1030	2.38640776699	2458
YFL026W	432	55.2662037037	23875
YFL027C	498	2.51004016064	1250
YFL028C	290	15.6034482759	4525
YFL029C	369	5.09214092141	1879
YFL034W	1074	4.02141527002	4319
YFL036W	1352	4.22411242604	5711
YFL037W	458	122.329694323	56027
YFL038C	207	190.096618357	39350
YFL041W	623	17.5906902087	10959
YFL042C	675	4.79111111111	3234
YFL044C	302	16.9470198675	5118
YFL045C	255	397.517647059	101367
YFL046W	208	10.3173076923	2146
YFL047W	715	5.34405594406	3821
YFL048C	446	31.8475336323	14204
YFL049W	624	5.59455128205	3491
YFR001W	205	48.5609756098	9955
YFR002W	840	14.6345238095	12293
YFR003C	156	28.0064102564	4369
YFR004W	307	69.8631921824	21448
YFR005C	449	6.66369710468	2992
YFR006W	536	23.5317164179	12613
YFR007W	354	4.22033898305	1494
YFR010W	500	46.018	23009
YFR011C	171	25.7660818713	4406
YFR013W	788	7.20177664975	5675
YFR014C	447	5.80760626398	2596
YFR015C	709	1.14950634697	815
YFR017C	196	1.78571428571	350
YFR018C	364	6.86263736264	2498
YFR020W	233	1.5321888412	357
YFR021W	501	6.95209580838	3483
YFR025C	336	11.2261904762	3772
YFR027W	282	3.93971631206	1111
YFR028C	552	11.9891304348	6618
YFR029W	679	2.48159057437	1685
YFR030W	1036	6.94498069498	7195
YFR031C	1171	2.34927412468	2751
YFR034C	313	26.2172523962	8206
YFR037C	558	38.1666666667	21297
YFR038W	854	5.86416861827	5008
YFR039C	511	6.04892367906	3091
YFR040W	1003	6.7517447657	6772
YFR041C	296	12.7905405405	3786
YFR042W	201	10.3532338308	2081
YFR043C	238	5.79831932773	1380
YFR044C	482	113.910788382	54905
YFR046C	362	2.45856353591	890
YFR047C	296	28.4594594595	8424
YFR048W	663	4.03619909502	2676
YFR049W	124	38.2580645161	4744
YFR050C	267	86.0411985019	22973
YFR051C	547	41.2468007313	22562
YFR052W	275	79.6872727273	21914
YFR055W	341	36.504398827	12448
YGL001C	350	43.3342857143	15167
YGL002W	217	8.57603686636	1861
YGL003C	567	3.45679012346	1960
YGL004C	418	5.1028708134	2133
YGL005C	280	8.52857142857	2388
YGL006W	1174	2.12265758092	2492
YGL009C	780	185.53974359	144721
YGL010W	175	5.54857142857	971
YGL011C	253	97.0909090909	24564
YGL012W	474	73.9810126582	35067
YGL014W	889	17.9763779528	15981
YGL016W	1082	9.61090573013	10399
YGL017W	504	4.70238095238	2370
YGL018C	185	11.0432432432	2043
YGL019W	279	37.4946236559	10461
YGL020C	236	24.1652542373	5703
YGL021W	761	6.05256241787	4606
YGL022W	719	26.9874826147	19404
YGL023C	636	9.03459119497	5746
YGL026C	708	130.206214689	92186
YGL027C	834	16.2398081535	13544
YGL029W	121	42.694214876	5166
YGL032C	88	32.1022727273	2825
YGL035C	505	15.7366336634	7947
YGL036W	910	3.07582417582	2799
YGL037C	217	75.9907834101	16490
YGL038C	481	7.49688149688	3606
YGL039W	349	36.9684813754	12902
YGL040C	343	53.4460641399	18332
YGL041W-A	155	18.6387096774	2889
YGL043W	310	52.0387096774	16132
YGL044C	297	17.632996633	5237
YGL045W	543	1.54696132597	840
YGL047W	203	9.05911330049	1839
YGL048C	406	77.9876847291	31663
YGL049C	915	23.7366120219	21719
YGL050W	274	14.3759124088	3939
YGL054C	139	136.625899281	18991
YGL055W	511	122.733855186	62717
YGL056C	528	18.4261363636	9729
YGL057C	288	5.06597222222	1459
YGL059W	492	1.16463414634	573
YGL060W	642	6.56697819315	4216
YGL061C	248	11.1330645161	2761
YGL064C	562	3.86832740214	2174
YGL065C	504	11.1428571429	5616
YGL067W	385	13.5220779221	5206
YGL068W	195	60.4666666667	11791
YGL070C	123	52.6910569106	6481
YGL071W	691	8.53835021708	5900
YGL073W	834	6.52398081535	5441
YGL075C	388	2.59020618557	1005
YGL077C	564	21.030141844	11861
YGL078C	524	53.4694656489	28018
YGL079W	219	8.12785388128	1780
YGL080W	131	34.7404580153	4551
YGL082W	382	14.7905759162	5650
YGL083W	805	3.74782608696	3017
YGL084C	561	11.0962566845	6225
YGL085W	275	2.32727272727	640
YGL086W	750	6.476	4857
YGL091C	329	13.8693009119	4563
YGL092W	1318	14.9544764795	19710
YGL093W	918	4.94008714597	4535
YGL094C	1116	2.43727598566	2720
YGL095C	578	6.22664359862	3599
YGL097W	483	44.3871635611	21439
YGL098W	246	9.9512195122	2448
YGL099W	641	36.6209048362	23474
YGL100W	350	26.3857142857	9235
YGL101W	216	27.8425925926	6014
YGL104C	487	1.50924024641	735
YGL105W	377	321.639257294	121258
YGL106W	150	175.006666667	26251
YGL107C	647	6.14219474498	3974
YGL108C	141	13.9929078014	1973
YGL110C	625	5.2272	3267
YGL111W	464	23.8103448276	11048
YGL112C	517	17.2321083172	8909
YGL113W	669	1.1644245142	779
YGL114W	726	3.26997245179	2374
YGL115W	323	25.5170278638	8242
YGL116W	611	7.11620294599	4348
YGL117W	266	1.78195488722	474
YGL119W	502	5.8406374502	2932
YGL120C	768	42.8984375	32946
YGL123W	255	2256.11764706	575310
YGL124C	645	2.03255813953	1311
YGL125W	601	6.56405990017	3945
YGL126W	381	6.41469816273	2444
YGL127C	128	22.1875	2840
YGL128C	284	4.43661971831	1260
YGL129C	451	10.1263858093	4567
YGL130W	460	14.5434782609	6690
YGL133W	1265	3.70197628458	4683
YGL134W	434	1.94239631336	843
YGL136C	321	1.50778816199	484
YGL139W	803	6.89788293898	5539
YGL140C	1220	3.79262295082	4627
YGL141W	911	3.0779363337	2804
YGL142C	617	3.20907617504	1980
YGL143C	414	2.64251207729	1094
YGL144C	686	1.19096209913	817
YGL145W	702	6.71794871795	4716
YGL148W	377	176.389920424	66499
YGL150C	1490	5.75167785235	8570
YGL151W	1133	5.40511915269	6124
YGL153W	342	11.0263157895	3771
YGL154C	273	2.22710622711	608
YGL155W	377	6.25198938992	2357
YGL157W	348	31.6120689655	11001
YGL159W	371	7.56873315364	2808
YGL160W	571	4.14185639229	2365
YGL161C	311	23.0546623794	7170
YGL162W	300	4.69333333333	1408
YGL163C	899	2.65183537264	2384
YGL164C	441	6.48072562358	2858
YGL166W	226	8.96460176991	2026
YGL167C	951	14.1503680336	13457
YGL169W	427	11.4051522248	4870
YGL171W	565	22.1061946903	12490
YGL172W	473	25.5496828753	12085
YGL173C	1529	41.0176586004	62716
YGL174W	267	6.48689138577	1732
YGL175C	346	1.16184971098	402
YGL179C	561	2.0	1122
YGL184C	466	1.94206008584	905
YGL185C	380	5.63157894737	2140
YGL186C	580	15.6568965517	9081
YGL187C	156	39.1858974359	6113
YGL190C	527	11.7096774194	6171
YGL191W	130	83.7769230769	10891
YGL194C	453	7.86975717439	3565
YGL194C-A	81	7.02469135802	569
YGL195W	2673	28.3198653199	75699
YGL196W	429	10.2867132867	4413
YGL197W	1488	2.9247311828	4352
YGL198W	236	26.0338983051	6144
YGL200C	204	114.980392157	23456
YGL202W	501	136.720558882	68497
YGL203C	730	14.3054794521	10443
YGL204C	102	14.6764705882	1497
YGL206C	1654	58.0465538089	96009
YGL207W	1036	51.0916988417	52931
YGL208W	416	4.33173076923	1802
YGL209W	383	13.5561357702	5192
YGL211W	360	8.81666666667	3174
YGL212W	317	7.60567823344	2411
YGL213C	398	21.932160804	8729
YGL216W	806	3.53225806452	2847
YGL219C	460	6.39565217391	2942
YGL220W	121	47.9173553719	5798
YGL221C	289	54.4290657439	15730
YGL222C	176	23.5795454545	4150
YGL223C	418	8.26315789474	3454
YGL224C	281	10.4733096085	2943
YGL225W	338	107.420118343	36308
YGL226W	124	12.4516129032	1544
YGL228W	578	20.0259515571	11575
YGL231C	191	59.2984293194	11326
YGL233W	911	5.89132821076	5367
YGL234W	803	107.186799502	86071
YGL236C	670	1.74626865672	1170
YGL238W	961	22.7939646202	21905
YGL240W	251	2.74900398406	690
YGL241W	1005	5.26069651741	5287
YGL242C	182	55.9505494505	10183
YGL243W	401	2.93266832918	1176
YGL244W	559	31.7817531306	17766
YGL245W	709	268.90832158	190656
YGL246C	388	10.9845360825	4262
YGL247W	198	3.85353535354	763
YGL248W	370	5.22162162162	1932
YGL250W	242	3.49173553719	845
YGL252C	589	12.8641765705	7577
YGL254W	300	6.49666666667	1949
YGL255W	377	7.89389920424	2976
YGL256W	383	2.96605744125	1136
YGL257C	559	3.0572450805	1709
YGR002C	477	7.41090146751	3535
YGR003W	745	3.65100671141	2720
YGR004W	463	5.09935205184	2361
YGR005C	401	22.187032419	8897
YGR006W	252	5.25793650794	1325
YGR007W	324	16.9382716049	5488
YGR008C	85	27.2705882353	2318
YGR009C	652	16.6978527607	10887
YGR012W	394	10.6395939086	4192
YGR013W	621	5.2962962963	3289
YGR015C	329	2.15197568389	708
YGR016W	191	3.4502617801	659
YGR017W	298	17.7617449664	5293
YGR019W	472	13.7288135593	6480
YGR020C	119	193.394957983	23014
YGR021W	291	4.43986254296	1292
YGR024C	238	11.7731092437	2802
YGR026W	279	48.8064516129	13617
YGR028W	363	5.34710743802	1941
YGR030C	159	15.8742138365	2524
YGR031W	343	8.56268221574	2937
YGR033C	240	17.6916666667	4246
YGR035C	117	21.4188034188	2506
YGR036C	240	8.2	1968
YGR037C	88	694.238636364	61093
YGR038W	223	28.3183856502	6315
YGR039W	104	1.34615384615	140
YGR040W	369	5.22222222222	1927
YGR041W	548	5.84854014599	3205
YGR042W	272	3.19117647059	868
YGR044C	301	17.1129568106	5151
YGR046W	386	4.32124352332	1668
YGR047C	1026	4.11695906433	4224
YGR048W	362	16.1104972376	5832
YGR049W	188	19.3191489362	3632
YGR050C	119	2.2268907563	265
YGR054W	643	48.4416796267	31148
YGR055W	575	46.4347826087	26700
YGR056W	929	6.66415500538	6191
YGR057C	243	2.50205761317	608
YGR058W	336	7.33333333333	2464
YGR060W	310	235.006451613	72852
YGR061C	1359	60.0191317145	81566
YGR062C	317	1.79495268139	569
YGR063C	103	60.3203883495	6213
YGR065C	594	7.97474747475	4737
YGR068C	587	2.67802385009	1572
YGR071C	861	2.3112659698	1990
YGR072W	388	8.60567010309	3339
YGR074W	147	33.537414966	4930
YGR075C	243	4.41975308642	1074
YGR076C	158	17.3417721519	2740
YGR077C	590	2.77796610169	1639
YGR078C	200	58.985	11797
YGR079W	371	18.7681940701	6963
YGR080W	333	23.9219219219	7966
YGR081C	211	31.8862559242	6728
YGR082W	184	73.4510869565	13515
YGR083C	652	32.4325153374	21146
YGR084C	340	10.8235294118	3680
YGR086C	340	229.673529412	78089
YGR089W	937	2.52508004269	2366
YGR090W	1238	16.0298869144	19845
YGR091W	495	4.26060606061	2109
YGR092W	573	10.0645724258	5767
YGR093W	508	8.01968503937	4074
YGR094W	1105	125.839819005	139053
YGR095C	224	22.7678571429	5100
YGR096W	315	1.51111111111	476
YGR097W	1147	3.64864864865	4185
YGR098C	1631	1.23421213979	2013
YGR099W	689	2.39187227866	1648
YGR100W	951	3.52786540484	3355
YGR101W	347	7.89337175793	2739
YGR102C	184	10.4184782609	1917
YGR104C	308	7.64285714286	2354
YGR105W	78	110.628205128	8629
YGR106C	266	124.80075188	33197
YGR108W	472	6.61440677966	3122
YGR109C	381	5.93700787402	2262
YGR111W	401	11.9850374065	4806
YGR112W	390	2.37179487179	925
YGR113W	344	7.29651162791	2510
YGR116W	1452	30.9965564738	45007
YGR117C	477	8.18867924528	3906
YGR119C	542	27.815498155	15076
YGR120C	263	8.60836501901	2264
YGR121C	493	1.1724137931	578
YGR122W	403	4.02977667494	1624
YGR123C	514	39.4571984436	20281
YGR125W	1037	4.05496624879	4205
YGR126W	231	5.1341991342	1186
YGR127W	313	1.70287539936	533
YGR128C	714	23.350140056	16672
YGR129W	216	8.40740740741	1816
YGR132C	288	45.2951388889	13045
YGR133W	184	5.34782608696	984
YGR134W	1123	1.85841495993	2087
YGR135W	259	95.6718146718	24779
YGR140W	957	2.9947753396	2866
YGR141W	468	6.57692307692	3078
YGR142W	411	11.5206812652	4735
YGR145W	708	20.4731638418	14495
YGR146C	212	23.3160377358	4943
YGR147C	289	15.0657439446	4354
YGR149W	433	3.37413394919	1461
YGR150C	865	1.43699421965	1243
YGR153W	218	2.33944954128	510
YGR155W	508	301.387795276	153105
YGR156W	426	12.0422535211	5130
YGR157W	870	18.9885057471	16520
YGR158C	251	24.9282868526	6257
YGR159C	415	231.301204819	95990
YGR161C	264	17.6477272727	4659
YGR161W-C	93	9.50537634409	884
YGR162W	953	108.823714586	103709
