Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR252W	150	6.70666666667	1006
YDR254W	459	1.89106753813	868
YDR255C	422	1.97393364929	833
YDR257C	495	7.52929292929	3727
YDR258C	812	13.7561576355	11170
YDR259C	384	1.109375	426
YDR260C	171	9.84795321637	1684
YDR261C	563	10.4884547069	5905
YDR262W	273	10.1062271062	2759
YDR264C	765	20.4535947712	15647
YDR265W	338	2.20118343195	744
YDR266C	640	13.403125	8578
YDR267C	331	8.49848942598	2813
YDR268W	380	3.75526315789	1427
YDR270W	1005	4.03980099502	4060
YDR276C	56	495.035714286	27722
YDR277C	434	1.02073732719	443
YDR279W	351	6.31339031339	2216
YDR280W	306	18.1045751634	5540
YDR281C	105	18.7142857143	1965
YDR282C	415	1.73253012048	719
YDR283C	1660	2.1813253012	3621
YDR284C	290	13.5379310345	3926
YDR286C	115	9.05217391304	1041
YDR287W	293	6.8156996587	1997
YDR288W	304	4.48026315789	1362
YDR291W	1078	1.38775510204	1496
YDR292C	622	15.2909967846	9511
YDR293C	1251	11.5059952038	14394
YDR294C	590	12.2491525424	7227
YDR295C	675	3.82074074074	2579
YDR296W	227	15.8546255507	3599
YDR297W	350	26.6571428571	9330
YDR298C	213	53.5727699531	11411
YDR300C	429	26.6853146853	11448
YDR301W	1358	3.40500736377	4624
YDR302W	220	14.3954545455	3167
YDR303C	886	7.64785553047	6776
YDR306C	479	2.77870563674	1331
YDR307W	663	4.41025641026	2924
YDR308C	141	20.1985815603	2848
YDR309C	384	24.5703125	9435
YDR310C	1063	3.92756349953	4175
YDR311W	643	6.54276827372	4207
YDR313C	287	2.96167247387	850
YDR315C	282	1.24113475177	350
YDR316W	472	2.02118644068	954
YDR319C	275	3.84363636364	1057
YDR320C	669	9.36621823617	6266
YDR320C-A	73	33.1095890411	2417
YDR321W	382	89.1518324607	34056
YDR322C-A	97	40.0412371134	3884
YDR322W	368	9.82336956522	3615
YDR323C	516	1.34496124031	694
YDR324C	777	16.4208494208	12759
YDR325W	1036	2.37355212355	2459
YDR326C	1439	4.05698401668	5838
YDR328C	195	85.2769230769	16629
YDR329C	442	5.30995475113	2347
YDR330W	501	7.03193612774	3523
YDR331W	412	11.1796116505	4606
YDR333C	724	7.73895027624	5603
YDR334W	1515	1.79141914191	2714
YDR335W	1225	6.78530612245	8312
YDR336W	315	2.40317460317	757
YDR337W	287	12.2195121951	3507
YDR338C	696	1.86637931034	1299
YDR339C	190	32.9368421053	6258
YDR341C	608	102.949013158	62593
YDR346C	482	43.2074688797	20826
YDR347W	322	10.8944099379	3508
YDR348C	500	15.334	7667
YDR349C	597	5.72529313233	3418
YDR351W	865	4.29826589595	3718
YDR352W	318	8.51257861635	2707
YDR353W	320	188.675	60376
YDR354W	381	16.1706036745	6161
YDR356W	945	5.34074074074	5047
YDR357C	123	9.9837398374	1228
YDR358W	558	5.60035842294	3125
YDR359C	983	1.93082400814	1898
YDR361C	284	40.75	11573
YDR362C	673	3.08618127786	2077
YDR363W	457	2.39387308534	1094
YDR363W-A	90	136.2	12258
YDR364C	456	3.07894736842	1404
YDR365C	629	22.2957074722	14024
YDR368W	313	60.2587859425	18861
YDR369C	855	1.59649122807	1365
YDR370C	443	2.77878103837	1231
YDR371W	512	2.455078125	1257
YDR372C	346	28.7283236994	9940
YDR373W	191	27.8743455497	5324
YDR374W-A	90	9.83333333333	885
YDR375C	457	3.18380743982	1455
YDR376W	494	4.31983805668	2134
YDR377W	102	80.0196078431	8162
YDR378C	87	67.908045977	5908
YDR379C-A	80	5.5875	447
YDR379W	1010	2.15148514851	2173
YDR380W	636	4.17610062893	2656
YDR383C	239	3.20083682008	765
YDR384C	276	68.9601449275	19033
YDR386W	633	1.67298578199	1059
YDR388W	483	48.1180124224	23241
YDR389W	655	6.18320610687	4050
YDR390C	637	7.17896389325	4573
YDR391C	233	6.13733905579	1430
YDR392W	338	5.69230769231	1924
YDR393W	457	2.10065645514	960
YDR394W	429	43.0745920746	18479
YDR395W	945	24.8571428571	23490
YDR398W	644	18.6972049689	12041
YDR399W	222	63.3828828829	14071
YDR400W	341	12.1671554252	4149
YDR404C	172	29.773255814	5121
YDR405W	264	9.67803030303	2555
YDR407C	1290	2.11472868217	2728
YDR408C	215	35.3162790698	7593
YDR410C	240	9.79583333333	2351
YDR411C	342	10.3099415205	3526
YDR412W	236	28.5296610169	6733
YDR414C	363	3.89256198347	1413
YDR415C	375	6.872	2577
YDR416W	860	2.47325581395	2127
YDR419W	633	1.80252764613	1141
YDR421W	951	1.29547844374	1232
YDR422C	816	3.66789215686	2993
YDR423C	410	5.97804878049	2451
YDR425W	626	2.66134185304	1666
YDR427W	394	46.0076142132	18127
YDR428C	262	10.5839694656	2773
YDR429C	275	143.058181818	39341
YDR430C	990	4.28484848485	4242
YDR434W	535	11.0485981308	5911
YDR435C	329	5.3009118541	1744
YDR437W	141	3.8085106383	537
YDR439W	348	3.14942528736	1096
YDR440W	583	3.56089193825	2076
YDR441C	182	14.1813186813	2581
YDR444W	688	1.36337209302	938
YDR448W	435	5.51034482759	2397
YDR449C	441	14.0181405896	6182
YDR451C	354	15.5988700565	5522
YDR452W	675	8.60444444444	5808
YDR453C	197	3.68020304569	725
YDR454C	188	197.175531915	37069
YDR456W	634	7.77760252366	4931
YDR457W	3269	3.35117773019	10955
YDR458C	664	5.38855421687	3578
YDR460W	322	7.98757763975	2572
YDR461C-A	81	26.9382716049	2182
YDR461W	37	312.0	11544
YDR462W	148	26.7635135135	3961
YDR463W	520	14.0192307692	7290
YDR464W	1436	3.8635097493	5548
YDR465C	413	21.617433414	8928
YDR466W	899	2.0489432703	1842
YDR468C	225	18.4577777778	4153
YDR469W	176	14.7272727273	2592
YDR470C	503	4.87872763419	2454
YDR472W	284	10.764084507	3057
YDR473C	470	3.80425531915	1788
YDR475C	877	1.3511972634	1185
YDR476C	225	27.7733333333	6249
YDR477W	634	14.6277602524	9274
YDR478W	199	6.01005025126	1196
YDR479C	555	2.1963963964	1219
YDR480W	324	5.7037037037	1848
YDR481C	567	30.8253968254	17478
YDR482C	136	8.06617647059	1097
YDR483W	443	41.2392776524	18269
YDR484W	642	3.44548286604	2212
YDR485C	796	3.75	2985
YDR486C	230	22.7130434783	5224
YDR487C	209	84.1339712919	17584
YDR488C	534	1.68352059925	899
YDR489W	295	5.16271186441	1523
YDR490C	767	3.30117340287	2532
YDR492W	317	13.3722397476	4239
YDR493W	124	16.6048387097	2059
YDR494W	362	8.09668508287	2931
YDR495C	1012	1.95454545455	1978
YDR496C	657	33.4200913242	21957
YDR497C	585	23.4854700855	13739
YDR498C	384	6.26041666667	2404
YDR499W	748	1.32754010695	993
YDR501W	522	2.03831417625	1064
YDR503C	275	4.4	1210
YDR506C	609	1.84893267652	1126
YDR507C	1143	10.9326334208	12496
YDR510W	102	289.254901961	29504
YDR511W	134	14.0149253731	1878
YDR512C	188	13.4308510638	2525
YDR513W	144	59.8125	8613
YDR514C	484	4.71900826446	2284
YDR515W	448	7.16741071429	3211
YDR516C	501	16.3173652695	8175
YDR517W	373	19.9517426273	7442
YDR518W	518	16.3841698842	8487
YDR519W	136	45.3382352941	6166
YDR520C	773	1.95472186287	1511
YDR524C	483	3.36231884058	1624
YDR524C-B	67	4116.56716418	275810
YDR525W-A	80	37.7875	3023
YDR527W	440	11.4295454545	5029
YDR528W	424	4.09669811321	1737
YDR529C	128	53.390625	6834
YDR530C	326	4.99079754601	1627
YDR531W	368	15.2608695652	5616
YDR532C	386	2.71502590674	1048
YDR533C	238	5.60924369748	1335
YDR538W	243	4.66255144033	1133
YDR540C	180	1.26666666667	228
YDR541C	345	1.51304347826	522
YEL001C	226	71.5221238938	16164
YEL002C	431	50.2900232019	21675
YEL004W	343	2.78425655977	955
YEL005C	283	1.74558303887	494
YEL006W	336	4.49404761905	1510
YEL009C	282	7.36170212766	2076
YEL011W	705	1.04964539007	740
YEL013W	579	21.0604490501	12194
YEL015W	552	14.2192028986	7849
YEL016C	494	1.25506072874	620
YEL017W	338	14.073964497	4757
YEL018W	280	7.025	1967
YEL019C	268	3.63059701493	973
YEL020C	561	1.55080213904	870
YEL020W-A	88	50.0340909091	4403
YEL022W	1460	6.44383561644	9408
YEL024W	216	17.5185185185	3784
YEL026W	127	384.992125984	48894
YEL027W	161	593.52173913	95557
YEL029C	313	5.42811501597	1699
YEL031W	1216	31.5805921053	38402
YEL032W	972	7.89814814815	7677
YEL037C	399	74.4135338346	29691
YEL038W	228	21.5877192982	4922
YEL042W	519	27.7360308285	14395
YEL043W	957	2.89028213166	2766
YEL044W	167	21.9461077844	3665
YEL046C	388	170.494845361	66152
YEL047C	471	45.6709129512	21511
YEL048C	153	10.5490196078	1614
YEL050C	394	8.19543147208	3229
YEL051W	257	113.906614786	29274
YEL052W	510	5.44117647059	2775
YEL053C	734	2.79291553134	2050
YEL055C	1023	17.0508308895	17443
YEL056W	402	7.90049751244	3176
YEL058W	558	20.0770609319	11203
YEL059C-A	75	5.08	381
YEL060C	636	27.4088050314	17432
YEL061C	1001	3.07892107892	3082
YEL062W	616	1.6525974026	1018
YEL063C	591	14.3231810491	8465
YEL064C	481	1.58004158004	760
YEL065W	629	53.1271860095	33417
YEL066W	180	27.3555555556	4924
YEL068C	111	8.64864864865	960
YEL071W	497	154.804828974	76938
YER001W	763	7.19397116645	5489
YER002W	232	54.4525862069	12633
YER004W	232	41.0560344828	9525
YER005W	631	3.13312202853	1977
YER006W	521	65.3435700576	34044
YER007W	519	1.5183044316	788
YER008C	1337	4.74719521316	6347
YER009W	126	442.785714286	55791
YER010C	235	9.33617021277	2194
YER012W	199	82.9698492462	16511
YER013W	1146	2.64572425829	3032
YER014W	540	4.91851851852	2656
YER016W	345	10.6782608696	3684
YER017C	762	4.02230971129	3065
YER018C	222	6.3018018018	1399
YER019C-A	89	165.696629213	14747
YER019W	478	8.38284518828	4007
YER020W	450	7.44444444444	3350
YER021W	524	42.358778626	22196
YER022W	688	5.81395348837	4000
YER023W	287	135.606271777	38919
YER025W	528	123.920454545	65430
YER026C	277	58.2274368231	16129
YER027C	418	26.0454545455	10887
YER028C	395	3.09113924051	1221
YER029C	197	15.9898477157	3150
YER030W	154	64.0909090909	9870
YER031C	224	54.2366071429	12149
YER032W	877	3.70581527936	3250
YER034W	186	13.9086021505	2587
YER035W	146	19.698630137	2876
YER036C	611	117.510638298	71799
YER037W	322	4.04968944099	1304
YER038C	465	1.23010752688	572
YER039C-A	73	1.7397260274	127
YER040W	731	3.66073871409	2676
YER042W	185	53.6324324324	9922
YER043C	450	424.602222222	191071
YER044C	149	38.3959731544	5721
YER045C	490	1.78163265306	873
YER046W	144	2.75	396
YER048C	392	41.2066326531	16153
YER048W-A	95	59.8105263158	5682
YER049W	645	28.6201550388	18460
YER050C	139	28.8201438849	4006
YER051W	493	1.83164300203	903
YER052C	528	38.0795454545	20106
YER053C	301	1.95681063123	589
YER053C-A	38	1.73684210526	66
YER055C	298	115.580536913	34443
YER057C	130	144.576923077	18795
YER058W	108	6.62962962963	716
YER059W	421	7.33491686461	3088
YER061C	443	3.25507900677	1442
YER063W	219	40.296803653	8825
YER064C	506	27.6916996047	14012
YER067W	162	2.98765432099	484
YER068W	588	14.6989795918	8643
YER069W	864	4.05439814815	3503
YER071C	127	13.4566929134	1709
YER072W	130	622.953846154	80984
YER073W	521	48.9942418426	25526
YER076C	303	1.42904290429	433
YER077C	689	2.01161103048	1386
YER078C	512	3.421875	1752
YER079W	211	8.69668246445	1835
YER080W	628	16.9092356688	10619
YER082C	555	14.972972973	8310
YER083C	286	30.4090909091	8697
YER086W	577	36.5857885615	21110
YER087C-B	83	147.385542169	12233
YER087W	577	2.5164644714	1452
YER088C	671	12.4292101341	8340
YER090W	508	59.3070866142	30128
YER091C	768	237.446614583	182359
YER092W	126	28.6507936508	3610
YER093C	1431	1.33542976939	1911
YER094C	206	80.0194174757	16484
YER095W	401	11.0648379052	4437
YER099C	319	18.4106583072	5873
YER100W	251	41.6135458167	10445
YER101C	431	3.9373549884	1697
YER104W	209	5.65550239234	1182
YER105C	1392	6.3132183908	8788
YER107C	366	17.2459016393	6312
YER110C	1114	119.772890485	133427
YER112W	188	42.3457446809	7961
YER113C	707	3.37057991513	2383
YER114C	1041	10.0268972142	10438
YER115C	192	1.703125	327
YER116C	275	4.40727272727	1212
YER118C	368	12.0244565217	4425
YER119C	449	4.87527839644	2189
YER120W	245	189.72244898	46482
YER122C	494	46.5425101215	22992
YER123W	525	6.42476190476	3373
YER124C	574	34.9111498258	20039
YER125W	810	25.6049382716	20740
YER126C	262	70.1946564885	18391
YER127W	358	22.6424581006	8106
YER128W	204	5.21568627451	1064
YER129W	1143	1.69378827647	1936
YER130C	444	4.67117117117	2074
YER134C	179	18.1340782123	3246
YER136W	452	52.6261061947	23787
YER137C	149	4.67785234899	697
YER139C	227	5.93392070485	1347
YER140W	557	2.08617594255	1162
YER141W	487	10.0390143737	4889
YER142C	297	4.53198653199	1346
YER143W	429	15.0303030303	6448
YER144C	806	1.8064516129	1456
YER145C	405	73.2518518519	29667
YER146W	94	78.914893617	7418
YER147C	625	1.8976	1186
YER148W	241	46.0373443983	11095
YER149C	421	6.45605700713	2718
YER151C	913	11.6297918949	10618
YER152C	444	7.68468468468	3412
YER153C	255	1.54509803922	394
YER154W	403	9.45905707196	3812
YER155C	2168	5.72186346863	12405
YER156C	339	39.389380531	13353
YER157W	802	4.37780548628	3511
YER159C	143	26.7902097902	3831
YER161C	334	9.85329341317	3291
YER162C	755	1.4821192053	1119
YER163C	233	9.41630901288	2194
YER164W	1469	4.94758339006	7268
YER165W	578	373.532871972	215902
YER166W	1572	4.31170483461	6778
YER167W	852	3.98474178404	3395
YER168C	547	11.1023765996	6073
YER169W	797	3.06273525721	2441
YER170W	226	6.46902654867	1462
YER171W	779	4.03337612323	3142
YER172C	2164	3.19408502773	6912
YER173W	660	1.18333333333	781
YER174C	245	10.1428571429	2485
YER175C	300	4.86333333333	1459
YER176W	1122	5.55614973262	6234
YER178W	421	190.244655582	80093
YER180C-A	86	11.0581395349	951
YER182W	245	5.17142857143	1267
YER183C	212	12.9009433962	2735
YFL001W	443	6.1625282167	2730
YFL002C	607	8.51400329489	5168
YFL004W	829	45.8094089264	37976
YFL005W	216	82.4351851852	17806
YFL007W	2144	4.89412313433	10493
YFL008W	1226	5.14600326264	6309
YFL013C	693	6.53823953824	4531
YFL014W	110	8.31818181818	915
YFL016C	512	12.80859375	6558
YFL017C	160	24.00625	3841
YFL017W-A	78	42.9871794872	3353
YFL018C	500	59.764	29882
YFL022C	504	116.35515873	58643
YFL025C	1030	1.97572815534	2035
YFL026W	432	44.462962963	19208
YFL027C	498	2.15261044177	1072
YFL028C	290	12.3586206897	3584
YFL029C	369	4.31707317073	1593
YFL034W	1074	3.23091247672	3470
YFL036W	1352	3.44600591716	4659
YFL037W	458	95.8799126638	43913
YFL038C	207	154.734299517	32030
YFL041W	623	15.5489566613	9687
YFL042C	675	4.09185185185	2762
YFL044C	302	14.2847682119	4314
YFL045C	255	316.505882353	80709
YFL046W	208	9.23557692308	1921
YFL047W	715	4.13006993007	2953
YFL048C	446	25.7937219731	11504
YFL049W	624	4.18269230769	2610
YFR001W	205	38.6829268293	7930
YFR002W	840	10.930952381	9182
YFR003C	156	23.1987179487	3619
YFR004W	307	56.3680781759	17305
YFR005C	449	5.35189309577	2403
YFR006W	536	17.3638059701	9307
YFR007W	354	3.46327683616	1226
YFR010W	500	36.578	18289
YFR011C	171	24.6959064327	4223
YFR013W	788	5.84898477157	4609
YFR014C	447	4.64876957494	2078
YFR017C	196	1.55102040816	304
YFR018C	364	5.58516483516	2033
YFR020W	233	1.21888412017	284
YFR021W	501	5.44111776447	2726
YFR025C	336	9.06845238095	3047
YFR027W	282	3.40070921986	959
YFR028C	552	9.125	5037
YFR029W	679	2.19440353461	1490
YFR030W	1036	5.47972972973	5677
YFR031C	1171	1.80187873612	2110
YFR034C	313	21.9392971246	6867
YFR036W	125	13.264	1658
YFR037C	558	29.3261648746	16364
YFR038W	854	4.47658079625	3823
YFR039C	511	5.22309197652	2669
YFR040W	1003	5.62313060818	5640
YFR041C	296	11.6554054054	3450
YFR042W	201	8.49751243781	1708
YFR043C	238	4.85714285714	1156
YFR044C	482	86.7593360996	41818
YFR046C	362	2.04696132597	741
YFR047C	296	23.1114864865	6841
YFR048W	663	3.49472096531	2317
YFR049W	124	32.6612903226	4050
YFR050C	267	68.5655430712	18307
YFR051C	547	32.0054844607	17507
YFR052W	275	67.0872727273	18449
YFR055W	341	30.0146627566	10235
YGL001C	350	35.0085714286	12253
YGL002W	217	7.0	1519
YGL003C	567	2.81305114638	1595
YGL004C	418	4.33014354067	1810
YGL005C	280	6.8	1904
YGL006W	1174	1.8534923339	2176
YGL009C	780	142.315384615	111006
YGL010W	175	4.92	861
YGL011C	253	77.3003952569	19557
YGL012W	474	61.611814346	29204
YGL016W	1082	7.22458410351	7817
YGL017W	504	3.69841269841	1864
YGL018C	185	9.74054054054	1802
YGL019W	279	29.541218638	8242
YGL020C	236	20.6398305085	4871
YGL021W	761	4.814717477	3664
YGL022W	719	23.2322670376	16704
YGL023C	636	6.67767295597	4247
YGL026C	708	100.807909605	71372
YGL027C	834	13.2182254197	11024
YGL029W	121	34.8429752066	4216
YGL032C	88	25.9772727273	2286
YGL035C	505	12.5524752475	6339
YGL036W	910	2.3021978022	2095
YGL037C	217	67.3179723502	14608
YGL038C	481	5.92515592516	2850
YGL039W	349	29.9971346705	10469
YGL040C	343	42.6997084548	14646
YGL041W-A	155	15.464516129	2397
YGL043W	310	43.7	13547
YGL044C	297	14.2525252525	4233
YGL045W	543	1.10128913444	598
YGL047W	203	7.29556650246	1481
YGL048C	406	61.3743842365	24918
YGL049C	915	16.8710382514	15437
YGL050W	274	10.6167883212	2909
YGL054C	139	109.043165468	15157
YGL055W	511	96.602739726	49364
YGL056C	528	14.1306818182	7461
YGL057C	288	4.21180555556	1213
YGL060W	642	4.8785046729	3132
YGL061C	248	8.83870967742	2192
YGL064C	562	3.25088967972	1827
YGL065C	504	8.58928571429	4329
YGL067W	385	10.6493506494	4100
YGL068W	195	49.3692307692	9627
YGL070C	123	43.3333333333	5330
YGL071W	691	6.74095513748	4658
YGL073W	834	4.88369304556	4073
YGL075C	388	2.25	873
YGL077C	564	16.835106383	9495
YGL078C	524	40.9312977099	21448
YGL079W	219	6.55707762557	1436
YGL080W	131	29.106870229	3813
YGL082W	382	11.5052356021	4395
YGL083W	805	2.92919254658	2358
YGL084C	561	9.58645276292	5378
YGL085W	275	1.69818181818	467
YGL086W	750	5.11733333333	3838
YGL091C	329	10.5501519757	3471
YGL092W	1318	11.248861912	14826
YGL093W	918	3.24074074074	2975
YGL094C	1116	1.98297491039	2213
YGL095C	578	4.98096885813	2879
YGL097W	483	34.950310559	16881
YGL098W	246	8.4918699187	2089
YGL099W	641	28.4414976599	18231
YGL100W	350	21.0085714286	7353
YGL101W	216	23.25	5022
YGL104C	487	1.54620123203	753
YGL105W	377	253.907161804	95723
YGL106W	150	146.386666667	21958
YGL107C	647	4.89026275116	3164
YGL108C	141	11.2056737589	1580
YGL110C	625	4.3248	2703
YGL111W	464	19.0560344828	8842
YGL112C	517	14.2050290135	7344
YGL114W	726	2.69972451791	1960
YGL115W	323	19.8916408669	6425
YGL116W	611	5.74468085106	3510
YGL117W	266	1.45112781955	386
YGL119W	502	4.71513944223	2367
YGL120C	768	32.0690104167	24629
YGL123W	255	1817.36078431	463427
YGL124C	645	1.83565891473	1184
YGL125W	601	5.53410981697	3326
YGL126W	381	5.15748031496	1965
YGL127C	128	17.34375	2220
YGL128C	284	3.70774647887	1053
YGL129C	451	8.47450110865	3822
YGL130W	460	11.9456521739	5495
YGL133W	1265	2.90750988142	3678
YGL134W	434	1.58755760369	689
YGL136C	321	1.29283489097	415
YGL139W	803	5.79202988792	4651
YGL140C	1220	2.99262295082	3651
YGL141W	911	2.56201975851	2334
YGL142C	617	2.68719611021	1658
YGL143C	414	2.09661835749	868
YGL145W	702	5.38603988604	3781
YGL148W	377	135.957559682	51256
YGL150C	1490	4.29060402685	6393
YGL151W	1133	4.36628420124	4947
YGL153W	342	9.03801169591	3091
YGL154C	273	1.31501831502	359
YGL155W	377	5.16445623342	1947
YGL157W	348	26.4482758621	9204
YGL159W	371	6.19137466307	2297
YGL160W	571	3.4711033275	1982
YGL161C	311	18.4276527331	5731
YGL162W	300	3.84333333333	1153
YGL163C	899	2.0745272525	1865
YGL164C	441	5.26303854875	2321
YGL166W	226	7.39380530973	1671
YGL167C	951	11.8002103049	11222
YGL169W	427	9.25058548009	3950
YGL171W	565	17.0442477876	9630
YGL172W	473	19.8541226216	9391
YGL173C	1529	31.8266841073	48663
YGL174W	267	5.14606741573	1374
YGL175C	346	1.04046242775	360
YGL179C	561	1.60606060606	901
YGL180W	898	1.45100222717	1303
YGL184C	466	1.73605150215	809
YGL185C	380	4.74736842105	1804
YGL186C	580	13.2620689655	7692
YGL187C	156	30.5128205128	4760
YGL190C	527	9.51423149905	5014
YGL191W	130	67.4615384615	8770
YGL194C	453	5.98675496689	2712
YGL194C-A	81	6.45679012346	523
YGL195W	2673	21.265245043	56842
YGL196W	429	8.38694638695	3598
YGL197W	1488	2.32594086022	3461
YGL198W	236	22.1991525424	5239
YGL200C	204	93.2990196078	19033
YGL202W	501	105.339321357	52775
YGL203C	730	11.4547945205	8362
YGL204C	102	10.9705882353	1119
YGL206C	1654	39.7103990326	65681
YGL207W	1036	37.8088803089	39170
YGL208W	416	3.46153846154	1440
YGL209W	383	11.1932114883	4287
YGL210W	223	13.8161434978	3081
YGL211W	360	6.98055555556	2513
YGL212W	317	6.65299684543	2109
YGL213C	398	17.3592964824	6909
YGL216W	806	2.68982630273	2168
YGL219C	460	5.23260869565	2407
YGL220W	121	41.0247933884	4964
YGL221C	289	42.4982698962	12282
YGL222C	176	19.6647727273	3461
YGL223C	418	6.92822966507	2896
YGL224C	281	8.73665480427	2455
YGL225W	338	87.1893491124	29470
YGL226W	124	10.5725806452	1311
YGL228W	578	17.7750865052	10274
YGL231C	191	50.1047120419	9570
YGL233W	911	4.7420417124	4320
YGL234W	803	83.303860523	66893
YGL236C	670	1.39402985075	934
YGL238W	961	17.4443288241	16764
YGL240W	251	2.17131474104	545
YGL241W	1005	4.22388059701	4245
YGL242C	182	45.1483516484	8217
YGL243W	401	2.12967581047	854
YGL244W	559	24.8354203936	13883
YGL245W	709	216.452750353	153465
YGL246C	388	8.60309278351	3338
YGL247W	198	3.38888888889	671
YGL248W	370	4.54324324324	1681
YGL250W	242	2.8347107438	686
YGL252C	589	10.142614601	5974
YGL254W	300	5.31666666667	1595
YGL255W	377	5.50132625995	2074
YGL256W	383	2.11749347258	811
YGL257C	559	2.42576028623	1356
YGR002C	477	5.73165618449	2734
YGR003W	745	2.94765100671	2196
YGR004W	463	4.13174946004	1913
YGR005C	401	18.0149625935	7224
YGR006W	252	4.38888888889	1106
YGR007W	324	14.1944444444	4599
YGR008C	85	24.7294117647	2102
YGR009C	652	13.3527607362	8706
YGR012W	394	8.51269035533	3354
YGR013W	621	4.10789049919	2551
YGR015C	329	1.76291793313	580
YGR016W	191	2.79057591623	533
YGR017W	298	14.7986577181	4410
YGR019W	472	13.0572033898	6163
YGR020C	119	158.882352941	18907
YGR021W	291	3.9793814433	1158
YGR024C	238	9.31512605042	2217
YGR026W	279	39.5161290323	11025
YGR028W	363	4.3305785124	1572
YGR030C	159	13.4968553459	2146
YGR031W	343	6.71720116618	2304
YGR033C	240	13.9166666667	3340
YGR035C	117	19.4358974359	2274
YGR036C	240	7.1375	1713
YGR037C	88	587.113636364	51666
YGR038W	223	22.9282511211	5113
YGR039W	104	1.20192307692	125
YGR040W	369	3.9620596206	1462
YGR041W	548	4.30291970803	2358
YGR042W	272	2.66544117647	725
YGR044C	301	14.2325581395	4284
YGR046W	386	3.52590673575	1361
YGR047C	1026	3.21247563353	3296
YGR048W	362	13.3232044199	4823
YGR049W	188	16.6861702128	3137
YGR050C	119	1.57142857143	187
YGR054W	643	38.4821150855	24744
YGR055W	575	37.972173913	21834
YGR056W	929	5.2142088267	4844
YGR057C	243	2.1316872428	518
YGR058W	336	6.29464285714	2115
YGR060W	310	198.493548387	61533
YGR061C	1359	46.038263429	62566
YGR062C	317	1.45110410095	460
YGR063C	103	50.7961165049	5232
YGR065C	594	6.82154882155	4052
YGR068C	587	2.09199318569	1228
YGR071C	861	1.92450638792	1657
YGR072W	388	6.8324742268	2651
YGR074W	147	27.9115646259	4103
YGR075C	243	3.60082304527	875
YGR076C	158	15.3227848101	2421
YGR077C	590	2.23559322034	1319
YGR078C	200	47.995	9599
YGR079W	371	14.7008086253	5454
YGR080W	333	19.1231231231	6368
YGR081C	211	25.6492890995	5412
YGR082W	184	62.1086956522	11428
YGR083C	652	26.2392638037	17108
YGR084C	340	9.08529411765	3089
YGR086C	340	182.620588235	62091
YGR089W	937	2.00640341515	1880
YGR090W	1238	12.3949919225	15345
YGR091W	495	3.61616161616	1790
YGR092W	573	7.75916230366	4446
YGR093W	508	6.33267716535	3217
YGR094W	1105	99.807239819	110287
YGR095C	224	19.2142857143	4304
YGR096W	315	1.39365079365	439
YGR097W	1147	3.10985178727	3567
YGR099W	689	1.96081277213	1351
YGR100W	951	2.75499474238	2620
YGR101W	347	6.26801152738	2175
YGR102C	184	8.03804347826	1479
YGR103W	606	62.099009901	37632
YGR104C	308	5.73701298701	1767
YGR105W	78	93.5641025641	7298
YGR106C	266	99.045112782	26346
YGR108W	472	5.23516949153	2471
YGR109C	381	4.38582677165	1671
YGR111W	401	9.49625935162	3808
YGR112W	390	1.95128205128	761
YGR113W	344	6.57848837209	2263
YGR116W	1452	22.1935261708	32225
YGR117C	477	6.66457023061	3179
YGR119C	542	20.778597786	11262
YGR120C	263	7.39543726236	1945
YGR122W	403	3.22084367246	1298
YGR123C	514	31.3696498054	16124
YGR125W	1037	3.41947926712	3546
YGR126W	231	4.12987012987	954
YGR127W	313	1.53674121406	481
YGR128C	714	17.8179271709	12722
YGR129W	216	6.51388888889	1407
YGR132C	288	37.2569444444	10730
YGR133W	184	4.48369565217	825
YGR134W	1123	1.50489759573	1690
YGR135W	259	75.6525096525	19594
YGR140W	957	2.28735632184	2189
YGR141W	468	5.45085470085	2551
YGR142W	411	9.23844282238	3797
YGR145W	708	16.2542372881	11508
YGR146C	212	18.2783018868	3875
YGR147C	289	12.0553633218	3484
YGR149W	433	2.72979214781	1182
YGR150C	865	1.2161849711	1052
YGR153W	218	1.94495412844	424
YGR155W	508	235.907480315	119841
YGR156W	426	8.81220657277	3754
YGR157W	870	15.6827586207	13644
YGR158C	251	20.3505976096	5108
YGR159C	415	173.742168675	72103
YGR161C	264	16.1856060606	4273
YGR161W-C	93	8.45161290323	786
YGR162W	953	75.4354669465	71890
YGR163W	342	10.2368421053	3501
YGR165W	346	9.24855491329	3200
YGR166W	561	2.60962566845	1464
YGR167W	234	102.636752137	24017
YGR169C	405	2.05432098765	832
YGR169C-A	93	56.6774193548	5271
YGR170W	1139	1.6391571554	1867
YGR171C	576	1.63020833333	939
YGR172C	249	33.3654618474	8308
YGR173W	369	33.8211382114	12480
YGR174C	171	3.97076023392	679
YGR175C	497	145.331991952	72230
YGR177C	536	10.7462686567	5760
YGR178C	723	31.2323651452	22581
YGR179C	407	3.92383292383	1597
YGR180C	346	229.731213873	79487
YGR181W	106	63.2641509434	6706
YGR184C	1951	3.95848282932	7723
YGR185C	395	122.969620253	48573
YGR186W	736	17.5434782609	12912
YGR187C	395	29.7518987342	11752
YGR189C	508	66.7362204724	33902
YGR191W	604	21.0413907285	12709
YGR193C	411	25.3722627737	10428
