Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR279W	351	6.00854700855	2109
YDR280W	306	16.0163398693	4901
YDR281C	105	17.3904761905	1826
YDR282C	415	1.75903614458	730
YDR283C	1660	2.08072289157	3454
YDR284C	290	12.5655172414	3644
YDR286C	115	9.13913043478	1051
YDR287W	293	6.68941979522	1960
YDR288W	304	4.33223684211	1317
YDR291W	1078	1.26159554731	1360
YDR292C	622	13.8167202572	8594
YDR293C	1251	10.7681854516	13471
YDR294C	590	11.6050847458	6847
YDR295C	675	3.4237037037	2311
YDR296W	227	15.550660793	3530
YDR297W	350	24.2542857143	8489
YDR298C	213	49.6572769953	10577
YDR300C	429	24.6363636364	10569
YDR301W	1358	2.93151693667	3981
YDR302W	220	13.6363636364	3000
YDR303C	886	7.3374717833	6501
YDR306C	479	2.69519832985	1291
YDR307W	663	4.35595776772	2888
YDR308C	141	19.170212766	2703
YDR309C	384	22.4791666667	8632
YDR310C	1063	3.60865475071	3836
YDR311W	643	6.0	3858
YDR313C	287	2.5331010453	727
YDR315C	282	1.31560283688	371
YDR316W	472	1.8813559322	888
YDR319C	275	3.18545454545	876
YDR320C	669	8.33931240658	5579
YDR320C-A	73	30.2465753425	2208
YDR321W	382	81.3507853403	31076
YDR322C-A	97	35.9175257732	3484
YDR322W	368	9.04619565217	3329
YDR323C	516	1.17829457364	608
YDR324C	777	15.1325611326	11758
YDR325W	1036	2.44401544402	2532
YDR326C	1439	3.80820013899	5480
YDR328C	195	77.9948717949	15209
YDR329C	442	4.907239819	2169
YDR330W	501	6.44311377246	3228
YDR331W	412	10.3252427184	4254
YDR333C	724	7.22099447514	5228
YDR334W	1515	1.52475247525	2310
YDR335W	1225	6.64489795918	8140
YDR336W	315	1.93968253968	611
YDR337W	287	12.6306620209	3625
YDR338C	696	1.80172413793	1254
YDR339C	190	30.2526315789	5748
YDR341C	608	95.9621710526	58345
YDR346C	482	39.9315352697	19247
YDR347W	322	10.6086956522	3416
YDR348C	500	13.66	6830
YDR349C	597	5.41206030151	3231
YDR351W	865	3.9225433526	3393
YDR352W	318	7.84905660377	2496
YDR353W	320	172.4875	55196
YDR354W	381	14.1154855643	5378
YDR356W	945	4.86455026455	4597
YDR357C	123	9.74796747967	1199
YDR358W	558	5.48566308244	3061
YDR359C	983	1.77212614446	1742
YDR361C	284	38.6866197183	10987
YDR362C	673	2.73254086181	1839
YDR363W	457	2.24507658643	1026
YDR363W-A	90	126.644444444	11398
YDR364C	456	3.03947368421	1386
YDR365C	629	19.626391097	12345
YDR368W	313	55.9392971246	17509
YDR369C	855	1.56140350877	1335
YDR370C	443	2.71557562077	1203
YDR371W	512	2.212890625	1133
YDR372C	346	26.7427745665	9253
YDR373W	191	26.1623036649	4997
YDR374W-A	90	9.31111111111	838
YDR375C	457	3.15536105033	1442
YDR376W	494	4.09109311741	2021
YDR377W	102	77.3823529412	7893
YDR378C	87	65.0344827586	5658
YDR379C-A	80	5.1	408
YDR379W	1010	1.95445544554	1974
YDR380W	636	3.23742138365	2059
YDR383C	239	3.05857740586	731
YDR384C	276	57.9601449275	15997
YDR386W	633	1.54660347551	979
YDR388W	483	45.7805383023	22112
YDR389W	655	5.59847328244	3667
YDR390C	637	6.70643642072	4272
YDR391C	233	5.6008583691	1305
YDR392W	338	5.33727810651	1804
YDR393W	457	2.07002188184	946
YDR394W	429	39.4545454545	16926
YDR395W	945	23.2666666667	21987
YDR398W	644	15.9953416149	10301
YDR399W	222	58.6351351351	13017
YDR400W	341	11.9002932551	4058
YDR404C	172	26.9476744186	4635
YDR405W	264	9.35227272727	2469
YDR407C	1290	1.86201550388	2402
YDR408C	215	31.5534883721	6784
YDR410C	240	9.72083333333	2333
YDR411C	342	9.58187134503	3277
YDR412W	236	25.9110169492	6115
YDR414C	363	3.61983471074	1314
YDR415C	375	6.30666666667	2365
YDR416W	860	2.43139534884	2091
YDR419W	633	1.69036334913	1070
YDR421W	951	1.28706624606	1224
YDR422C	816	3.60049019608	2938
YDR423C	410	5.17317073171	2121
YDR425W	626	2.41054313099	1509
YDR427W	394	44.2918781726	17451
YDR428C	262	9.92748091603	2601
YDR429C	275	131.338181818	36118
YDR430C	990	4.21919191919	4177
YDR434W	535	10.1345794393	5422
YDR435C	329	4.71732522796	1552
YDR437W	141	3.44680851064	486
YDR439W	348	2.83620689655	987
YDR440W	583	3.19554030875	1863
YDR441C	182	12.4230769231	2261
YDR444W	688	1.35029069767	929
YDR448W	435	5.00689655172	2178
YDR449C	441	13.1405895692	5795
YDR451C	354	15.0536723164	5329
YDR452W	675	7.99407407407	5396
YDR453C	197	3.61421319797	712
YDR454C	188	175.239361702	32945
YDR456W	634	7.09621451104	4499
YDR457W	3269	3.25573569899	10643
YDR458C	664	4.83584337349	3211
YDR460W	322	7.24534161491	2333
YDR461C-A	81	25.9382716049	2101
YDR461W	37	296.027027027	10953
YDR462W	148	27.0810810811	4008
YDR463W	520	13.0153846154	6768
YDR464W	1436	3.54874651811	5096
YDR465C	413	18.4285714286	7611
YDR466W	899	1.91434927697	1721
YDR468C	225	16.0311111111	3607
YDR469W	176	14.0454545455	2472
YDR470C	503	4.3916500994	2209
YDR472W	284	9.77464788732	2776
YDR473C	470	3.58085106383	1683
YDR475C	877	1.36602052452	1198
YDR476C	225	21.9333333333	4935
YDR477W	634	13.523659306	8574
YDR478W	199	5.07537688442	1010
YDR479C	555	2.18018018018	1210
YDR480W	324	4.59259259259	1488
YDR481C	567	29.2380952381	16578
YDR482C	136	7.49264705882	1019
YDR483W	443	39.3521444695	17433
YDR484W	642	3.33956386293	2144
YDR485C	796	3.53768844221	2816
YDR486C	230	20.3304347826	4676
YDR487C	209	77.7320574163	16246
YDR488C	534	1.62172284644	866
YDR489W	295	4.8813559322	1440
YDR490C	767	2.9295958279	2247
YDR492W	317	11.6498422713	3693
YDR493W	124	15.2419354839	1890
YDR494W	362	8.27348066298	2995
YDR495C	1012	1.70355731225	1724
YDR496C	657	30.0441400304	19739
YDR497C	585	21.4017094017	12520
YDR498C	384	5.34114583333	2051
YDR499W	748	1.30614973262	977
YDR501W	522	1.77203065134	925
YDR503C	275	4.32727272727	1190
YDR506C	609	1.85057471264	1127
YDR507C	1143	9.91251093613	11330
YDR510W	102	255.294117647	26040
YDR511W	134	12.7686567164	1711
YDR512C	188	13.1223404255	2467
YDR513W	144	56.8611111111	8188
YDR514C	484	4.18595041322	2026
YDR515W	448	7.20758928571	3229
YDR516C	501	16.4710578842	8252
YDR517W	373	18.2010723861	6789
YDR518W	518	15.1332046332	7839
YDR519W	136	41.9411764706	5704
YDR520C	773	1.76843467012	1367
YDR524C	483	2.91925465839	1410
YDR524C-B	67	3854.31343284	258239
YDR525W-A	80	35.9875	2879
YDR527W	440	10.5727272727	4652
YDR528W	424	3.79245283019	1608
YDR529C	128	51.25	6560
YDR530C	326	4.36809815951	1424
YDR531W	368	13.5923913043	5002
YDR532C	386	2.44041450777	942
YDR533C	238	5.75630252101	1370
YDR538W	243	4.61316872428	1121
YDR540C	180	1.44444444444	260
YDR541C	345	1.60579710145	554
YEL001C	226	66.9734513274	15136
YEL002C	431	46.596287703	20083
YEL004W	343	2.53644314869	870
YEL005C	283	1.73851590106	492
YEL006W	336	4.1755952381	1403
YEL008C-A	31	1.22580645161	38
YEL009C	282	6.82624113475	1925
YEL011W	705	1.18865248227	838
YEL013W	579	20.3765112263	11798
YEL015W	552	12.4003623188	6845
YEL016C	494	1.24696356275	616
YEL017W	338	13.6035502959	4598
YEL018W	280	6.33928571429	1775
YEL019C	268	3.46268656716	928
YEL020C	561	1.47593582888	828
YEL020W-A	88	46.0568181818	4053
YEL022W	1460	6.1	8906
YEL024W	216	16.7314814815	3614
YEL026W	127	340.480314961	43241
YEL027W	161	548.962732919	88383
YEL029C	313	5.12460063898	1604
YEL031W	1216	29.4004934211	35751
YEL032W	972	7.01440329218	6818
YEL037C	399	67.343358396	26870
YEL038W	228	20.0614035088	4574
YEL042W	519	25.0192678227	12985
YEL044W	167	19.7604790419	3300
YEL046C	388	151.180412371	58658
YEL047C	471	42.9554140127	20232
YEL048C	153	9.05882352941	1386
YEL050C	394	7.77157360406	3062
YEL051W	257	108.392996109	27857
YEL052W	510	4.90392156863	2501
YEL053C	734	2.57356948229	1889
YEL055C	1023	15.9804496579	16348
YEL056W	402	7.09452736318	2852
YEL058W	558	18.8673835125	10528
YEL059C-A	75	4.69333333333	352
YEL060C	636	25.5990566038	16281
YEL061C	1001	2.96003996004	2963
YEL062W	616	1.69480519481	1044
YEL063C	591	13.4585448393	7954
YEL064C	481	1.34095634096	645
YEL065W	629	40.6248012719	25553
YEL066W	180	23.7333333333	4272
YEL068C	111	9.08108108108	1008
YEL071W	497	142.227364185	70687
YER001W	763	6.80209698558	5190
YER002W	232	48.5862068966	11272
YER004W	232	38.7543103448	8991
YER005W	631	2.97305863708	1876
YER006W	521	57.4952015355	29955
YER007W	519	1.5549132948	807
YER008C	1337	4.41136873598	5898
YER009W	126	416.428571429	52470
YER010C	235	8.59574468085	2020
YER012W	199	74.0552763819	14737
YER013W	1146	2.48691099476	2850
YER014W	540	4.91296296296	2653
YER016W	345	9.91884057971	3422
YER017C	762	3.60498687664	2747
YER018C	222	5.63513513514	1251
YER019C-A	89	147.359550562	13115
YER019W	478	7.55439330544	3611
YER020W	450	6.88666666667	3099
YER021W	524	39.1564885496	20518
YER022W	688	5.57412790698	3835
YER023W	287	126.533101045	36315
YER025W	528	113.151515152	59744
YER026C	277	52.6931407942	14596
YER027C	418	24.5885167464	10278
YER028C	395	3.03037974684	1197
YER029C	197	14.9695431472	2949
YER030W	154	59.0779220779	9098
YER031C	224	49.9732142857	11194
YER032W	877	3.2748004561	2872
YER034W	186	13.6021505376	2530
YER035W	146	19.7602739726	2885
YER036C	611	107.698854337	65804
YER037W	322	4.29192546584	1382
YER038C	465	1.09677419355	510
YER039C-A	73	1.7397260274	127
YER040W	731	3.44596443228	2519
YER042W	185	52.2648648649	9669
YER043C	450	388.006666667	174603
YER044C	149	35.5436241611	5296
YER045C	490	1.49183673469	731
YER046W	144	2.54861111111	367
YER048C	392	38.7117346939	15175
YER048W-A	95	53.9263157895	5123
YER049W	645	26.1581395349	16872
YER050C	139	27.5467625899	3829
YER051W	493	1.81135902637	893
YER052C	528	34.7083333333	18326
YER053C	301	2.00664451827	604
YER053C-A	38	1.76315789474	67
YER055C	298	105.815436242	31533
YER057C	130	134.3	17459
YER058W	108	6.2037037037	670
YER059W	421	6.90023752969	2905
YER061C	443	2.769751693	1227
YER063W	219	37.7945205479	8277
YER064C	506	24.709486166	12503
YER067W	162	3.28395061728	532
YER068W	588	13.4217687075	7892
YER069W	864	3.33101851852	2878
YER071C	127	13.8503937008	1759
YER072W	130	588.707692308	76532
YER073W	521	41.792706334	21774
YER076C	303	1.12871287129	342
YER077C	689	1.98113207547	1365
YER078C	512	3.205078125	1641
YER079W	211	8.14691943128	1719
YER080W	628	15.8757961783	9970
YER082C	555	13.8378378378	7680
YER083C	286	27.8356643357	7961
YER086W	577	33.9965337955	19616
YER087C-B	83	126.891566265	10532
YER087W	577	2.55112651646	1472
YER088C	671	11.1132637854	7457
YER090W	508	54.4803149606	27676
YER091C	768	218.580729167	167870
YER092W	126	27.8888888889	3514
YER093C	1431	1.2571628232	1799
YER094C	206	72.9514563107	15028
YER095W	401	10.4663341646	4197
YER099C	319	17.1630094044	5475
YER100W	251	37.9880478088	9535
YER101C	431	3.65197215777	1574
YER104W	209	5.31578947368	1111
YER105C	1392	5.75574712644	8012
YER107C	366	16.0737704918	5883
YER110C	1114	112.366247756	125176
YER112W	188	39.1436170213	7359
YER113C	707	3.22772277228	2282
YER114C	1041	9.01921229587	9389
YER115C	192	1.703125	327
YER116C	275	3.98545454545	1096
YER118C	368	11.3125	4163
YER119C	449	4.83073496659	2169
YER120W	245	173.33877551	42468
YER122C	494	42.4412955466	20966
YER123W	525	5.9180952381	3107
YER124C	574	32.5801393728	18701
YER125W	810	24.1604938272	19570
YER126C	262	61.6564885496	16154
YER127W	358	20.5195530726	7346
YER128W	204	4.85784313725	991
YER129W	1143	1.55380577428	1776
YER130C	444	4.42567567568	1965
YER134C	179	16.2011173184	2900
YER136W	452	47.7765486726	21595
YER137C	149	4.15436241611	619
YER139C	227	5.63436123348	1279
YER140W	557	1.91023339318	1064
YER141W	487	9.82135523614	4783
YER142C	297	4.26599326599	1267
YER143W	429	13.9324009324	5977
YER144C	806	1.68610421836	1359
YER145C	405	58.6469135802	23752
YER146W	94	71.9893617021	6767
YER147C	625	1.7392	1087
YER148W	241	42.0	10122
YER149C	421	6.21140142518	2615
YER151C	913	10.5125958379	9598
YER152C	444	6.84234234234	3038
YER153C	255	1.58823529412	405
YER154W	403	8.38213399504	3378
YER155C	2168	5.53920664207	12009
YER156C	339	38.203539823	12951
YER157W	802	3.90773067332	3134
YER159C	143	23.1258741259	3307
YER161C	334	8.62874251497	2882
YER162C	755	1.45033112583	1095
YER163C	233	8.91845493562	2078
YER164W	1469	4.19605173587	6164
YER165W	578	340.775086505	196968
YER166W	1572	4.12213740458	6480
YER167W	852	3.42723004695	2920
YER168C	547	9.74588665448	5331
YER169W	797	2.81179422836	2241
YER170W	226	6.05309734513	1368
YER171W	779	3.81771501926	2974
YER172C	2164	2.97735674677	6443
YER174C	245	10.6489795918	2609
YER175C	300	4.46	1338
YER176W	1122	4.86631016043	5460
YER178W	421	174.410926366	73427
YER180C-A	86	11.023255814	948
YER182W	245	5.57142857143	1365
YER183C	212	12.2216981132	2591
YFL001W	443	5.84424379233	2589
YFL002C	607	7.29489291598	4428
YFL004W	829	42.2653799759	35038
YFL005W	216	76.3935185185	16501
YFL007W	2144	4.62779850746	9922
YFL008W	1226	4.78711256117	5869
YFL013C	693	6.10533910534	4231
YFL014W	110	6.99090909091	769
YFL016C	512	12.6953125	6500
YFL017C	160	21.51875	3443
YFL017W-A	78	36.5256410256	2849
YFL018C	500	55.964	27982
YFL022C	504	104.166666667	52500
YFL025C	1030	1.73980582524	1792
YFL026W	432	44.5509259259	19246
YFL027C	498	1.86746987952	930
YFL028C	290	11.7517241379	3408
YFL029C	369	3.972899729	1466
YFL034W	1074	2.78677839851	2993
YFL036W	1352	3.33801775148	4513
YFL037W	458	89.1397379913	40826
YFL038C	207	140.652173913	29115
YFL041W	623	12.7833065811	7964
YFL042C	675	3.67555555556	2481
YFL044C	302	13.4105960265	4050
YFL045C	255	292.007843137	74462
YFL046W	208	8.72115384615	1814
YFL047W	715	4.01678321678	2872
YFL048C	446	25.1771300448	11229
YFL049W	624	3.96153846154	2472
YFR001W	205	33.5268292683	6873
YFR002W	840	10.5035714286	8823
YFR003C	156	22.3076923077	3480
YFR004W	307	52.2052117264	16027
YFR005C	449	4.7728285078	2143
YFR006W	536	17.3376865672	9293
YFR007W	354	3.4011299435	1204
YFR010W	500	34.696	17348
YFR011C	171	23.2339181287	3973
YFR013W	788	5.32614213198	4197
YFR014C	447	4.22371364653	1888
YFR017C	196	1.38775510204	272
YFR018C	364	5.07967032967	1849
YFR020W	233	1.07725321888	251
YFR021W	501	4.66666666667	2338
YFR025C	336	8.8244047619	2965
YFR027W	282	2.6914893617	759
YFR028C	552	8.4402173913	4659
YFR029W	679	1.98085419735	1345
YFR030W	1036	5.75675675676	5964
YFR031C	1171	1.69940222032	1990
YFR034C	313	19.4153354633	6077
YFR036W	125	10.704	1338
YFR037C	558	26.1738351254	14605
YFR038W	854	4.05971896956	3467
YFR039C	511	4.9373776908	2523
YFR040W	1003	5.296111665	5312
YFR041C	296	11.2635135135	3334
YFR042W	201	8.19402985075	1647
YFR043C	238	4.5	1071
YFR044C	482	82.989626556	40001
YFR046C	362	1.89779005525	687
YFR047C	296	21.9189189189	6488
YFR048W	663	2.99547511312	1986
YFR049W	124	31.1532258065	3863
YFR050C	267	62.2172284644	16612
YFR051C	547	30.0036563071	16412
YFR052W	275	62.6727272727	17235
YFR055W	341	27.3870967742	9339
YGL001C	350	32.38	11333
YGL002W	217	5.95852534562	1293
YGL003C	567	2.46208112875	1396
YGL004C	418	3.92105263158	1639
YGL005C	280	5.89642857143	1651
YGL006W	1174	1.74701873935	2051
YGL009C	780	152.188461538	118707
YGL010W	175	4.00571428571	701
YGL011C	253	71.0513833992	17976
YGL012W	474	59.8670886076	28377
YGL016W	1082	7.08502772643	7666
YGL017W	504	3.43055555556	1729
YGL018C	185	9.26486486486	1714
YGL019W	279	26.3906810036	7363
YGL020C	236	19.0889830508	4505
YGL021W	761	4.47831800263	3408
YGL022W	719	22.0792767733	15875
YGL023C	636	6.18710691824	3935
YGL026C	708	93.4378531073	66154
YGL027C	834	12.4196642686	10358
YGL029W	121	29.3884297521	3556
YGL032C	88	24.2727272727	2136
YGL035C	505	11.1920792079	5652
YGL036W	910	2.37802197802	2164
YGL037C	217	67.3225806452	14609
YGL038C	481	5.73388773389	2758
YGL039W	349	25.5787965616	8927
YGL040C	343	40.9504373178	14046
YGL041W-A	155	14.9741935484	2321
YGL043W	310	40.1870967742	12458
YGL044C	297	12.9831649832	3856
YGL045W	543	1.04419889503	567
YGL047W	203	7.13300492611	1448
YGL048C	406	55.4778325123	22524
YGL049C	915	15.3639344262	14058
YGL054C	139	102.071942446	14188
YGL055W	511	80.060665362	40911
YGL056C	528	12.3446969697	6518
YGL057C	288	4.10416666667	1182
YGL060W	642	4.73052959502	3037
YGL061C	248	9.01612903226	2236
YGL064C	562	3.05871886121	1719
YGL065C	504	7.8869047619	3975
YGL067W	385	9.87792207792	3803
YGL068W	195	49.4358974359	9640
YGL070C	123	40.6829268293	5004
YGL071W	691	5.68017366136	3925
YGL073W	834	4.46522781775	3724
YGL075C	388	2.07989690722	807
YGL077C	564	15.7588652482	8888
YGL078C	524	35.4465648855	18574
YGL079W	219	5.78082191781	1266
YGL080W	131	26.7175572519	3500
YGL082W	382	10.7748691099	4116
YGL083W	805	2.5801242236	2077
YGL084C	561	8.42959001783	4729
YGL085W	275	1.50181818182	413
YGL086W	750	4.68666666667	3515
YGL091C	329	9.50151975684	3126
YGL092W	1318	10.308801214	13587
YGL093W	918	3.06318082789	2812
YGL094C	1116	1.89247311828	2112
YGL095C	578	4.56228373702	2637
YGL097W	483	31.5320910973	15230
YGL098W	246	7.49593495935	1844
YGL099W	641	24.8143525741	15906
YGL100W	350	19.6828571429	6889
YGL101W	216	20.6342592593	4457
YGL104C	487	1.29363449692	630
YGL105W	377	233.519893899	88037
YGL106W	150	127.473333333	19121
YGL107C	647	4.81607418856	3116
YGL108C	141	10.1205673759	1427
YGL110C	625	4.0752	2547
YGL111W	464	16.7176724138	7757
YGL112C	517	12.920696325	6680
YGL114W	726	2.57713498623	1871
YGL115W	323	19.3622291022	6254
YGL116W	611	5.24713584288	3206
YGL117W	266	1.54135338346	410
YGL119W	502	4.3187250996	2168
YGL120C	768	28.32421875	21753
YGL123W	255	1660.87843137	423524
YGL124C	645	1.82945736434	1180
YGL125W	601	5.24292845258	3151
YGL126W	381	5.0656167979	1930
YGL127C	128	15.0234375	1923
YGL128C	284	3.4014084507	966
YGL129C	451	8.26829268293	3729
YGL130W	460	10.5282608696	4843
YGL133W	1265	2.56363636364	3243
YGL134W	434	1.35253456221	587
YGL139W	803	5.57907845579	4480
YGL140C	1220	2.87950819672	3513
YGL141W	911	2.54006586169	2314
YGL142C	617	2.4602917342	1518
YGL143C	414	2.21739130435	918
YGL145W	702	5.02421652422	3527
YGL148W	377	122.779840849	46288
YGL150C	1490	4.0610738255	6051
YGL151W	1133	3.94969108561	4475
YGL153W	342	8.67543859649	2967
YGL154C	273	1.59340659341	435
YGL155W	377	4.84880636605	1828
YGL157W	348	26.1867816092	9113
YGL159W	371	5.5795148248	2070
YGL160W	571	3.37302977233	1926
YGL161C	311	17.115755627	5323
YGL162W	300	3.44666666667	1034
YGL163C	899	1.99221357063	1791
YGL164C	441	4.87301587302	2149
YGL166W	226	6.8185840708	1541
YGL167C	951	10.8738170347	10341
YGL169W	427	8.14988290398	3480
YGL171W	565	15.207079646	8592
YGL172W	473	18.1035940803	8563
YGL173C	1529	30.1778940484	46142
YGL174W	267	4.65543071161	1243
YGL179C	561	1.36720142602	767
YGL180W	898	1.43652561247	1290
YGL184C	466	1.84549356223	860
YGL185C	380	4.65263157895	1768
YGL186C	580	11.9017241379	6903
YGL187C	156	27.0	4212
YGL190C	527	8.78368121442	4629
YGL191W	130	60.5384615385	7870
YGL194C	453	5.5408388521	2510
YGL194C-A	81	5.41975308642	439
YGL195W	2673	20.3135054246	54298
YGL196W	429	7.74125874126	3321
YGL197W	1488	2.16465053763	3221
YGL198W	236	19.1144067797	4511
YGL200C	204	84.9950980392	17339
YGL202W	501	94.50499002	47347
YGL203C	730	10.602739726	7740
YGL204C	102	11.862745098	1210
YGL206C	1654	38.4214026602	63549
YGL207W	1036	35.3822393822	36656
YGL208W	416	3.31490384615	1379
YGL209W	383	10.1044386423	3870
YGL211W	360	6.16666666667	2220
YGL212W	317	6.27129337539	1988
YGL213C	398	15.9849246231	6362
YGL216W	806	2.53722084367	2045
YGL219C	460	4.86739130435	2239
YGL220W	121	36.9917355372	4476
YGL221C	289	37.401384083	10809
YGL222C	176	17.1704545455	3022
YGL223C	418	6.66028708134	2784
YGL224C	281	8.17081850534	2296
YGL225W	338	81.8284023669	27658
YGL226W	124	9.62096774194	1193
YGL228W	578	16.776816609	9697
YGL231C	191	44.0314136126	8410
YGL233W	911	4.52469813392	4122
YGL234W	803	75.4881693649	60617
YGL236C	670	1.38059701493	925
YGL238W	961	16.2996878252	15664
YGL240W	251	1.83266932271	460
YGL241W	1005	3.97114427861	3991
YGL242C	182	41.967032967	7638
YGL243W	401	2.00748129676	805
YGL244W	559	23.3470483005	13051
YGL245W	709	202.685472496	143704
YGL246C	388	7.72680412371	2998
YGL247W	198	3.11111111111	616
YGL248W	370	3.83513513514	1419
YGL250W	242	2.84297520661	688
YGL252C	589	9.43803056027	5559
YGL254W	300	4.98333333333	1495
YGL255W	377	4.32360742706	1630
YGL256W	383	2.1409921671	820
YGL257C	559	2.10733452594	1178
YGR002C	477	5.50733752621	2627
YGR003W	745	2.72348993289	2029
YGR004W	463	3.80993520518	1764
YGR005C	401	16.1795511222	6488
YGR006W	252	3.92857142857	990
YGR007W	324	12.8209876543	4154
YGR008C	85	24.0823529412	2047
YGR009C	652	12.1855828221	7945
YGR012W	394	7.84010152284	3089
YGR013W	621	3.68760064412	2290
YGR015C	329	1.47112462006	484
YGR016W	191	2.64397905759	505
YGR017W	298	13.889261745	4139
YGR019W	472	12.4936440678	5897
YGR020C	119	144.142857143	17153
YGR021W	291	4.02405498282	1171
YGR024C	238	9.05462184874	2155
YGR026W	279	38.4408602151	10725
YGR028W	363	4.11570247934	1494
YGR030C	159	12.0440251572	1915
YGR031W	343	5.91545189504	2029
YGR033C	240	12.8541666667	3085
YGR035C	117	17.3162393162	2026
YGR036C	240	6.96666666667	1672
YGR037C	88	522.784090909	46005
YGR038W	223	22.3721973094	4989
YGR039W	104	0.913461538462	95
YGR040W	369	3.58536585366	1323
YGR041W	548	4.0602189781	2225
YGR042W	272	2.45220588235	667
YGR044C	301	14.0431893688	4227
YGR046W	386	3.08031088083	1189
YGR047C	1026	3.04678362573	3126
YGR048W	362	12.5193370166	4532
YGR049W	188	15.3191489362	2880
YGR054W	643	33.7107309487	21676
YGR055W	575	36.2347826087	20835
YGR056W	929	4.68460710441	4352
YGR057C	243	2.09053497942	508
YGR058W	336	5.45833333333	1834
YGR060W	310	185.206451613	57414
YGR061C	1359	42.6688741722	57987
YGR062C	317	1.43848580442	456
YGR063C	103	46.8640776699	4827
YGR065C	594	5.81313131313	3453
YGR068C	587	1.95741056218	1149
YGR071C	861	1.75493612079	1511
YGR072W	388	6.36340206186	2469
YGR074W	147	26.4217687075	3884
YGR076C	158	14.3037974684	2260
YGR077C	590	2.09830508475	1238
YGR078C	200	41.205	8241
YGR079W	371	12.6576819407	4696
YGR080W	333	17.2612612613	5748
YGR081C	211	22.8293838863	4817
YGR082W	184	57.4130434783	10564
YGR083C	652	23.736196319	15476
YGR084C	340	8.67941176471	2951
YGR086C	340	168.2	57188
YGR089W	937	1.89434364995	1775
YGR090W	1238	11.2520193861	13930
YGR091W	495	3.41616161616	1691
YGR092W	573	7.55846422339	4331
YGR093W	508	6.04921259843	3073
YGR094W	1105	91.4162895928	101015
YGR095C	224	16.875	3780
YGR097W	1147	2.92240627724	3352
YGR099W	689	1.77358490566	1222
YGR100W	951	2.71713985279	2584
YGR101W	347	5.78386167147	2007
YGR102C	184	7.72826086957	1422
YGR103W	606	57.1303630363	34621
YGR104C	308	5.59090909091	1722
YGR105W	78	88.7820512821	6925
YGR106C	266	91.7706766917	24411
YGR108W	472	4.96822033898	2345
YGR109C	381	3.8687664042	1474
YGR111W	401	9.29925187032	3729
YGR112W	390	1.7641025641	688
YGR113W	344	5.73546511628	1973
YGR116W	1452	20.7073002755	30067
YGR117C	477	6.1572327044	2937
YGR119C	542	19.0664206642	10334
YGR120C	263	6.32699619772	1664
YGR122W	403	3.00744416873	1212
YGR123C	514	28.0505836576	14418
YGR125W	1037	3.13211186114	3248
YGR126W	231	3.70562770563	856
YGR127W	313	1.43769968051	450
YGR128C	714	15.7829131653	11269
YGR129W	216	5.39814814815	1166
YGR132C	288	35.2430555556	10150
YGR133W	184	3.91304347826	720
YGR134W	1123	1.42030276046	1595
YGR135W	259	70.4671814672	18251
YGR140W	957	2.21107628004	2116
YGR141W	468	5.24572649573	2455
YGR142W	411	8.74695863747	3595
YGR145W	708	14.2514124294	10090
YGR146C	212	15.1273584906	3207
YGR147C	289	10.7543252595	3108
YGR149W	433	2.6351039261	1141
YGR150C	865	1.28092485549	1108
YGR153W	218	1.67431192661	365
YGR155W	508	213.807086614	108614
YGR156W	426	8.21596244131	3500
YGR157W	870	14.9942528736	13045
YGR158C	251	18.0876494024	4540
YGR159C	415	149.159036145	61901
YGR161C	264	15.7424242424	4156
YGR161W-C	93	8.98924731183	836
YGR162W	953	66.7177334732	63582
YGR163W	342	9.20760233918	3149
YGR165W	346	8.56936416185	2965
YGR166W	561	2.45098039216	1375
YGR167W	234	91.3205128205	21369
YGR169C	405	2.0	810
YGR169C-A	93	52.9677419355	4926
YGR170W	1139	1.47848990342	1684
YGR171C	576	1.52083333333	876
YGR172C	249	30.8915662651	7692
YGR173W	369	30.5176151762	11261
YGR174C	171	3.84795321637	658
YGR175C	497	137.728370221	68451
YGR177C	536	9.93843283582	5327
YGR178C	723	28.5560165975	20646
YGR180C	346	231.398843931	80064
YGR181W	106	58.0	6148
YGR184C	1951	3.74474628396	7306
YGR185C	395	114.997468354	45424
YGR186W	736	16.1875	11914
YGR187C	395	26.2101265823	10353
YGR189C	508	62.344488189	31671
YGR191W	604	18.1043046358	10935
YGR193C	411	23.6374695864	9715
YGR194C	601	1.95174708819	1173
YGR195W	247	18.8866396761	4665
YGR197C	548	2.0401459854	1118
YGR198W	818	4.8826405868	3994
YGR199W	760	5.12894736842	3898
YGR200C	789	13.9340937896	10994
YGR201C	226	1.18584070796	268
YGR202C	425	9.31294117647	3958
YGR203W	149	10.1275167785	1509
YGR204W	947	74.005279831	70083
YGR205W	291	9.84536082474	2865
YGR206W	102	11.431372549	1166
YGR207C	262	35.4312977099	9283
YGR208W	310	31.735483871	9838
YGR209C	105	437.161904762	45902
YGR210C	412	18.5922330097	7660
YGR211W	487	54.1622176591	26377
YGR212W	469	1.12153518124	526
YGR215W	111	26.4684684685	2938
YGR216C	610	1.97213114754	1203
YGR218W	1085	29.4580645161	31962
YGR220C	270	12.1518518519	3281
YGR222W	294	3.38095238095	994
YGR223C	449	2.85968819599	1284
YGR227W	526	6.39923954373	3366
