Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR294C	590	9.64576271186	5691
YDR295C	675	2.96296296296	2000
YDR296W	227	10.7709251101	2445
YDR297W	350	21.5571428571	7545
YDR298C	213	42.7464788732	9105
YDR300C	429	22.0512820513	9460
YDR301W	1358	2.68924889543	3652
YDR302W	220	10.7181818182	2358
YDR303C	886	6.21670428894	5508
YDR306C	479	2.02505219207	970
YDR307W	663	3.04374057315	2018
YDR308C	141	15.8936170213	2241
YDR309C	384	19.2421875	7389
YDR310C	1063	2.96237064911	3149
YDR311W	643	5.08864696734	3272
YDR313C	287	2.03832752613	585
YDR316W	472	1.3813559322	652
YDR319C	275	2.70545454545	744
YDR320C	669	6.89835575486	4615
YDR320C-A	73	25.1643835616	1837
YDR321W	382	73.1020942408	27925
YDR322C-A	97	31.8865979381	3093
YDR322W	368	6.89673913043	2538
YDR323C	516	1.03875968992	536
YDR324C	777	13.5933075933	10562
YDR325W	1036	1.99227799228	2064
YDR326C	1439	3.14940931202	4532
YDR328C	195	68.9333333333	13442
YDR329C	442	4.0520361991	1791
YDR330W	501	5.04590818363	2528
YDR331W	412	8.66262135922	3569
YDR333C	724	5.96546961326	4319
YDR334W	1515	1.33069306931	2016
YDR335W	1225	5.22448979592	6400
YDR336W	315	1.73650793651	547
YDR337W	287	8.44599303136	2424
YDR338C	696	1.44252873563	1004
YDR339C	190	26.4105263158	5018
YDR341C	608	82.9325657895	50423
YDR346C	482	35.8941908714	17301
YDR347W	322	8.53416149068	2748
YDR348C	500	11.382	5691
YDR349C	597	4.30653266332	2571
YDR351W	865	3.36300578035	2909
YDR352W	318	6.47169811321	2058
YDR353W	320	149.665625	47893
YDR354W	381	13.3517060367	5087
YDR356W	945	3.82857142857	3618
YDR357C	123	7.35772357724	905
YDR358W	558	3.94802867384	2203
YDR359C	983	1.42929806714	1405
YDR361C	284	33.2922535211	9455
YDR362C	673	2.32838038633	1567
YDR363W	457	1.75492341357	802
YDR363W-A	90	97.3666666667	8763
YDR364C	456	2.59649122807	1184
YDR365C	629	17.9697933227	11303
YDR368W	313	48.945686901	15320
YDR369C	855	1.22339181287	1046
YDR370C	443	2.17832957111	965
YDR371W	512	1.728515625	885
YDR372C	346	22.7861271676	7884
YDR373W	191	20.2041884817	3859
YDR374W-A	90	7.57777777778	682
YDR375C	457	2.36105032823	1079
YDR376W	494	3.39271255061	1676
YDR377W	102	67.0294117647	6837
YDR378C	87	56.0229885057	4874
YDR379C-A	80	3.5125	281
YDR379W	1010	1.6	1616
YDR380W	636	4.48899371069	2855
YDR383C	239	2.45606694561	587
YDR384C	276	51.1050724638	14105
YDR386W	633	1.18957345972	753
YDR388W	483	38.0910973085	18398
YDR389W	655	4.80305343511	3146
YDR390C	637	5.70172684458	3632
YDR391C	233	4.48927038627	1046
YDR392W	338	4.59763313609	1554
YDR393W	457	1.48358862144	678
YDR394W	429	35.2307692308	15114
YDR395W	945	20.1142857143	19008
YDR398W	644	15.5636645963	10023
YDR399W	222	56.2072072072	12478
YDR400W	341	9.73313782991	3319
YDR404C	172	23.6395348837	4066
YDR405W	264	6.9696969697	1840
YDR407C	1290	1.71472868217	2212
YDR408C	215	28.1860465116	6060
YDR410C	240	7.60833333333	1826
YDR411C	342	7.68421052632	2628
YDR412W	236	23.4830508475	5542
YDR414C	363	2.74104683196	995
YDR415C	375	5.31466666667	1993
YDR416W	860	1.92209302326	1653
YDR419W	633	1.37124802528	868
YDR421W	951	1.15036803365	1094
YDR422C	816	2.75245098039	2246
YDR423C	410	4.15365853659	1703
YDR425W	626	1.95686900958	1225
YDR427W	394	35.3730964467	13937
YDR428C	262	8.15648854962	2137
YDR429C	275	114.709090909	31545
YDR430C	990	2.98787878788	2958
YDR434W	535	8.40747663551	4498
YDR435C	329	3.96048632219	1303
YDR437W	141	3.06382978723	432
YDR439W	348	2.42816091954	845
YDR440W	583	2.72898799314	1591
YDR441C	182	11.2747252747	2052
YDR444W	688	1.06395348837	732
YDR448W	435	4.29195402299	1867
YDR449C	441	11.8594104308	5230
YDR451C	354	12.7514124294	4514
YDR452W	675	5.7837037037	3904
YDR453C	197	2.28934010152	451
YDR454C	188	155.132978723	29165
YDR456W	634	5.39589905363	3421
YDR457W	3269	2.77730192719	9079
YDR458C	664	4.06777108434	2701
YDR460W	322	6.27329192547	2020
YDR461C-A	81	18.975308642	1537
YDR461W	37	221.351351351	8190
YDR462W	148	19.1891891892	2840
YDR463W	520	11.2557692308	5853
YDR464W	1436	2.78760445682	4003
YDR465C	413	17.3849878935	7180
YDR466W	899	1.5361512792	1381
YDR468C	225	14.16	3186
YDR469W	176	11.8693181818	2089
YDR470C	503	3.29224652087	1656
YDR472W	284	8.15845070423	2317
YDR473C	470	2.87872340426	1353
YDR475C	877	1.0992018244	964
YDR476C	225	19.4577777778	4378
YDR477W	634	10.8895899054	6904
YDR478W	199	4.22613065327	841
YDR479C	555	1.51891891892	843
YDR480W	324	3.72839506173	1208
YDR481C	567	25.2081128748	14293
YDR482C	136	6.03676470588	821
YDR483W	443	30.7674943567	13630
YDR484W	642	2.65732087227	1706
YDR485C	796	2.5891959799	2061
YDR486C	230	17.7217391304	4076
YDR487C	209	69.956937799	14621
YDR488C	534	1.34644194757	719
YDR489W	295	4.25423728814	1255
YDR490C	767	2.39765319426	1839
YDR492W	317	10.0536277603	3187
YDR493W	124	11.0725806452	1373
YDR494W	362	5.87569060773	2127
YDR495C	1012	1.38735177866	1404
YDR496C	657	26.9589041096	17712
YDR497C	585	18.9538461538	11088
YDR498C	384	4.890625	1878
YDR499W	748	1.11497326203	834
YDR501W	522	1.61685823755	844
YDR503C	275	3.86545454545	1063
YDR506C	609	1.4236453202	867
YDR507C	1143	8.70866141732	9954
YDR510W	102	217.323529412	22167
YDR511W	134	9.85820895522	1321
YDR512C	188	10.3989361702	1955
YDR513W	144	44.3819444444	6391
YDR514C	484	3.63842975207	1761
YDR515W	448	5.22098214286	2339
YDR516C	501	11.1377245509	5580
YDR517W	373	16.1903485255	6039
YDR518W	518	11.9806949807	6206
YDR519W	136	34.5955882353	4705
YDR520C	773	1.35575679172	1048
YDR524C	483	2.62111801242	1266
YDR524C-B	67	3350.6119403	224491
YDR525W-A	80	26.875	2150
YDR527W	440	8.90681818182	3919
YDR528W	424	3.08018867925	1306
YDR529C	128	45.1171875	5775
YDR530C	326	3.83742331288	1251
YDR531W	368	12.3994565217	4563
YDR532C	386	1.93523316062	747
YDR533C	238	4.39495798319	1046
YDR538W	243	3.6378600823	884
YDR541C	345	1.27246376812	439
YEL001C	226	54.5796460177	12335
YEL002C	431	38.2157772622	16471
YEL004W	343	2.05247813411	704
YEL005C	283	1.33568904594	378
YEL006W	336	3.38392857143	1137
YEL008C-A	31	0.741935483871	23
YEL009C	282	6.31560283688	1781
YEL013W	579	16.5233160622	9567
YEL015W	552	11.3025362319	6239
YEL017W	338	10.7869822485	3646
YEL018W	280	5.34285714286	1496
YEL019C	268	2.74626865672	736
YEL020C	561	1.22103386809	685
YEL020W-A	88	37.4659090909	3297
YEL022W	1460	4.95273972603	7231
YEL024W	216	14.1157407407	3049
YEL026W	127	318.763779528	40483
YEL027W	161	481.49068323	77520
YEL029C	313	4.48242811502	1403
YEL031W	1216	24.1143092105	29323
YEL032W	972	6.27880658436	6103
YEL037C	399	57.1478696742	22802
YEL038W	228	17.3245614035	3950
YEL040W	468	61.5064102564	28785
YEL042W	519	20.3256262042	10549
YEL043W	957	2.09195402299	2002
YEL044W	167	16.4431137725	2746
YEL046C	388	139.37628866	54078
YEL047C	471	35.5414012739	16740
YEL048C	153	8.56862745098	1311
YEL050C	394	6.48223350254	2554
YEL051W	257	90.9610894942	23377
YEL052W	510	4.4431372549	2266
YEL053C	734	2.22343324251	1632
YEL055C	1023	14.1241446725	14449
YEL056W	402	6.26119402985	2517
YEL058W	558	17.2043010753	9600
YEL059C-A	75	2.74666666667	206
YEL060C	636	18.501572327	11767
YEL061C	1001	2.4005994006	2403
YEL062W	616	1.41396103896	871
YEL063C	591	10.8984771574	6441
YEL064C	481	1.0103950104	486
YEL065W	629	28.8155802862	18125
YEL066W	180	18.9277777778	3407
YEL068C	111	7.33333333333	814
YEL071W	497	117.845070423	58569
YER001W	763	6.14285714286	4687
YER004W	232	32.9181034483	7637
YER005W	631	2.46434231379	1555
YER006W	521	54.0748560461	28173
YER007W	519	1.15606936416	600
YER008C	1337	3.64248317128	4870
YER009W	126	364.373015873	45911
YER010C	235	6.83404255319	1606
YER012W	199	64.8944723618	12914
YER013W	1146	1.99040139616	2281
YER014W	540	3.74444444444	2022
YER016W	345	8.48985507246	2929
YER017C	762	3.0498687664	2324
YER018C	222	4.96396396396	1102
YER019C-A	89	129.483146067	11524
YER019W	478	6.71548117155	3210
YER020W	450	5.64222222222	2539
YER021W	524	33.5076335878	17558
YER022W	688	4.7863372093	3293
YER023W	287	108.470383275	31131
YER025W	528	102.833333333	54296
YER026C	277	40.3718411552	11183
YER027C	418	20.7846889952	8688
YER028C	395	2.10632911392	832
YER029C	197	11.8223350254	2329
YER030W	154	48.1363636364	7413
YER031C	224	43.8080357143	9813
YER032W	877	2.82554161916	2478
YER034W	186	10.6720430108	1985
YER035W	146	13.4109589041	1958
YER036C	611	100.659574468	61503
YER037W	322	2.36335403727	761
YER039C-A	73	1.01369863014	74
YER040W	731	2.68262653899	1961
YER042W	185	41.6810810811	7711
YER043C	450	363.108888889	163399
YER044C	149	27.8322147651	4147
YER045C	490	1.25306122449	614
YER046W	144	2.29166666667	330
YER048C	392	33.1198979592	12983
YER048W-A	95	46.9789473684	4463
YER049W	645	23.7658914729	15329
YER050C	139	19.4388489209	2702
YER051W	493	1.45436105477	717
YER052C	528	31.5871212121	16678
YER053C	301	1.29235880399	389
YER053C-A	38	1.07894736842	41
YER055C	298	100.718120805	30014
YER057C	130	110.092307692	14312
YER058W	108	4.42592592593	478
YER059W	421	5.55344418052	2338
YER061C	443	2.31376975169	1025
YER063W	219	30.5068493151	6681
YER064C	506	20.1482213439	10195
YER067W	162	1.96296296296	318
YER068W	588	11.1768707483	6572
YER069W	864	3.69444444444	3192
YER071C	127	10.3779527559	1318
YER072W	130	498.930769231	64861
YER073W	521	41.6333973129	21691
YER076C	303	0.993399339934	301
YER077C	689	1.65166908563	1138
YER078C	512	2.80078125	1434
YER079W	211	5.32701421801	1124
YER080W	628	13.3805732484	8403
YER082C	555	12.7405405405	7071
YER083C	286	24.1748251748	6914
YER086W	577	29.3292894281	16923
YER087C-B	83	108.457831325	9002
YER087W	577	2.00519930676	1157
YER088C	671	9.74813710879	6541
YER090W	508	49.3307086614	25060
YER091C	768	204.453125	157020
YER092W	126	21.380952381	2694
YER094C	206	66.1310679612	13623
YER095W	401	8.62094763092	3457
YER099C	319	14.789968652	4718
YER100W	251	31.5338645418	7915
YER101C	431	2.87006960557	1237
YER104W	209	3.88038277512	811
YER105C	1392	5.06537356322	7051
YER107C	366	13.6967213115	5013
YER110C	1114	96.4416517056	107436
YER112W	188	31.8510638298	5988
YER113C	707	2.72560113154	1927
YER114C	1041	7.45148895293	7757
YER115C	192	1.53645833333	295
YER116C	275	3.41818181818	940
YER118C	368	9.4402173913	3474
YER119C	449	3.80400890869	1708
YER120W	245	152.383673469	37334
YER122C	494	35.8299595142	17700
YER123W	525	4.72	2478
YER124C	574	26.0470383275	14951
YER125W	810	18.9271604938	15331
YER126C	262	56.5496183206	14816
YER127W	358	19.3044692737	6911
YER128W	204	4.08333333333	833
YER129W	1143	1.32458442695	1514
YER130C	444	3.67117117117	1630
YER134C	179	14.7150837989	2634
YER136W	452	40.75	18419
YER137C	149	3.72483221477	555
YER139C	227	4.43612334802	1007
YER140W	557	1.55475763016	866
YER141W	487	7.659137577	3730
YER142C	297	3.10437710438	922
YER143W	429	11.5594405594	4959
YER144C	806	1.39702233251	1126
YER145C	405	46.7061728395	18916
YER146W	94	67.1063829787	6308
YER147C	625	1.568	980
YER148W	241	35.5145228216	8559
YER149C	421	5.1377672209	2163
YER151C	913	8.85761226725	8087
YER152C	444	5.96846846847	2650
YER153C	255	1.50588235294	384
YER154W	403	6.88833746898	2776
YER155C	2168	4.68496309963	10157
YER156C	339	36.1356932153	12250
YER157W	802	3.34413965087	2682
YER159C	143	19.4685314685	2784
YER161C	334	7.37425149701	2463
YER162C	755	1.12450331126	849
YER163C	233	7.37339055794	1718
YER164W	1469	3.81211708645	5600
YER165W	578	306.418685121	177110
YER166W	1572	3.13613231552	4930
YER167W	852	3.03521126761	2586
YER168C	547	8.74223034735	4782
YER169W	797	2.33124215809	1858
YER170W	226	4.79203539823	1083
YER171W	779	3.20410783055	2496
YER172C	2164	2.55314232902	5525
YER174C	245	9.34285714286	2289
YER175C	300	2.99	897
YER176W	1122	4.51158645276	5062
YER178W	421	147.266033254	61999
YER180C-A	86	8.26744186047	711
YER182W	245	3.77959183673	926
YER183C	212	10.6886792453	2266
YFL001W	443	4.91422121896	2177
YFL002C	607	6.50741350906	3950
YFL004W	829	37.6984318456	31252
YFL005W	216	65.7638888889	14205
YFL007W	2144	4.03031716418	8641
YFL008W	1226	3.94535073409	4837
YFL010C	212	102.226415094	21672
YFL013C	693	4.83694083694	3352
YFL014W	110	4.87272727273	536
YFL016C	512	9.80078125	5018
YFL017C	160	17.60625	2817
YFL017W-A	78	31.6025641026	2465
YFL018C	500	47.536	23768
YFL022C	504	95.0257936508	47893
YFL025C	1030	1.41650485437	1459
YFL026W	432	35.9189814815	15517
YFL027C	498	1.59638554217	795
YFL028C	290	9.83103448276	2851
YFL029C	369	3.17615176152	1172
YFL034W	1074	2.40223463687	2580
YFL036W	1352	2.58801775148	3499
YFL037W	458	78.7947598253	36088
YFL038C	207	124.251207729	25720
YFL041W	623	9.66934189406	6024
YFL042C	675	2.74814814815	1855
YFL044C	302	11.4768211921	3466
YFL045C	255	257.988235294	65787
YFL046W	208	6.85096153846	1425
YFL047W	715	3.36083916084	2403
YFL048C	446	20.2869955157	9048
YFL049W	624	3.39102564103	2116
YFR001W	205	30.3756097561	6227
YFR002W	840	8.78571428571	7380
YFR003C	156	17.1730769231	2679
YFR004W	307	44.7882736156	13750
YFR005C	449	3.9710467706	1783
YFR006W	536	12.8582089552	6892
YFR007W	354	2.47175141243	875
YFR010W	500	28.03	14015
YFR011C	171	18.2046783626	3113
YFR013W	788	4.34644670051	3425
YFR014C	447	3.39149888143	1516
YFR017C	196	0.933673469388	183
YFR018C	364	4.22527472527	1538
YFR020W	233	0.978540772532	228
YFR021W	501	4.26147704591	2135
YFR025C	336	7.21130952381	2423
YFR027W	282	2.50709219858	707
YFR028C	552	7.71739130435	4260
YFR029W	679	1.49042709867	1012
YFR030W	1036	4.82046332046	4994
YFR031C	1171	1.45516652434	1704
YFR034C	313	17.2364217252	5395
YFR036W	125	10.288	1286
YFR037C	558	22.8243727599	12736
YFR038W	854	3.63817330211	3107
YFR039C	511	3.614481409	1847
YFR040W	1003	4.00697906281	4019
YFR041C	296	8.61486486486	2550
YFR042W	201	6.50248756219	1307
YFR043C	238	3.47478991597	827
YFR044C	482	66.9979253112	32293
YFR046C	362	1.52762430939	553
YFR047C	296	17.375	5143
YFR048W	663	2.57013574661	1704
YFR049W	124	24.9919354839	3099
YFR050C	267	54.3895131086	14522
YFR051C	547	26.6252285192	14564
YFR052W	275	53.6436363636	14752
YFR055W	341	25.0263929619	8534
YGL001C	350	26.1085714286	9138
YGL002W	217	5.28571428571	1147
YGL003C	567	2.04585537919	1160
YGL004C	418	3.19377990431	1335
YGL005C	280	5.5	1540
YGL006W	1174	1.29216354344	1517
YGL009C	780	141.570512821	110425
YGL010W	175	3.41714285714	598
YGL011C	253	61.371541502	15527
YGL012W	474	44.447257384	21068
YGL014W	889	9.71766029246	8639
YGL016W	1082	6.35582255083	6877
YGL017W	504	2.91865079365	1471
YGL018C	185	6.70810810811	1241
YGL019W	279	23.4516129032	6543
YGL020C	236	15.6779661017	3700
YGL021W	761	3.69119579501	2809
YGL022W	719	17.5632823366	12628
YGL023C	636	5.17610062893	3292
YGL026C	708	84.093220339	59538
YGL027C	834	9.68105515588	8074
YGL029W	121	27.9256198347	3379
YGL032C	88	21.2386363636	1869
YGL035C	505	9.47920792079	4787
YGL036W	910	2.00769230769	1827
YGL037C	217	46.4792626728	10086
YGL038C	481	4.72557172557	2273
YGL039W	349	20.9025787966	7295
YGL040C	343	32.110787172	11014
YGL041W-A	155	12.3806451613	1919
YGL043W	310	33.3516129032	10339
YGL044C	297	10.9023569024	3238
YGL047W	203	5.81773399015	1181
YGL048C	406	48.0738916256	19518
YGL049C	915	12.5825136612	11513
YGL050W	274	8.20072992701	2247
YGL054C	139	85.9496402878	11947
YGL055W	511	69.9021526419	35720
YGL056C	528	10.5	5544
YGL057C	288	3.15972222222	910
YGL060W	642	4.05295950156	2602
YGL061C	248	7.10080645161	1761
YGL064C	562	2.10498220641	1183
YGL065C	504	6.5873015873	3320
YGL067W	385	8.8	3388
YGL068W	195	36.6051282051	7138
YGL070C	123	35.756097561	4398
YGL071W	691	4.78147612156	3304
YGL073W	834	3.70143884892	3087
YGL075C	388	1.68041237113	652
YGL077C	564	13.6453900709	7696
YGL078C	524	33.3511450382	17476
YGL079W	219	4.83105022831	1058
YGL080W	131	23.4122137405	3067
YGL082W	382	8.58115183246	3278
YGL083W	805	2.24968944099	1811
YGL084C	561	6.30659536542	3538
YGL085W	275	1.36727272727	376
YGL086W	750	3.664	2748
YGL091C	329	8.2188449848	2704
YGL092W	1318	8.74658573596	11528
YGL093W	918	2.50653594771	2301
YGL094C	1116	1.59318996416	1778
YGL095C	578	3.71972318339	2150
YGL097W	483	27.6542443064	13357
YGL098W	246	6.38211382114	1570
YGL099W	641	23.4555382215	15035
YGL100W	350	16.7914285714	5877
YGL101W	216	17.4074074074	3760
YGL104C	487	1.01232032854	493
YGL105W	377	209.289124668	78902
YGL106W	150	116.866666667	17530
YGL107C	647	3.76197836167	2434
YGL108C	141	8.3829787234	1182
YGL110C	625	3.2704	2044
YGL111W	464	15.0840517241	6999
YGL112C	517	10.8027079304	5585
YGL114W	726	2.02066115702	1467
YGL115W	323	16.8575851393	5445
YGL116W	611	4.57119476268	2793
YGL117W	266	1.18045112782	314
YGL119W	502	3.82470119522	1920
YGL120C	768	27.390625	21036
YGL123W	255	1560.05882353	397815
YGL124C	645	1.45426356589	938
YGL125W	601	4.80366056572	2887
YGL126W	381	4.4750656168	1705
YGL127C	128	13.828125	1770
YGL128C	284	2.92253521127	830
YGL129C	451	6.29711751663	2840
YGL130W	460	8.62608695652	3968
YGL133W	1265	2.10671936759	2665
YGL134W	434	1.14055299539	495
YGL136C	321	0.928348909657	298
YGL139W	803	4.57160647572	3671
YGL140C	1220	2.35737704918	2876
YGL141W	911	2.06915477497	1885
YGL142C	617	2.00486223663	1237
YGL143C	414	1.39855072464	579
YGL145W	702	4.26210826211	2992
YGL148W	377	117.25198939	44204
YGL150C	1490	3.6	5364
YGL151W	1133	3.46425419241	3925
YGL153W	342	6.80994152047	2329
YGL154C	273	1.04761904762	286
YGL155W	377	4.28381962865	1615
YGL157W	348	19.2557471264	6701
YGL159W	371	4.67115902965	1733
YGL160W	571	2.35376532399	1344
YGL161C	311	13.9871382637	4350
YGL162W	300	2.93	879
YGL163C	899	1.66963292547	1501
YGL164C	441	4.06349206349	1792
YGL166W	226	5.53097345133	1250
YGL167C	951	8.76971608833	8340
YGL169W	427	7.03278688525	3003
YGL171W	565	14.1681415929	8005
YGL172W	473	15.932346723	7536
YGL173C	1529	24.6278613473	37656
YGL174W	267	3.93258426966	1050
YGL179C	561	1.15151515152	646
YGL180W	898	1.07683741648	967
YGL184C	466	1.62017167382	755
YGL185C	380	3.71052631579	1410
YGL186C	580	9.36724137931	5433
YGL187C	156	26.5641025641	4144
YGL190C	527	7.43643263757	3919
YGL191W	130	51.6153846154	6710
YGL194C	453	4.88741721854	2214
YGL194C-A	81	4.76543209877	386
YGL195W	2673	18.1054994388	48396
YGL196W	429	6.31468531469	2709
YGL197W	1488	1.73387096774	2580
YGL198W	236	16.7584745763	3955
YGL200C	204	73.5196078431	14998
YGL202W	501	85.2974051896	42734
YGL203C	730	8.41232876712	6141
YGL204C	102	8.53921568627	871
YGL206C	1654	32.330713422	53475
YGL207W	1036	29.9478764479	31026
YGL208W	416	2.42548076923	1009
YGL209W	383	8.42297650131	3226
YGL210W	223	11.3094170404	2522
YGL211W	360	5.93333333333	2136
YGL212W	317	5.1261829653	1625
YGL213C	398	13.5778894472	5404
YGL216W	806	2.2382133995	1804
YGL219C	460	3.80434782609	1750
YGL220W	121	33.6033057851	4066
YGL221C	289	35.1487889273	10158
YGL222C	176	14.9204545455	2626
YGL223C	418	5.50956937799	2303
YGL224C	281	6.62277580071	1861
YGL225W	338	72.3934911243	24469
YGL226W	124	6.84677419355	849
YGL228W	578	13.4031141869	7747
YGL231C	191	37.9214659686	7243
YGL233W	911	3.55323819978	3237
YGL234W	803	69.3150684932	55660
YGL236C	670	1.0223880597	685
YGL238W	961	13.6139438085	13083
YGL240W	251	1.69322709163	425
YGL241W	1005	3.35024875622	3367
YGL242C	182	34.3571428571	6253
YGL243W	401	1.75810473815	705
YGL244W	559	19.3076923077	10793
YGL245W	709	182.977433004	129731
YGL246C	388	6.86855670103	2665
YGL247W	198	2.5303030303	501
YGL248W	370	3.13513513514	1160
YGL252C	589	7.91001697793	4659
YGL254W	300	4.22	1266
YGL255W	377	4.94164456233	1863
YGL256W	383	2.27415143603	871
YGL257C	559	1.85509838998	1037
YGR002C	477	4.46960167715	2132
YGR003W	745	2.34093959732	1744
YGR004W	463	3.10151187905	1436
YGR005C	401	13.5137157107	5419
YGR006W	252	3.05158730159	769
YGR007W	324	10.6481481481	3450
YGR008C	85	15.1529411765	1288
YGR009C	652	9.9217791411	6469
YGR012W	394	6.73096446701	2652
YGR013W	621	3.35265700483	2082
YGR015C	329	1.20972644377	398
YGR016W	191	2.1832460733	417
YGR017W	298	10.3758389262	3092
YGR019W	472	8.22033898305	3880
YGR020C	119	128.848739496	15333
YGR021W	291	2.80412371134	816
YGR024C	238	8.02521008403	1910
YGR026W	279	29.6308243728	8267
YGR028W	363	3.13223140496	1137
YGR030C	159	10.1194968553	1609
YGR031W	343	5.27405247813	1809
YGR033C	240	11.5583333333	2774
YGR035C	117	13.6324786325	1595
YGR036C	240	5.12916666667	1231
YGR037C	88	446.056818182	39253
YGR038W	223	17.1479820628	3824
YGR040W	369	3.29268292683	1215
YGR041W	548	3.24270072993	1777
YGR042W	272	1.84558823529	502
YGR044C	301	10.5016611296	3161
YGR046W	386	2.61658031088	1010
YGR047C	1026	2.477582846	2542
YGR048W	362	10.0082872928	3623
YGR049W	188	12.5585106383	2361
YGR050C	119	1.33613445378	159
YGR054W	643	30.3545878694	19518
YGR055W	575	30.5182608696	17548
YGR056W	929	3.83315392896	3561
YGR057C	243	1.74074074074	423
YGR058W	336	4.33630952381	1457
YGR060W	310	149.048387097	46205
YGR061C	1359	39.5209713024	53709
YGR062C	317	1.15772870662	367
YGR063C	103	41.4077669903	4265
YGR065C	594	4.37205387205	2597
YGR068C	587	1.63202725724	958
YGR071C	861	1.42276422764	1225
YGR072W	388	5.0618556701	1964
YGR074W	147	23.5986394558	3469
YGR075C	243	2.71193415638	659
YGR076C	158	10.0949367089	1595
YGR077C	590	1.83389830508	1082
YGR078C	200	37.945	7589
YGR079W	371	11.6199460916	4311
YGR080W	333	14.1051051051	4697
YGR081C	211	20.5071090047	4327
YGR082W	184	44.9076086957	8263
YGR083C	652	21.3266871166	13905
YGR084C	340	6.58235294118	2238
YGR086C	340	145.061764706	49321
YGR089W	937	1.46851654216	1376
YGR090W	1238	10.1833602585	12607
YGR091W	495	2.7595959596	1366
YGR092W	573	6.0872600349	3488
YGR093W	508	4.84842519685	2463
YGR094W	1105	82.4923076923	91154
YGR095C	224	14.8616071429	3329
YGR096W	315	0.996825396825	314
YGR097W	1147	2.51525719268	2885
YGR099W	689	1.46153846154	1007
YGR100W	951	2.08832807571	1986
YGR101W	347	4.85014409222	1683
YGR102C	184	6.33695652174	1166
YGR103W	606	52.0940594059	31569
YGR104C	308	4.6461038961	1431
YGR105W	78	77.8461538462	6072
YGR106C	266	76.5939849624	20374
YGR108W	472	4.02754237288	1901
YGR109C	381	3.36482939633	1282
YGR111W	401	7.98503740648	3202
YGR112W	390	1.51025641026	589
YGR113W	344	4.67441860465	1608
YGR116W	1452	17.5144628099	25431
YGR117C	477	5.22641509434	2493
YGR119C	542	16.2656826568	8816
YGR120C	263	5.42965779468	1428
YGR122W	403	2.49627791563	1006
YGR123C	514	25.3482490272	13029
YGR125W	1037	2.5400192864	2634
YGR126W	231	3.00432900433	694
YGR127W	313	1.1054313099	346
YGR128C	714	14.8025210084	10569
YGR129W	216	5.04166666667	1089
YGR132C	288	28.2673611111	8141
YGR133W	184	3.22282608696	593
YGR134W	1123	1.18254674978	1328
YGR135W	259	60.4478764479	15656
YGR140W	957	1.73249738767	1658
YGR141W	468	4.02564102564	1884
YGR142W	411	7.47201946472	3071
YGR145W	708	13.5946327684	9625
YGR146C	212	13.5377358491	2870
YGR147C	289	9.04844290657	2615
YGR149W	433	2.02771362587	878
YGR150C	865	0.965317919075	835
YGR153W	218	1.48165137615	323
YGR155W	508	196.188976378	99664
YGR156W	426	6.47417840376	2758
YGR157W	870	12.0149425287	10453
YGR158C	251	16.1992031873	4066
YGR159C	415	147.498795181	61212
YGR161C	264	11.1742424242	2950
YGR161W-C	93	6.06451612903	564
YGR162W	953	59.2549842602	56470
YGR163W	342	7.48245614035	2559
YGR165W	346	6.92485549133	2396
YGR166W	561	2.06773618538	1160
YGR167W	234	74.7777777778	17498
YGR169C	405	1.58518518519	642
YGR169C-A	93	45.5913978495	4240
YGR170W	1139	1.23617208077	1408
YGR171C	576	1.28472222222	740
YGR172C	249	26.6666666667	6640
YGR173W	369	27.1815718157	10030
YGR174C	171	3.22222222222	551
YGR175C	497	119.736418511	59509
YGR177C	536	9.22014925373	4942
YGR178C	723	23.7524204703	17173
YGR179C	407	2.83783783784	1155
YGR180C	346	189.751445087	65654
YGR181W	106	48.2735849057	5117
YGR184C	1951	3.12147616607	6090
YGR185C	395	97.6810126582	38584
YGR186W	736	13.4877717391	9927
YGR187C	395	23.6860759494	9356
YGR189C	508	50.8562992126	25835
YGR191W	604	15.8046357616	9546
YGR193C	411	20.2773722628	8334
YGR194C	601	1.48086522463	890
YGR195W	247	16.2024291498	4002
YGR197C	548	1.65693430657	908
YGR198W	818	4.26650366748	3490
YGR199W	760	3.88552631579	2953
YGR200C	789	13.3358681876	10522
YGR202C	425	7.74117647059	3290
YGR203W	149	8.72483221477	1300
YGR204W	947	65.8764519535	62385
YGR205W	291	7.0412371134	2049
YGR206W	102	8.72549019608	890
YGR207C	262	27.0305343511	7082
YGR208W	310	26.7709677419	8299
YGR209C	105	348.00952381	36541
YGR210C	412	16.4781553398	6789
YGR211W	487	49.546201232	24129
YGR215W	111	19.2702702703	2139
YGR216C	610	1.73606557377	1059
YGR218W	1085	25.0718894009	27203
YGR220C	270	9.3962962963	2537
YGR222W	294	2.53401360544	745
YGR223C	449	2.3986636971	1077
YGR227W	526	4.7680608365	2508
YGR229C	506	16.1126482213	8153
YGR230W	138	3.04347826087	420
YGR231C	311	25.8617363344	8043
YGR232W	229	16.1222707424	3692
YGR234W	400	196.17	78468
YGR235C	234	17.3290598291	4055
YGR237C	786	2.4796437659	1949
YGR239C	289	2.97577854671	860
YGR240C	988	179.201417004	177051
YGR243W	147	1.91836734694	282
YGR244C	428	15.1565420561	6487
YGR245C	768	14.78125	11352
YGR246C	597	4.61809045226	2757
YGR247W	240	4.74166666667	1138
YGR250C	782	3.36828644501	2634
