Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR351W	865	2.57456647399	2227
YDR352W	318	5.0251572327	1598
YDR353W	320	110.796875	35455
YDR354W	381	9.9501312336	3791
YDR356W	945	2.90793650794	2748
YDR357C	123	5.73983739837	706
YDR358W	558	2.98745519713	1667
YDR359C	983	1.06103763988	1043
YDR361C	284	24.411971831	6933
YDR362C	673	1.68499257058	1134
YDR363W	457	1.37199124726	627
YDR363W-A	90	75.0666666667	6756
YDR364C	456	1.98245614035	904
YDR365C	629	12.8616852146	8090
YDR368W	313	35.5143769968	11116
YDR370C	443	1.68171557562	745
YDR371W	512	1.2890625	660
YDR372C	346	17.4393063584	6034
YDR373W	191	16.1623036649	3087
YDR374W-A	90	5.67777777778	511
YDR375C	457	1.71772428884	785
YDR376W	494	2.47570850202	1223
YDR377W	102	50.8823529412	5190
YDR378C	87	41.1494252874	3580
YDR379C-A	80	2.775	222
YDR379W	1010	1.2	1212
YDR380W	636	2.89937106918	1844
YDR383C	239	2.05020920502	490
YDR384C	276	40.1485507246	11081
YDR386W	633	0.860979462875	545
YDR388W	483	28.6231884058	13825
YDR389W	655	3.65038167939	2391
YDR390C	637	4.1240188383	2627
YDR391C	233	3.17596566524	740
YDR392W	338	3.18047337278	1075
YDR393W	457	1.18599562363	542
YDR394W	429	24.6876456876	10591
YDR395W	945	14.6920634921	13884
YDR398W	644	11.3695652174	7322
YDR399W	222	39.9504504505	8869
YDR400W	341	7.0293255132	2397
YDR404C	172	17.3662790698	2987
YDR405W	264	5.14393939394	1358
YDR407C	1290	1.20852713178	1559
YDR408C	215	20.4046511628	4387
YDR410C	240	5.9125	1419
YDR411C	342	5.87719298246	2010
YDR412W	236	16.9110169492	3991
YDR414C	363	2.66115702479	966
YDR415C	375	4.31733333333	1619
YDR416W	860	1.47325581395	1267
YDR419W	633	0.993680884676	629
YDR422C	816	2.24509803922	1832
YDR423C	410	3.28292682927	1346
YDR425W	626	1.52396166134	954
YDR427W	394	28.0558375635	11054
YDR428C	262	6.12977099237	1606
YDR429C	275	84.4945454545	23236
YDR430C	990	2.2898989899	2267
YDR434W	535	6.68971962617	3579
YDR435C	329	2.96960486322	977
YDR437W	141	2.13475177305	301
YDR439W	348	1.75574712644	611
YDR440W	583	2.01886792453	1177
YDR441C	182	7.7032967033	1402
YDR448W	435	3.08505747126	1342
YDR449C	441	9.0612244898	3996
YDR451C	354	9.20056497175	3257
YDR452W	675	4.78222222222	3228
YDR453C	197	1.6345177665	322
YDR454C	188	117.595744681	22108
YDR456W	634	4.45268138801	2823
YDR457W	3269	1.76170082594	5759
YDR458C	664	3.10843373494	2064
YDR460W	322	4.5900621118	1478
YDR461C-A	81	13.987654321	1133
YDR461W	37	175.864864865	6507
YDR462W	148	14.8581081081	2199
YDR463W	520	8.13076923077	4228
YDR464W	1436	2.14832869081	3085
YDR465C	413	12.6997578692	5245
YDR466W	899	1.19021134594	1070
YDR468C	225	10.5155555556	2366
YDR469W	176	8.51704545455	1499
YDR470C	503	2.6958250497	1356
YDR472W	284	6.77816901408	1925
YDR473C	470	2.19574468085	1032
YDR476C	225	13.6488888889	3071
YDR477W	634	8.2665615142	5241
YDR478W	199	3.32663316583	662
YDR479C	555	1.20900900901	671
YDR480W	324	3.02777777778	981
YDR481C	567	19.5044091711	11059
YDR482C	136	4.74264705882	645
YDR483W	443	26.6749435666	11817
YDR484W	642	2.0031152648	1286
YDR485C	796	2.1067839196	1677
YDR486C	230	13.5043478261	3106
YDR487C	209	49.5119617225	10348
YDR488C	534	1.06367041199	568
YDR489W	295	3.15254237288	930
YDR490C	767	1.72620599739	1324
YDR492W	317	7.61829652997	2415
YDR493W	124	8.70161290323	1079
YDR494W	362	4.49447513812	1627
YDR495C	1012	1.05434782609	1067
YDR496C	657	20.1491628615	13238
YDR497C	585	14.3452991453	8392
YDR498C	384	3.55989583333	1367
YDR501W	522	1.13409961686	592
YDR503C	275	2.90545454545	799
YDR506C	609	1.07553366174	655
YDR507C	1143	6.2467191601	7140
YDR510W	102	161.941176471	16518
YDR511W	134	7.33582089552	983
YDR512C	188	8.29787234043	1560
YDR513W	144	34.7222222222	5000
YDR514C	484	2.76859504132	1340
YDR515W	448	3.99107142857	1788
YDR516C	501	8.17365269461	4095
YDR517W	373	11.3351206434	4228
YDR518W	518	9.82818532819	5091
YDR519W	136	26.3529411765	3584
YDR520C	773	1.09961190168	850
YDR524C	483	1.85921325052	898
YDR524C-B	67	2433.17910448	163023
YDR525W-A	80	22.2625	1781
YDR527W	440	6.61818181818	2912
YDR528W	424	2.36320754717	1002
YDR529C	128	33.3515625	4269
YDR530C	326	2.77607361963	905
YDR531W	368	8.89402173913	3273
YDR532C	386	1.50259067358	580
YDR533C	238	3.43697478992	818
YDR538W	243	2.71193415638	659
YEL001C	226	42.7123893805	9653
YEL002C	431	30.5730858469	13177
YEL004W	343	1.61807580175	555
YEL005C	283	0.964664310954	273
YEL006W	336	2.61607142857	879
YEL009C	282	4.31914893617	1218
YEL013W	579	12.5423143351	7262
YEL015W	552	8.57608695652	4734
YEL017W	338	8.28402366864	2800
YEL018W	280	3.92857142857	1100
YEL019C	268	2.07462686567	556
YEL020C	561	0.91265597148	512
YEL020W-A	88	27.4090909091	2412
YEL022W	1460	3.74383561644	5466
YEL024W	216	10.9166666667	2358
YEL026W	127	236.102362205	29985
YEL027W	161	366.559006211	59016
YEL029C	313	3.19488817891	1000
YEL031W	1216	19.1348684211	23268
YEL032W	972	4.34465020576	4223
YEL034W	158	1208.18987342	190894
YEL037C	399	42.3959899749	16916
YEL038W	228	12.6271929825	2879
YEL042W	519	17.4065510597	9034
YEL044W	167	12.5928143713	2103
YEL046C	388	99.9355670103	38775
YEL047C	471	25.3184713376	11925
YEL048C	153	6.65359477124	1018
YEL050C	394	4.71573604061	1858
YEL051W	257	66.9416342412	17204
YEL052W	510	3.41764705882	1743
YEL053C	734	1.73841961853	1276
YEL055C	1023	9.86803519062	10095
YEL056W	402	4.35323383085	1750
YEL058W	558	12.0322580645	6714
YEL059C-A	75	2.52	189
YEL060C	636	13.713836478	8722
YEL061C	1001	1.81918081918	1821
YEL062W	616	0.938311688312	578
YEL063C	591	8.69881556684	5141
YEL064C	481	0.975051975052	469
YEL065W	629	24.5659777424	15452
YEL066W	180	14.6722222222	2641
YEL068C	111	5.81081081081	645
YEL071W	497	86.490945674	42986
YER001W	763	4.78505897772	3651
YER004W	232	22.8663793103	5305
YER005W	631	1.77971473851	1123
YER006W	521	39.86756238	20771
YER008C	1337	2.70680628272	3619
YER009W	126	273.69047619	34485
YER010C	235	5.15744680851	1212
YER012W	199	46.7386934673	9301
YER013W	1146	1.43717277487	1647
YER014W	540	2.96851851852	1603
YER016W	345	6.08115942029	2098
YER017C	762	2.38976377953	1821
YER018C	222	3.32882882883	739
YER019C-A	89	95.7078651685	8518
YER019W	478	4.82008368201	2304
YER020W	450	4.06888888889	1831
YER021W	524	24.4923664122	12834
YER022W	688	3.48691860465	2399
YER023W	287	78.818815331	22621
YER025W	528	74.125	39138
YER026C	277	32.3790613718	8969
YER027C	418	15.1555023923	6335
YER028C	395	1.68860759494	667
YER029C	197	8.65482233503	1705
YER030W	154	34.8376623377	5365
YER031C	224	32.2767857143	7230
YER032W	877	2.07411630559	1819
YER034W	186	7.51612903226	1398
YER035W	146	10.3561643836	1512
YER036C	611	73.232405892	44745
YER037W	322	1.97204968944	635
YER039C-A	73	1.23287671233	90
YER040W	731	1.93980848153	1418
YER042W	185	33.2162162162	6145
YER043C	450	258.8	116460
YER044C	149	21.6577181208	3227
YER045C	490	0.936734693878	459
YER046W	144	1.64583333333	237
YER048C	392	24.7295918367	9694
YER048W-A	95	34.0947368421	3239
YER049W	645	17.1240310078	11045
YER050C	139	15.8920863309	2209
YER051W	493	1.0	493
YER052C	528	22.6287878788	11948
YER053C	301	1.1096345515	334
YER055C	298	71.7516778523	21382
YER057C	130	82.2461538462	10692
YER058W	108	3.17592592593	343
YER059W	421	4.27790973872	1801
YER061C	443	1.74943566591	775
YER063W	219	23.1050228311	5060
YER064C	506	15.8774703557	8034
YER067W	162	1.81481481481	294
YER068W	588	8.40136054422	4940
YER069W	864	2.60185185185	2248
YER071C	127	7.88976377953	1002
YER072W	130	378.323076923	49182
YER073W	521	29.1094049904	15166
YER077C	689	1.16690856313	804
YER078C	512	2.0	1024
YER079W	211	4.12322274882	870
YER080W	628	10.3789808917	6518
YER082C	555	9.17297297297	5091
YER083C	286	18.4685314685	5282
YER086W	577	22.3864818024	12917
YER087C-B	83	82.7228915663	6866
YER087W	577	1.48180242634	855
YER088C	671	7.19672131148	4829
YER090W	508	35.7381889764	18155
YER091C	768	147.927083333	113608
YER092W	126	16.3650793651	2062
YER094C	206	45.8155339806	9438
YER095W	401	6.22443890274	2496
YER099C	319	10.6739811912	3405
YER100W	251	24.764940239	6216
YER101C	431	2.0788863109	896
YER104W	209	3.0956937799	647
YER105C	1392	3.5007183908	4873
YER107C	366	10.043715847	3676
YER110C	1114	71.868940754	80062
YER112W	188	24.2712765957	4563
YER113C	707	2.08910891089	1477
YER114C	1041	5.59077809798	5820
YER115C	192	1.05208333333	202
YER116C	275	2.40363636364	661
YER118C	368	7.44565217391	2740
YER119C	449	2.73719376392	1229
YER120W	245	114.559183673	28067
YER122C	494	26.6457489879	13163
YER123W	525	3.5219047619	1849
YER124C	574	19.56271777	11229
YER125W	810	14.875308642	12049
YER126C	262	40.9465648855	10728
YER127W	358	13.7206703911	4912
YER128W	204	3.0931372549	631
YER130C	444	2.59459459459	1152
YER134C	179	10.0391061453	1797
YER136W	452	30.2013274336	13651
YER137C	149	2.65771812081	396
YER139C	227	3.34801762115	760
YER140W	557	1.24775583483	695
YER141W	487	6.15811088296	2999
YER142C	297	2.58585858586	768
YER143W	429	8.51748251748	3654
YER144C	806	1.03473945409	834
YER145C	405	37.8148148148	15315
YER146W	94	45.4574468085	4273
YER147C	625	1.2144	759
YER148W	241	26.8921161826	6481
YER149C	421	3.69121140143	1554
YER151C	913	6.2004381161	5661
YER152C	444	4.25900900901	1891
YER154W	403	5.46898263027	2204
YER155C	2168	3.20018450185	6938
YER156C	339	26.2300884956	8892
YER157W	802	2.56982543641	2061
YER159C	143	15.0839160839	2157
YER161C	334	5.32335329341	1778
YER163C	233	5.07296137339	1182
YER164W	1469	2.568413887	3773
YER165W	578	224.060553633	129507
YER166W	1572	2.47073791349	3884
YER167W	852	2.19718309859	1872
YER168C	547	6.23583180987	3411
YER169W	797	1.69887076537	1354
YER170W	226	3.41150442478	771
YER171W	779	2.30680359435	1797
YER172C	2164	1.78003696858	3852
YER174C	245	7.06530612245	1731
YER175C	300	2.62	786
YER176W	1122	3.25311942959	3650
YER178W	421	108.90023753	45847
YER180C-A	86	6.29069767442	541
YER182W	245	3.31020408163	811
YER183C	212	7.9858490566	1693
YFL001W	443	3.3611738149	1489
YFL002C	607	5.06425041186	3074
YFL004W	829	27.1519903498	22509
YFL005W	216	47.0462962963	10162
YFL007W	2144	2.78731343284	5976
YFL008W	1226	2.88580750408	3538
YFL013C	693	3.69264069264	2559
YFL014W	110	3.37272727273	371
YFL016C	512	7.345703125	3761
YFL017C	160	13.0	2080
YFL017W-A	78	23.4358974359	1828
YFL018C	500	34.002	17001
YFL022C	504	68.6924603175	34621
YFL025C	1030	1.08155339806	1114
YFL026W	432	28.3726851852	12257
YFL027C	498	1.16666666667	581
YFL028C	290	7.13793103448	2070
YFL029C	369	2.39295392954	883
YFL034W	1074	1.77001862197	1901
YFL036W	1352	1.95414201183	2642
YFL037W	458	55.6506550218	25488
YFL038C	207	89.1642512077	18457
YFL041W	623	8.00160513644	4985
YFL042C	675	2.02518518519	1367
YFL044C	302	8.0	2416
YFL045C	255	195.403921569	49828
YFL046W	208	5.45192307692	1134
YFL047W	715	2.33846153846	1672
YFL048C	446	16.2668161435	7255
YFL049W	624	2.46474358974	1538
YFR001W	205	22.5317073171	4619
YFR002W	840	6.55119047619	5503
YFR003C	156	12.5256410256	1954
YFR004W	307	33.8436482085	10390
YFR005C	449	2.94654788419	1323
YFR006W	536	9.87313432836	5292
YFR007W	354	1.88983050847	669
YFR010W	500	21.278	10639
YFR011C	171	13.9122807018	2379
YFR013W	788	3.17005076142	2498
YFR014C	447	2.50559284116	1120
YFR018C	364	3.09615384615	1127
YFR021W	501	2.78443113772	1395
YFR025C	336	5.04166666667	1694
YFR027W	282	1.7695035461	499
YFR028C	552	5.25543478261	2901
YFR029W	679	1.12518409426	764
YFR030W	1036	3.30019305019	3419
YFR031C	1171	0.963279248506	1128
YFR034C	313	11.8402555911	3706
YFR036W	125	7.968	996
YFR037C	558	16.6146953405	9271
YFR038W	854	2.63348946136	2249
YFR039C	511	3.02348336595	1545
YFR040W	1003	3.02193419741	3031
YFR041C	296	6.9527027027	2058
YFR042W	201	5.25373134328	1056
YFR043C	238	3.0	714
YFR044C	482	50.5435684647	24362
YFR046C	362	1.11049723757	402
YFR047C	296	13.0202702703	3854
YFR048W	663	1.90497737557	1263
YFR049W	124	19.4435483871	2411
YFR050C	267	40.3370786517	10770
YFR051C	547	18.3765996344	10052
YFR052W	275	39.3927272727	10833
YFR055W	341	18.1671554252	6195
YGL001C	350	18.9314285714	6626
YGL002W	217	4.02764976959	874
YGL003C	567	1.57319223986	892
YGL004C	418	2.47607655502	1035
YGL005C	280	4.13928571429	1159
YGL006W	1174	1.0332197615	1213
YGL009C	780	97.5461538462	76086
YGL010W	175	2.41142857143	422
YGL011C	253	45.4624505929	11502
YGL012W	474	36.0084388186	17068
YGL016W	1082	4.27264325323	4623
YGL017W	504	2.10912698413	1063
YGL018C	185	4.78378378378	885
YGL019W	279	16.8207885305	4693
YGL020C	236	13.0974576271	3091
YGL021W	761	2.75821287779	2099
YGL022W	719	14.4965229485	10423
YGL023C	636	3.70440251572	2356
YGL026C	708	59.0155367232	41783
YGL027C	834	7.79856115108	6504
YGL029W	121	19.6363636364	2376
YGL032C	88	16.6818181818	1468
YGL035C	505	7.36237623762	3718
YGL036W	910	1.46153846154	1330
YGL037C	217	36.069124424	7827
YGL038C	481	3.73180873181	1795
YGL039W	349	15.7048710602	5481
YGL040C	343	23.9125364431	8202
YGL041W-A	155	9.50967741935	1474
YGL043W	310	26.2064516129	8124
YGL044C	297	8.56902356902	2545
YGL047W	203	4.10344827586	833
YGL048C	406	35.7881773399	14530
YGL049C	915	9.36612021858	8570
YGL050W	274	6.10948905109	1674
YGL054C	139	68.7482014388	9556
YGL055W	511	55.1017612524	28157
YGL056C	528	7.76136363636	4098
YGL057C	288	2.36458333333	681
YGL060W	642	3.04049844237	1952
YGL061C	248	5.875	1457
YGL064C	562	1.83985765125	1034
YGL065C	504	4.96428571429	2502
YGL067W	385	6.38701298701	2459
YGL068W	195	26.8512820513	5236
YGL070C	123	25.8536585366	3180
YGL071W	691	3.67293777135	2538
YGL073W	834	2.65107913669	2211
YGL075C	388	1.26030927835	489
YGL077C	564	10.4804964539	5911
YGL078C	524	23.7938931298	12468
YGL079W	219	3.70319634703	811
YGL080W	131	17.0916030534	2239
YGL082W	382	6.48952879581	2479
YGL083W	805	1.74409937888	1404
YGL084C	561	5.45989304813	3063
YGL086W	750	2.74133333333	2056
YGL091C	329	6.19756838906	2039
YGL092W	1318	6.42564491654	8469
YGL093W	918	1.80065359477	1653
YGL094C	1116	1.06451612903	1188
YGL095C	578	2.723183391	1574
YGL097W	483	19.9544513458	9638
YGL098W	246	4.57723577236	1126
YGL099W	641	17.0140405616	10906
YGL100W	350	12.4028571429	4341
YGL101W	216	13.9398148148	3011
YGL105W	377	151.169761273	56991
YGL106W	150	84.0333333333	12605
YGL107C	647	2.82071097372	1825
YGL108C	141	5.95744680851	840
YGL110C	625	2.5776	1611
YGL111W	464	11.1487068966	5173
YGL112C	517	8.34816247582	4316
YGL114W	726	1.58815426997	1153
YGL115W	323	11.8235294118	3819
YGL116W	611	3.38952536825	2071
YGL119W	502	2.85059760956	1431
YGL120C	768	19.1627604167	14717
YGL123W	255	1135.67058824	289596
YGL124C	645	0.992248062016	640
YGL125W	601	3.39434276206	2040
YGL126W	381	3.20997375328	1223
YGL127C	128	10.453125	1338
YGL128C	284	2.10211267606	597
YGL129C	451	4.63192904656	2089
YGL130W	460	6.70217391304	3083
YGL133W	1265	1.6814229249	2127
YGL139W	803	3.53673723537	2840
YGL140C	1220	1.83442622951	2238
YGL141W	911	1.54774972558	1410
YGL142C	617	1.51863857374	937
YGL143C	414	1.14251207729	473
YGL145W	702	3.14245014245	2206
YGL148W	377	80.8037135279	30463
YGL150C	1490	2.38926174497	3560
YGL151W	1133	2.54898499559	2888
YGL153W	342	5.53216374269	1892
YGL155W	377	3.01591511936	1137
YGL157W	348	14.7528735632	5134
YGL159W	371	3.46630727763	1286
YGL160W	571	2.0945709282	1196
YGL161C	311	10.7073954984	3330
YGL162W	300	2.10333333333	631
YGL164C	441	2.95011337868	1301
YGL166W	226	4.20796460177	951
YGL167C	951	6.98107255521	6639
YGL169W	427	5.27634660422	2253
YGL171W	565	10.2654867257	5800
YGL172W	473	11.5623678647	5469
YGL173C	1529	17.4761281884	26721
YGL174W	267	2.98876404494	798
YGL184C	466	1.16309012876	542
YGL185C	380	2.80263157895	1065
YGL186C	580	7.56034482759	4385
YGL187C	156	18.3974358974	2870
YGL190C	527	5.70588235294	3007
YGL191W	130	39.5076923077	5136
YGL194C	453	3.61368653422	1637
YGL194C-A	81	3.96296296296	321
YGL195W	2673	11.9577254022	31963
YGL196W	429	4.65268065268	1996
YGL197W	1488	1.24663978495	1855
YGL198W	236	12.5593220339	2964
YGL200C	204	54.6176470588	11142
YGL202W	501	62.0778443114	31101
YGL203C	730	6.5	4745
YGL204C	102	6.41176470588	654
YGL206C	1654	20.7660217654	34347
YGL207W	1036	22.2750965251	23077
YGL208W	416	1.94230769231	808
YGL209W	383	6.04438642298	2315
YGL211W	360	4.21111111111	1516
YGL212W	317	3.91167192429	1240
YGL213C	398	10.1683417085	4047
YGL216W	806	1.60545905707	1294
YGL219C	460	2.90217391304	1335
YGL220W	121	23.3388429752	2824
YGL221C	289	24.8685121107	7187
YGL222C	176	11.0852272727	1951
YGL223C	418	4.18421052632	1749
YGL224C	281	4.80427046263	1350
YGL225W	338	56.926035503	19241
YGL226W	124	5.43548387097	674
YGL228W	578	11.1920415225	6469
YGL231C	191	29.0523560209	5549
YGL233W	911	2.65642151482	2420
YGL234W	803	48.2565379826	38750
YGL238W	961	10.3829344433	9978
YGL240W	251	1.14342629482	287
YGL241W	1005	2.33532338308	2347
YGL242C	182	25.1978021978	4586
YGL243W	401	1.16708229426	468
YGL244W	559	14.3148479428	8002
YGL245W	709	131.307475317	93097
YGL246C	388	5.07216494845	1968
YGL247W	198	2.17171717172	430
YGL248W	370	2.32972972973	862
YGL250W	242	1.44628099174	350
YGL252C	589	5.8013582343	3417
YGL254W	300	3.0	900
YGL255W	377	3.6976127321	1394
YGL256W	383	1.64490861619	630
YGL257C	559	1.35599284436	758
YGR002C	477	3.29769392034	1573
YGR003W	745	1.68456375839	1255
YGR004W	463	2.51835853132	1166
YGR005C	401	10.3416458853	4147
YGR006W	252	2.31746031746	584
YGR007W	324	8.21913580247	2663
YGR008C	85	11.7058823529	995
YGR009C	652	7.33742331288	4784
YGR012W	394	5.20558375635	2051
YGR013W	621	2.27214170692	1411
YGR015C	329	0.927051671733	305
YGR016W	191	1.72251308901	329
YGR017W	298	7.81543624161	2329
YGR019W	472	6.37076271186	3007
YGR020C	119	95.7731092437	11397
YGR021W	291	2.14432989691	624
YGR024C	238	5.78991596639	1378
YGR026W	279	24.3297491039	6788
YGR028W	363	2.43801652893	885
YGR030C	159	7.36477987421	1171
YGR031W	343	4.02623906706	1381
YGR033C	240	8.27083333333	1985
YGR035C	117	10.094017094	1181
YGR036C	240	4.0375	969
YGR037C	88	339.136363636	29844
YGR038W	223	14.2780269058	3184
YGR040W	369	2.33062330623	860
YGR041W	548	2.45802919708	1347
YGR042W	272	1.62132352941	441
YGR044C	301	8.22591362126	2476
YGR046W	386	1.9585492228	756
YGR047C	1026	1.87426900585	1923
YGR048W	362	7.54696132597	2732
YGR049W	188	9.42553191489	1772
YGR054W	643	21.9377916019	14106
YGR055W	575	24.3547826087	14004
YGR056W	929	2.92465016146	2717
YGR057C	243	1.25514403292	305
YGR058W	336	3.59821428571	1209
YGR060W	310	120.009677419	37203
YGR061C	1359	26.9102281089	36571
YGR063C	103	30.4077669903	3132
YGR065C	594	3.6632996633	2176
YGR068C	587	1.18909710392	698
YGR071C	861	1.09407665505	942
YGR072W	388	3.91237113402	1518
YGR074W	147	17.6258503401	2591
YGR075C	243	2.0987654321	510
YGR076C	158	8.5	1343
YGR077C	590	1.36271186441	804
YGR078C	200	27.975	5595
YGR079W	371	8.65498652291	3211
YGR080W	333	10.4504504505	3480
YGR081C	211	15.1848341232	3204
YGR082W	184	35.0163043478	6443
YGR083C	652	15.7975460123	10300
YGR084C	340	5.20294117647	1769
YGR089W	937	1.18890074707	1114
YGR090W	1238	7.26575121163	8995
YGR091W	495	1.97171717172	976
YGR092W	573	4.60558464223	2639
YGR093W	508	3.5688976378	1813
YGR094W	1105	60.563800905	66923
YGR095C	224	11.0625	2478
YGR097W	1147	1.77680906713	2038
YGR099W	689	1.03918722787	716
YGR100W	951	1.61619348055	1537
YGR101W	347	3.46974063401	1204
YGR102C	184	4.55434782609	838
YGR103W	606	38.7788778878	23500
YGR104C	308	3.48051948052	1072
YGR105W	78	57.5769230769	4491
YGR106C	266	60.5939849624	16118
YGR108W	472	2.82838983051	1335
YGR109C	381	2.65879265092	1013
YGR111W	401	5.77556109726	2316
YGR112W	390	1.08205128205	422
YGR113W	344	3.64534883721	1254
YGR116W	1452	12.6955922865	18434
YGR117C	477	3.69601677149	1763
YGR119C	542	12.3948339483	6718
YGR120C	263	4.38403041825	1153
YGR122W	403	1.89081885856	762
YGR123C	514	18.8307392996	9679
YGR125W	1037	1.98071359691	2054
YGR126W	231	2.18181818182	504
YGR128C	714	10.3417366947	7384
YGR129W	216	3.74074074074	808
YGR132C	288	20.8784722222	6013
YGR133W	184	2.375	437
YGR135W	259	42.7837837838	11081
YGR140W	957	1.34900731452	1291
YGR141W	468	3.19017094017	1493
YGR142W	411	5.58637469586	2296
YGR145W	708	9.5	6726
YGR146C	212	10.0047169811	2121
YGR147C	289	6.72664359862	1944
YGR149W	433	1.63048498845	706
YGR153W	218	0.981651376147	214
YGR155W	508	142.090551181	72182
YGR156W	426	5.07746478873	2163
YGR157W	870	9.79540229885	8522
YGR158C	251	12.4422310757	3123
YGR159C	415	106.742168675	44298
YGR161C	264	8.5946969697	2269
YGR161W-C	93	4.29032258065	399
YGR162W	953	43.6463798531	41595
YGR163W	342	5.92105263158	2025
YGR165W	346	5.41907514451	1875
YGR166W	561	1.5935828877	894
YGR167W	234	56.8290598291	13298
YGR169C	405	1.15802469136	469
YGR169C-A	93	32.8602150538	3056
YGR172C	249	20.0	4980
YGR173W	369	20.6368563686	7615
YGR174C	171	2.41520467836	413
YGR175C	497	86.3762575453	42929
YGR177C	536	6.51865671642	3494
YGR178C	723	17.5864453665	12715
YGR179C	407	2.0171990172	821
YGR180C	346	143.526011561	49660
YGR181W	106	35.5943396226	3773
YGR184C	1951	2.2778062532	4444
YGR185C	395	78.5620253165	31032
YGR186W	736	10.2364130435	7534
YGR187C	395	17.7569620253	7014
YGR189C	508	40.655511811	20653
YGR191W	604	12.1605960265	7345
YGR193C	411	14.5401459854	5976
YGR194C	601	1.03993344426	625
YGR195W	247	12.4696356275	3080
YGR196C	818	2.63202933985	2153
YGR197C	548	1.39233576642	763
YGR198W	818	3.0684596577	2510
YGR199W	760	3.03552631579	2307
YGR200C	789	9.59315589354	7569
YGR202C	425	5.75294117647	2445
YGR203W	149	6.11409395973	911
YGR204W	947	46.4857444562	44022
YGR205W	291	5.63917525773	1641
YGR206W	102	6.88235294118	702
YGR207C	262	21.2061068702	5556
YGR208W	310	20.735483871	6428
YGR209C	105	259.933333333	27293
YGR210C	412	12.3640776699	5094
YGR211W	487	36.273100616	17665
YGR215W	111	14.7657657658	1639
YGR216C	610	1.27704918033	779
YGR218W	1085	18.4857142857	20057
YGR220C	270	7.43703703704	2008
YGR222W	294	1.97278911565	580
YGR223C	449	1.66369710468	747
YGR227W	526	3.78707224335	1992
YGR229C	506	11.7312252964	5936
YGR230W	138	1.9347826087	267
YGR231C	311	18.8906752412	5875
YGR232W	229	11.3493449782	2599
YGR234W	400	149.18	59672
YGR235C	234	12.8247863248	3001
YGR237C	786	1.80025445293	1415
YGR239C	289	2.1384083045	618
YGR240C	988	128.731781377	127187
YGR241C	569	3.67486818981	2091
YGR243W	147	1.37414965986	202
YGR244C	428	11.1658878505	4779
YGR245C	768	10.5182291667	8078
YGR246C	597	3.40201005025	2031
YGR247W	240	3.325	798
YGR250C	782	2.5652173913	2006
YGR251W	197	7.73604060914	1524
YGR252W	440	3.25227272727	1431
YGR253C	261	43.632183908	11388
YGR255C	480	2.56875	1233
YGR257C	367	1.6757493188	615
YGR260W	535	17.1943925234	9199
YGR261C	810	5.57901234568	4519
YGR262C	262	8.20229007634	2149
YGR263C	425	1.67058823529	710
YGR264C	752	46.6050531915	35047
YGR266W	702	5.03846153846	3537
YGR267C	244	21.3524590164	5210
YGR268C	199	5.11055276382	1017
YGR270W	1380	1.60797101449	2219
YGR271C-A	234	12.8205128205	3000
YGR271W	1968	1.45833333333	2870
YGR275W	158	19.3924050633	3064
YGR276C	554	5.86823104693	3251
YGR277C	306	6.43464052288	1969
YGR278W	578	1.46712802768	848
YGR280C	272	18.2279411765	4958
YGR281W	1478	2.35047361299	3474
YGR282C	314	181.547770701	57006
YGR284C	311	33.8585209003	10530
YGR285C	434	192.907834101	83722
YGR286C	376	7.21542553191	2713
YHL002W	453	6.46578366446	2929
YHL003C	412	14.3349514563	5906
YHL004W	395	6.48607594937	2562
YHL006C	151	1.13907284768	172
YHL007C	940	6.33085106383	5951
YHL009C	331	4.24773413897	1406
YHL011C	321	39.6728971963	12735
YHL013C	308	10.262987013	3161
YHL014C	406	0.975369458128	396
YHL015W	122	1405.97540984	171529
YHL017W	533	4.74859287054	2531
YHL018W	121	2.38016528926	288
YHL021C	466	4.87339055794	2271
YHL023C	1147	1.07759372276	1236
YHL025W	333	4.70570570571	1567
YHL027W	626	6.21725239617	3892
YHL029C	680	1.75588235294	1194
YHL030W	1869	3.56928838951	6671
YHL031C	224	12.3125	2758
YHL034C	295	112.277966102	33122
YHL038C	631	1.22979397781	776
YHL039W	586	5.92662116041	3473
YHL040C	628	5.89012738854	3699
YHL047C	621	8.28502415459	5145
YHR001W	438	8.62785388128	3779
YHR003C	430	5.40930232558	2326
YHR005C	473	10.266384778	4856
YHR005C-A	94	71.9468085106	6763
YHR006W	542	3.63837638376	1972
YHR007C	531	61.6384180791	32730
YHR008C	234	39.7606837607	9304
YHR009C	524	5.78625954198	3032
YHR011W	447	1.06711409396	477
YHR013C	239	28.0878661088	6713
YHR017W	386	2.69430051813	1040
YHR018C	464	13.9612068966	6478
YHR019C	555	117.09009009	64985
YHR020W	689	73.6081277213	50716
YHR023W	1929	1.64230171073	3168
YHR024C	483	5.32505175983	2572
YHR025W	358	59.9134078212	21449
YHR026W	214	58.3504672897	12487
YHR027C	994	27.4054325956	27241
YHR028C	819	4.47741147741	3667
YHR029C	295	8.40677966102	2480
YHR032W	582	5.26632302405	3065
YHR034C	345	3.28695652174	1134
YHR036W	472	2.52966101695	1194
YHR037W	576	7.67881944444	4423
YHR039C	645	7.58759689922	4894
YHR040W	367	3.30517711172	1213
YHR042W	692	20.3656069364	14093
YHR045W	561	2.47950089127	1391
YHR046C	296	8.0	2368
