Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR281C	105	14.9047619048	1565
YDR282C	415	1.29397590361	537
YDR283C	1660	1.78192771084	2958
YDR284C	290	10.4379310345	3027
YDR286C	115	7.40869565217	852
YDR287W	293	5.1023890785	1495
YDR288W	304	3.61842105263	1100
YDR291W	1078	1.08719851577	1172
YDR292C	622	11.8665594855	7381
YDR293C	1251	9.32693844924	11668
YDR294C	590	9.20508474576	5431
YDR295C	675	3.04740740741	2057
YDR296W	227	11.9074889868	2703
YDR297W	350	20.1	7035
YDR298C	213	41.4788732394	8835
YDR300C	429	21.0722610723	9040
YDR301W	1358	2.64138438881	3587
YDR302W	220	11.3636363636	2500
YDR303C	886	6.23137697517	5521
YDR306C	479	2.34655532359	1124
YDR307W	663	3.39366515837	2250
YDR308C	141	15.7659574468	2223
YDR309C	384	19.6354166667	7540
YDR310C	1063	3.08278457197	3277
YDR311W	643	5.08398133748	3269
YDR313C	287	2.31010452962	663
YDR316W	472	1.45762711864	688
YDR319C	275	2.47636363636	681
YDR320C	669	7.11061285501	4757
YDR320C-A	73	26.0821917808	1904
YDR321W	382	71.502617801	27314
YDR322C-A	97	29.8659793814	2897
YDR322W	368	7.36141304348	2709
YDR323C	516	1.04263565891	538
YDR324C	777	12.8043758044	9949
YDR325W	1036	1.9555984556	2026
YDR326C	1439	3.19249478805	4594
YDR328C	195	69.2871794872	13511
YDR329C	442	4.17194570136	1844
YDR330W	501	5.49500998004	2753
YDR331W	412	8.3859223301	3455
YDR333C	724	5.86878453039	4249
YDR334W	1515	1.3300330033	2015
YDR335W	1225	5.44	6664
YDR336W	315	1.53015873016	482
YDR337W	287	9.36933797909	2689
YDR338C	696	1.41379310345	984
YDR339C	190	26.2842105263	4994
YDR341C	608	81.5148026316	49561
YDR346C	482	34.9128630705	16828
YDR347W	322	8.76397515528	2822
YDR348C	500	11.796	5898
YDR349C	597	4.23450586265	2528
YDR351W	865	3.49479768786	3023
YDR352W	318	6.5	2067
YDR353W	320	149.940625	47981
YDR354W	381	12.2860892388	4681
YDR356W	945	4.06243386243	3839
YDR357C	123	7.71544715447	949
YDR358W	558	4.52508960573	2525
YDR359C	983	1.4476093591	1423
YDR361C	284	31.5246478873	8953
YDR362C	673	2.30163447251	1549
YDR363W	457	1.81619256018	830
YDR363W-A	90	104.544444444	9409
YDR364C	456	2.59429824561	1183
YDR365C	629	16.3227344992	10267
YDR368W	313	48.8051118211	15276
YDR369C	855	1.32046783626	1129
YDR370C	443	2.09029345372	926
YDR371W	512	1.853515625	949
YDR372C	346	22.3959537572	7749
YDR373W	191	20.1727748691	3853
YDR374W-A	90	7.72222222222	695
YDR375C	457	2.56673960613	1173
YDR376W	494	3.05060728745	1507
YDR377W	102	68.1176470588	6948
YDR378C	87	55.0574712644	4790
YDR379C-A	80	4.0625	325
YDR379W	1010	1.76831683168	1786
YDR380W	636	3.44496855346	2191
YDR383C	239	2.41841004184	578
YDR384C	276	47.4710144928	13102
YDR386W	633	1.36018957346	861
YDR388W	483	38.8447204969	18762
YDR389W	655	4.85038167939	3177
YDR390C	637	5.62480376766	3583
YDR391C	233	4.5321888412	1056
YDR392W	338	4.57692307692	1547
YDR393W	457	1.5601750547	713
YDR394W	429	34.4405594406	14775
YDR395W	945	20.253968254	19140
YDR398W	644	14.2437888199	9173
YDR399W	222	51.0990990991	11344
YDR400W	341	9.96480938416	3398
YDR404C	172	22.9011627907	3939
YDR405W	264	7.60984848485	2009
YDR407C	1290	1.61627906977	2085
YDR408C	215	27.3441860465	5879
YDR410C	240	7.81666666667	1876
YDR411C	342	7.83918128655	2681
YDR412W	236	22.3601694915	5277
YDR414C	363	2.8347107438	1029
YDR415C	375	5.52	2070
YDR416W	860	1.95348837209	1680
YDR419W	633	1.37440758294	870
YDR421W	951	1.09148264984	1038
YDR422C	816	2.74142156863	2237
YDR423C	410	4.51463414634	1851
YDR425W	626	2.1821086262	1366
YDR427W	394	36.8527918782	14520
YDR428C	262	8.3893129771	2198
YDR429C	275	112.007272727	30802
YDR430C	990	3.53232323232	3497
YDR434W	535	7.91962616822	4237
YDR435C	329	3.95440729483	1301
YDR437W	141	3.08510638298	435
YDR439W	348	2.48850574713	866
YDR440W	583	2.8730703259	1675
YDR441C	182	10.1978021978	1856
YDR444W	688	1.06540697674	733
YDR448W	435	4.57471264368	1990
YDR449C	441	10.970521542	4838
YDR451C	354	12.6073446328	4463
YDR452W	675	5.9762962963	4034
YDR453C	197	2.42131979695	477
YDR454C	188	151.143617021	28415
YDR456W	634	5.42744479495	3441
YDR457W	3269	2.90669929642	9502
YDR458C	664	3.93674698795	2614
YDR460W	322	6.04658385093	1947
YDR461C-A	81	20.4197530864	1654
YDR461W	37	249.162162162	9219
YDR462W	148	21.9594594595	3250
YDR463W	520	11.2288461538	5839
YDR464W	1436	2.9004178273	4165
YDR465C	413	16.0411622276	6625
YDR466W	899	1.7296996663	1555
YDR468C	225	13.8577777778	3118
YDR469W	176	11.5056818182	2025
YDR470C	503	3.65407554672	1838
YDR472W	284	8.35563380282	2373
YDR473C	470	2.86808510638	1348
YDR476C	225	18.3244444444	4123
YDR477W	634	11.3990536278	7227
YDR478W	199	4.49246231156	894
YDR479C	555	1.51711711712	842
YDR480W	324	3.91975308642	1270
YDR481C	567	23.5908289242	13376
YDR482C	136	6.69852941176	911
YDR483W	443	30.9119638826	13694
YDR484W	642	2.73364485981	1755
YDR485C	796	2.87688442211	2290
YDR486C	230	17.5347826087	4033
YDR487C	209	67.7942583732	14169
YDR488C	534	1.35580524345	724
YDR489W	295	4.3186440678	1274
YDR490C	767	2.49804432855	1916
YDR492W	317	9.28706624606	2944
YDR493W	124	12.4112903226	1539
YDR494W	362	6.24033149171	2259
YDR495C	1012	1.51482213439	1533
YDR496C	657	25.4490106545	16720
YDR497C	585	17.5401709402	10261
YDR498C	384	4.71354166667	1810
YDR499W	748	1.17647058824	880
YDR501W	522	1.68007662835	877
YDR503C	275	3.46909090909	954
YDR506C	609	1.42528735632	868
YDR507C	1143	8.50743657043	9724
YDR510W	102	218.166666667	22253
YDR511W	134	10.7462686567	1440
YDR512C	188	10.8617021277	2042
YDR513W	144	47.5138888889	6842
YDR514C	484	3.77685950413	1828
YDR515W	448	5.81026785714	2603
YDR516C	501	13.1497005988	6588
YDR517W	373	16.0750670241	5996
YDR518W	518	11.7992277992	6112
YDR519W	136	33.6544117647	4577
YDR520C	773	1.46442432083	1132
YDR524C	483	2.62939958592	1270
YDR524C-B	67	3531.46268657	236608
YDR525W-A	80	29.0	2320
YDR527W	440	8.45909090909	3722
YDR528W	424	3.19575471698	1355
YDR529C	128	44.5	5696
YDR530C	326	3.81595092025	1244
YDR531W	368	12.2418478261	4505
YDR532C	386	2.24352331606	866
YDR533C	238	4.57142857143	1088
YDR538W	243	3.73251028807	907
YDR540C	180	1.08888888889	196
YDR541C	345	1.33333333333	460
YEL001C	226	54.7433628319	12372
YEL002C	431	37.3341067285	16091
YEL004W	343	2.08163265306	714
YEL005C	283	1.25441696113	355
YEL006W	336	3.58630952381	1205
YEL009C	282	6.09574468085	1719
YEL013W	579	16.6373056995	9633
YEL015W	552	10.9764492754	6059
YEL017W	338	11.349112426	3836
YEL018W	280	5.3	1484
YEL019C	268	2.9552238806	792
YEL020C	561	1.30481283422	732
YEL020W-A	88	41.0909090909	3616
YEL022W	1460	5.27397260274	7700
YEL024W	216	14.7916666667	3195
YEL026W	127	299.488188976	38035
YEL027W	161	454.080745342	73107
YEL029C	313	4.12779552716	1292
YEL031W	1216	22.5756578947	27452
YEL032W	972	5.93209876543	5766
YEL037C	399	57.0751879699	22773
YEL038W	228	16.6447368421	3795
YEL040W	468	56.5405982906	26461
YEL042W	519	19.0154142582	9869
YEL043W	957	2.1473354232	2055
YEL044W	167	17.0658682635	2850
YEL046C	388	134.886597938	52336
YEL047C	471	37.0021231423	17428
YEL048C	153	8.15032679739	1247
YEL050C	394	6.81472081218	2685
YEL051W	257	90.2062256809	23183
YEL052W	510	4.19411764706	2139
YEL053C	734	2.14441416894	1574
YEL055C	1023	13.7106549365	14026
YEL056W	402	6.15422885572	2474
YEL058W	558	17.1111111111	9548
YEL059C-A	75	4.10666666667	308
YEL060C	636	20.322327044	12925
YEL061C	1001	2.49250749251	2495
YEL062W	616	1.33928571429	825
YEL063C	591	10.7664974619	6363
YEL064C	481	1.17047817048	563
YEL065W	629	28.4451510334	17892
YEL066W	180	20.1444444444	3626
YEL068C	111	7.67567567568	852
YEL071W	497	119.424547284	59354
YER001W	763	5.61336828309	4283
YER004W	232	32.8405172414	7619
YER005W	631	2.529318542	1596
YER006W	521	50.3320537428	26223
YER007W	519	1.26011560694	654
YER008C	1337	3.5205684368	4707
YER009W	126	363.365079365	45784
YER010C	235	7.13617021277	1677
YER012W	199	63.9497487437	12726
YER013W	1146	2.06544502618	2367
YER014W	540	3.82407407407	2065
YER016W	345	8.31594202899	2869
YER017C	762	3.04199475066	2318
YER018C	222	5.11261261261	1135
YER019C-A	89	128.617977528	11447
YER019W	478	7.07949790795	3384
YER020W	450	5.98666666667	2694
YER021W	524	33.8110687023	17717
YER022W	688	4.76598837209	3279
YER023W	287	107.68641115	30906
YER025W	528	99.0549242424	52301
YER026C	277	42.1768953069	11683
YER027C	418	20.9210526316	8745
YER028C	395	2.45063291139	968
YER029C	197	12.2487309645	2413
YER030W	154	47.5519480519	7323
YER031C	224	42.5892857143	9540
YER032W	877	2.80729760547	2462
YER034W	186	10.8440860215	2017
YER035W	146	15.8424657534	2313
YER036C	611	96.2389525368	58802
YER037W	322	3.28571428571	1058
YER039C-A	73	1.45205479452	106
YER040W	731	2.82489740082	2065
YER042W	185	44.0432432432	8148
YER043C	450	344.711111111	155120
YER044C	149	29.9463087248	4462
YER045C	490	1.40408163265	688
YER046W	144	2.17361111111	313
YER048C	392	32.7168367347	12825
YER048W-A	95	46.2105263158	4390
YER049W	645	22.9720930233	14817
YER050C	139	21.5611510791	2997
YER051W	493	1.51115618661	745
YER052C	528	30.1704545455	15930
YER053C	301	1.64784053156	496
YER053C-A	38	2.05263157895	78
YER055C	298	93.0402684564	27726
YER057C	130	112.238461538	14591
YER058W	108	5.21296296296	563
YER059W	421	5.86460807601	2469
YER061C	443	2.39503386005	1061
YER063W	219	32.2831050228	7070
YER064C	506	20.8695652174	10560
YER067W	162	2.8024691358	454
YER068W	588	11.5238095238	6776
YER069W	864	2.88888888889	2496
YER071C	127	11.3228346457	1438
YER072W	130	498.030769231	64744
YER073W	521	37.1190019194	19339
YER076C	303	0.93399339934	283
YER077C	689	1.59941944848	1102
YER078C	512	2.712890625	1389
YER079W	211	6.63033175355	1399
YER080W	628	13.1162420382	8237
YER082C	555	12.1099099099	6721
YER083C	286	23.8181818182	6812
YER086W	577	27.7694974003	16023
YER087C-B	83	108.253012048	8985
YER087W	577	2.31889081456	1338
YER088C	671	9.72727272727	6527
YER090W	508	47.4921259843	24126
YER091C	768	191.923177083	147397
YER092W	126	21.6825396825	2732
YER094C	206	63.1359223301	13006
YER095W	401	8.62094763092	3457
YER099C	319	14.6394984326	4670
YER100W	251	32.3466135458	8119
YER101C	431	2.8909512761	1246
YER104W	209	4.22009569378	882
YER105C	1392	4.98706896552	6942
YER107C	366	13.9672131148	5112
YER110C	1114	97.171454219	108249
YER112W	188	33.5212765957	6302
YER113C	707	2.60820367751	1844
YER114C	1041	7.66666666667	7981
YER115C	192	1.50520833333	289
YER116C	275	3.30181818182	908
YER118C	368	9.16304347826	3372
YER119C	449	3.87973273942	1742
YER120W	245	149.546938776	36639
YER122C	494	35.6842105263	17628
YER123W	525	4.93523809524	2591
YER124C	574	27.6271777003	15858
YER125W	810	19.6925925926	15951
YER126C	262	52.8778625954	13854
YER127W	358	17.6759776536	6328
YER128W	204	4.41176470588	900
YER129W	1143	1.38145231846	1579
YER130C	444	3.99099099099	1772
YER134C	179	13.6368715084	2441
YER136W	452	41.0752212389	18566
YER137C	149	2.97986577181	444
YER139C	227	4.71806167401	1071
YER140W	557	1.61041292639	897
YER141W	487	7.76180698152	3780
YER142C	297	3.49158249158	1037
YER143W	429	11.5384615385	4950
YER144C	806	1.4094292804	1136
YER145C	405	44.0641975309	17846
YER146W	94	62.1808510638	5845
YER147C	625	1.6016	1001
YER148W	241	35.6390041494	8589
YER149C	421	4.82897862233	2033
YER150W	149	2.84563758389	424
YER151C	913	9.35596933187	8542
YER152C	444	5.84009009009	2593
YER153C	255	1.37647058824	351
YER154W	403	6.90074441687	2781
YER155C	2168	4.83348708487	10479
YER156C	339	34.395280236	11660
YER157W	802	3.38154613466	2712
YER159C	143	20.4825174825	2929
YER161C	334	7.4371257485	2484
YER162C	755	1.15231788079	870
YER163C	233	7.84978540773	1829
YER164W	1469	3.89108236896	5716
YER165W	578	296.250865052	171233
YER166W	1572	3.0165394402	4742
YER167W	852	2.9765258216	2536
YER168C	547	8.55393053016	4679
YER169W	797	2.3086574655	1840
YER170W	226	5.06194690265	1144
YER171W	779	3.1784338896	2476
YER172C	2164	2.50323475046	5417
YER174C	245	8.72244897959	2137
YER175C	300	3.28	984
YER176W	1122	4.43404634581	4975
YER178W	421	147.460807601	62081
YER180C-A	86	8.5	731
YER182W	245	4.69795918367	1151
YER183C	212	10.9245283019	2316
YFL001W	443	4.64559819413	2058
YFL002C	607	6.09225700165	3698
YFL004W	829	36.0434258142	29880
YFL005W	216	64.5694444444	13947
YFL007W	2144	4.10680970149	8805
YFL008W	1226	4.03752039152	4950
YFL010C	212	109.627358491	23241
YFL013C	693	5.05483405483	3503
YFL014W	110	4.60909090909	507
YFL016C	512	10.087890625	5165
YFL017C	160	17.84375	2855
YFL017W-A	78	30.9743589744	2416
YFL018C	500	48.27	24135
YFL022C	504	92.2301587302	46484
YFL025C	1030	1.38640776699	1428
YFL026W	432	35.7083333333	15426
YFL027C	498	1.56425702811	779
YFL028C	290	9.8275862069	2850
YFL029C	369	3.36043360434	1240
YFL034W	1074	2.35940409683	2534
YFL036W	1352	2.68343195266	3628
YFL037W	458	76.9170305677	35228
YFL038C	207	120.309178744	24904
YFL041W	623	9.54574638844	5947
YFL042C	675	3.04740740741	2057
YFL044C	302	11.6258278146	3511
YFL045C	255	246.850980392	62947
YFL046W	208	7.39423076923	1538
YFL047W	715	3.38321678322	2419
YFL048C	446	19.4237668161	8663
YFL049W	624	3.42147435897	2135
YFR001W	205	28.3317073171	5808
YFR002W	840	8.9619047619	7528
YFR003C	156	18.7435897436	2924
YFR004W	307	44.1824104235	13564
YFR005C	449	4.00890868597	1800
YFR006W	536	13.9365671642	7470
YFR007W	354	2.72598870056	965
YFR010W	500	29.424	14712
YFR011C	171	18.7368421053	3204
YFR013W	788	4.43908629442	3498
YFR014C	447	3.48545861298	1558
YFR015C	709	1.00705218618	714
YFR017C	196	1.29081632653	253
YFR018C	364	3.92032967033	1427
YFR020W	233	0.957081545064	223
YFR021W	501	4.11177644711	2060
YFR025C	336	7.42261904762	2494
YFR027W	282	2.39716312057	676
YFR028C	552	7.4402173913	4107
YFR029W	679	1.70103092784	1155
YFR030W	1036	5.06274131274	5245
YFR031C	1171	1.4244235696	1668
YFR034C	313	17.5111821086	5481
YFR036W	125	10.504	1313
YFR037C	558	22.6415770609	12634
YFR038W	854	3.58430913349	3061
YFR039C	511	3.63992172211	1860
YFR040W	1003	4.50249252243	4516
YFR041C	296	8.47297297297	2508
YFR042W	201	6.53233830846	1313
YFR043C	238	3.68067226891	876
YFR044C	482	70.5850622407	34022
YFR046C	362	1.67403314917	606
YFR047C	296	17.2432432432	5104
YFR048W	663	2.50980392157	1664
YFR049W	124	25.6935483871	3186
YFR050C	267	54.9063670412	14660
YFR051C	547	26.2723948812	14371
YFR052W	275	55.0072727273	15127
YFR055W	341	23.3225806452	7953
YGL001C	350	27.7171428571	9701
YGL002W	217	5.1935483871	1127
YGL003C	567	2.14991181658	1219
YGL004C	418	3.36363636364	1406
YGL005C	280	5.19642857143	1455
YGL006W	1174	1.3202725724	1550
YGL009C	780	134.088461538	104589
YGL010W	175	3.53142857143	618
YGL011C	253	60.1778656126	15225
YGL012W	474	43.5717299578	20653
YGL016W	1082	6.21072088725	6720
YGL017W	504	2.78373015873	1403
YGL018C	185	7.35135135135	1360
YGL019W	279	21.6272401434	6034
YGL020C	236	15.0084745763	3542
YGL021W	761	3.88304862024	2955
YGL022W	719	16.6244784423	11953
YGL023C	636	5.19339622642	3303
YGL026C	708	81.947740113	58019
YGL027C	834	9.68345323741	8076
YGL029W	121	25.5950413223	3097
YGL032C	88	23.7159090909	2087
YGL035C	505	9.89504950495	4997
YGL036W	910	2.05274725275	1868
YGL037C	217	54.6267281106	11854
YGL038C	481	4.88981288981	2352
YGL039W	349	21.2063037249	7401
YGL040C	343	33.3644314869	11444
YGL041W-A	155	13.264516129	2056
YGL043W	310	34.2774193548	10626
YGL044C	297	11.1717171717	3318
YGL047W	203	5.64532019704	1146
YGL048C	406	47.7512315271	19387
YGL049C	915	12.887431694	11792
YGL050W	274	8.43065693431	2310
YGL054C	139	84.5395683453	11751
YGL055W	511	65.9334637965	33692
YGL056C	528	10.6704545455	5634
YGL057C	288	3.15277777778	908
YGL060W	642	4.03894080997	2593
YGL061C	248	7.5685483871	1877
YGL064C	562	2.48576512456	1397
YGL065C	504	6.71031746032	3382
YGL067W	385	8.55584415584	3294
YGL068W	195	39.4461538462	7692
YGL070C	123	35.1056910569	4318
YGL071W	691	4.79739507959	3315
YGL073W	834	3.83333333333	3197
YGL075C	388	1.81701030928	705
YGL077C	564	12.2960992908	6935
YGL078C	524	30.2061068702	15828
YGL079W	219	4.99543378995	1094
YGL080W	131	23.6335877863	3096
YGL082W	382	9.14397905759	3493
YGL083W	805	2.3701863354	1908
YGL084C	561	6.24598930481	3504
YGL085W	275	1.33090909091	366
YGL086W	750	3.96666666667	2975
YGL091C	329	8.34650455927	2746
YGL092W	1318	8.75037936267	11533
YGL093W	918	2.59150326797	2379
YGL094C	1116	1.58064516129	1764
YGL095C	578	3.99826989619	2311
YGL097W	483	27.4265010352	13247
YGL098W	246	6.56097560976	1614
YGL099W	641	22.0202808112	14115
YGL100W	350	16.7885714286	5876
YGL101W	216	17.7037037037	3824
YGL104C	487	0.991786447639	483
YGL105W	377	204.716180371	77178
YGL106W	150	112.853333333	16928
YGL107C	647	3.95517774343	2559
YGL108C	141	8.58156028369	1210
YGL110C	625	3.3056	2066
YGL111W	464	14.0840517241	6535
YGL112C	517	10.7272727273	5546
YGL114W	726	1.90082644628	1380
YGL115W	323	15.9133126935	5140
YGL116W	611	4.62193126023	2824
YGL117W	266	1.24436090226	331
YGL119W	502	3.8187250996	1917
YGL120C	768	25.3268229167	19451
YGL123W	255	1483.77254902	378362
YGL124C	645	1.41705426357	914
YGL125W	601	4.68552412646	2816
YGL126W	381	3.77427821522	1438
YGL127C	128	13.4140625	1717
YGL128C	284	3.0176056338	857
YGL129C	451	6.94456762749	3132
YGL130W	460	8.85	4071
YGL133W	1265	2.18893280632	2769
YGL134W	434	1.23963133641	538
YGL139W	803	4.39476961395	3529
YGL140C	1220	2.25327868852	2749
YGL141W	911	2.16355653128	1971
YGL142C	617	1.89141004862	1167
YGL143C	414	1.7270531401	715
YGL145W	702	4.11538461538	2889
YGL148W	377	110.291777188	41580
YGL150C	1490	3.38322147651	5041
YGL151W	1133	3.50308914387	3969
YGL153W	342	7.48830409357	2561
YGL155W	377	4.18832891247	1579
YGL157W	348	20.816091954	7244
YGL159W	371	4.60916442049	1710
YGL160W	571	2.34325744308	1338
YGL161C	311	14.6366559486	4552
YGL162W	300	2.94	882
YGL163C	899	1.64516129032	1479
YGL164C	441	4.2380952381	1869
YGL166W	226	5.58849557522	1263
YGL167C	951	8.64458464774	8221
YGL169W	427	6.88758782201	2941
YGL171W	565	13.0265486726	7360
YGL172W	473	16.1966173362	7661
YGL173C	1529	25.1556572923	38463
YGL174W	267	4.20224719101	1122
YGL180W	898	1.18485523385	1064
YGL184C	466	1.66738197425	777
YGL185C	380	3.79736842105	1443
YGL186C	580	9.11034482759	5284
YGL187C	156	26.0128205128	4058
YGL190C	527	7.54838709677	3978
YGL191W	130	52.6076923077	6839
YGL194C	453	4.69094922737	2125
YGL194C-A	81	4.96296296296	402
YGL195W	2673	17.8380097269	47681
YGL196W	429	6.65268065268	2854
YGL197W	1488	1.85147849462	2755
YGL198W	236	16.2288135593	3830
YGL200C	204	68.0343137255	13879
YGL202W	501	84.4750499002	42322
YGL203C	730	8.47945205479	6190
YGL204C	102	9.11764705882	930
YGL206C	1654	32.9897218863	54565
YGL207W	1036	30.1959459459	31283
YGL208W	416	2.66586538462	1109
YGL209W	383	8.69712793734	3331
YGL210W	223	11.1210762332	2480
YGL211W	360	5.32222222222	1916
YGL212W	317	5.10410094637	1618
YGL213C	398	13.0979899497	5213
YGL216W	806	2.18486352357	1761
YGL219C	460	4.10434782609	1888
YGL220W	121	30.5785123967	3700
YGL221C	289	33.4152249135	9657
YGL222C	176	15.8181818182	2784
YGL223C	418	5.74880382775	2403
YGL224C	281	6.70106761566	1883
YGL225W	338	67.6952662722	22881
YGL226W	124	7.25806451613	900
YGL228W	578	13.3494809689	7716
YGL231C	191	38.6544502618	7383
YGL233W	911	3.74094401756	3408
YGL234W	803	66.7123287671	53570
YGL236C	670	1.06417910448	713
YGL238W	961	13.8595213319	13319
YGL240W	251	1.7609561753	442
YGL241W	1005	3.29054726368	3307
YGL242C	182	34.9615384615	6363
YGL243W	401	1.71321695761	687
YGL244W	559	19.5992844365	10956
YGL245W	709	175.345557123	124320
YGL246C	388	6.76030927835	2623
YGL247W	198	2.4696969697	489
YGL248W	370	3.23513513514	1197
YGL250W	242	2.1652892562	524
YGL252C	589	7.8505942275	4624
YGL254W	300	4.14	1242
YGL255W	377	3.90981432361	1474
YGL256W	383	2.0861618799	799
YGL257C	559	1.77459749553	992
YGR002C	477	4.79454926625	2287
YGR003W	745	2.26711409396	1689
YGR004W	463	2.9373650108	1360
YGR005C	401	13.2144638404	5299
YGR006W	252	3.1626984127	797
YGR007W	324	11.2901234568	3658
YGR008C	85	18.5058823529	1573
YGR009C	652	10.268404908	6695
YGR012W	394	6.81979695431	2687
YGR013W	621	3.17230273752	1970
YGR015C	329	1.3556231003	446
YGR016W	191	2.3612565445	451
YGR017W	298	11.3758389262	3390
YGR019W	472	9.90677966102	4676
YGR020C	119	125.991596639	14993
YGR021W	291	3.25085910653	946
YGR024C	238	7.7731092437	1850
YGR026W	279	29.7777777778	8308
YGR028W	363	3.49035812672	1267
YGR030C	159	9.79874213836	1558
YGR031W	343	5.13994169096	1763
YGR033C	240	11.3916666667	2734
YGR035C	117	14.3675213675	1681
YGR036C	240	5.02083333333	1205
YGR037C	88	454.113636364	39962
YGR038W	223	18.2376681614	4067
YGR040W	369	3.50406504065	1293
YGR041W	548	3.47445255474	1904
YGR042W	272	1.87132352941	509
YGR044C	301	11.6179401993	3497
YGR046W	386	2.5932642487	1001
YGR047C	1026	2.54483430799	2611
YGR048W	362	10.4889502762	3797
YGR049W	188	13.2021276596	2482
YGR054W	643	29.5863141524	19024
YGR055W	575	29.0313043478	16693
YGR056W	929	3.92572658773	3647
YGR057C	243	1.65432098765	402
YGR058W	336	4.19345238095	1409
YGR060W	310	148.632258065	46076
YGR061C	1359	38.5989698308	52456
YGR062C	317	1.23974763407	393
YGR063C	103	39.4563106796	4064
YGR065C	594	4.47643097643	2659
YGR068C	587	1.62180579216	952
YGR071C	861	1.46806039489	1264
YGR072W	388	5.25773195876	2040
YGR074W	147	22.4761904762	3304
YGR075C	243	2.7695473251	673
YGR076C	158	11.8860759494	1878
YGR077C	590	1.8186440678	1073
YGR078C	200	36.915	7383
YGR079W	371	10.8894878706	4040
YGR080W	333	15.1381381381	5041
YGR081C	211	19.2511848341	4062
YGR082W	184	47.527173913	8745
YGR083C	652	20.6211656442	13445
YGR084C	340	7.21470588235	2453
YGR086C	340	145.355882353	49421
YGR089W	937	1.51013874066	1415
YGR090W	1238	10.0315024233	12419
YGR091W	495	2.76565656566	1369
YGR092W	573	6.65968586387	3816
YGR093W	508	5.07283464567	2577
YGR094W	1105	79.3140271493	87642
YGR095C	224	14.3616071429	3217
YGR096W	315	0.961904761905	303
YGR097W	1147	2.57628596338	2955
YGR099W	689	1.5152394775	1044
YGR100W	951	2.1945320715	2087
YGR101W	347	4.67435158501	1622
YGR102C	184	6.13043478261	1128
YGR103W	606	49.4834983498	29987
YGR104C	308	4.72077922078	1454
YGR105W	78	74.7435897436	5830
YGR106C	266	75.2368421053	20013
YGR108W	472	4.31779661017	2038
YGR109C	381	3.29658792651	1256
YGR111W	401	7.94513715711	3186
YGR112W	390	1.39487179487	544
YGR113W	344	4.60755813953	1585
YGR116W	1452	17.6095041322	25569
YGR117C	477	5.15513626834	2459
YGR119C	542	16.315498155	8843
YGR120C	263	5.62737642586	1480
YGR122W	403	2.55831265509	1031
YGR123C	514	24.6595330739	12675
YGR125W	1037	2.63162970106	2729
YGR126W	231	3.02597402597	699
YGR127W	313	1.22364217252	383
YGR128C	714	13.9705882353	9975
YGR129W	216	4.98611111111	1077
YGR132C	288	29.4756944444	8489
YGR133W	184	3.49456521739	643
YGR134W	1123	1.19679430098	1344
YGR135W	259	59.7104247104	15465
YGR140W	957	1.77638453501	1700
YGR141W	468	4.17307692308	1953
YGR142W	411	7.64476885645	3142
YGR145W	708	12.0042372881	8499
YGR146C	212	13.2830188679	2816
YGR147C	289	9.43598615917	2727
YGR149W	433	2.22632794457	964
YGR153W	218	1.34862385321	294
YGR155W	508	188.248031496	95630
YGR156W	426	7.03521126761	2997
YGR157W	870	11.9057471264	10358
YGR158C	251	15.5498007968	3903
YGR159C	415	133.031325301	55208
YGR161C	264	13.1060606061	3460
YGR161W-C	93	7.33333333333	682
YGR162W	953	57.6998950682	54988
YGR163W	342	7.77192982456	2658
YGR165W	346	7.24277456647	2506
YGR166W	561	2.14081996435	1201
YGR167W	234	75.4487179487	17655
YGR169C	405	1.83950617284	745
YGR169C-A	93	45.0215053763	4187
YGR170W	1139	1.34328358209	1530
YGR171C	576	1.32465277778	763
YGR172C	249	25.7991967871	6424
YGR173W	369	27.2655826558	10061
YGR174C	171	3.29824561404	564
YGR175C	497	117.663983903	58479
YGR177C	536	8.69962686567	4663
YGR178C	723	24.0788381743	17409
YGR179C	407	3.11056511057	1266
YGR180C	346	195.338150289	67587
YGR181W	106	49.6226415094	5260
YGR184C	1951	3.36750384418	6570
YGR185C	395	99.3620253165	39248
YGR186W	736	13.3845108696	9851
YGR187C	395	22.6075949367	8930
YGR189C	508	50.405511811	25606
YGR191W	604	14.4619205298	8735
YGR193C	411	20.2262773723	8313
YGR194C	601	1.59400998336	958
YGR195W	247	16.5829959514	4096
YGR197C	548	1.66605839416	913
YGR198W	818	4.21393643032	3447
YGR199W	760	3.77631578947	2870
YGR200C	789	12.3764258555	9765
YGR201C	226	1.01769911504	230
YGR202C	425	7.53882352941	3204
YGR203W	149	8.95973154362	1335
YGR204W	947	65.702217529	62220
YGR205W	291	8.07216494845	2349
YGR206W	102	9.06862745098	925
YGR207C	262	29.4389312977	7713
YGR208W	310	27.535483871	8536
YGR209C	105	367.504761905	38588
YGR210C	412	15.9878640777	6587
YGR211W	487	47.6981519507	23229
YGR212W	469	0.938166311301	440
YGR215W	111	20.5675675676	2283
YGR216C	610	1.69344262295	1033
YGR218W	1085	25.4608294931	27625
YGR220C	270	10.4555555556	2823
YGR222W	294	2.83333333333	833
YGR223C	449	2.30512249443	1035
YGR227W	526	4.63307984791	2437
YGR229C	506	15.8695652174	8030
YGR230W	138	3.25362318841	449
YGR231C	311	26.4019292605	8211
YGR232W	229	16.8864628821	3867
YGR234W	400	205.7	82280
