Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR264C	765	19.7777777778	15130
YDR265W	338	1.87278106509	633
YDR266C	640	13.225	8464
YDR267C	331	7.94259818731	2629
YDR268W	380	3.62105263158	1376
YDR270W	1005	3.8447761194	3864
YDR276C	56	481.607142857	26970
YDR277C	434	1.08525345622	471
YDR279W	351	6.33618233618	2224
YDR280W	306	17.839869281	5459
YDR281C	105	19.2952380952	2026
YDR282C	415	1.78795180723	742
YDR283C	1660	2.13614457831	3546
YDR284C	290	12.9896551724	3767
YDR286C	115	9.3652173913	1077
YDR287W	293	6.57679180887	1927
YDR288W	304	3.69078947368	1122
YDR291W	1078	1.34693877551	1452
YDR292C	622	15.1109324759	9399
YDR293C	1251	11.1926458833	14002
YDR294C	590	12.2593220339	7233
YDR295C	675	3.78814814815	2557
YDR296W	227	14.6431718062	3324
YDR297W	350	26.3142857143	9210
YDR298C	213	54.4835680751	11605
YDR300C	429	27.0396270396	11600
YDR301W	1358	3.35493372607	4556
YDR302W	220	14.7363636364	3242
YDR303C	886	7.89164785553	6992
YDR306C	479	2.84342379958	1362
YDR307W	663	4.32428355958	2867
YDR308C	141	20.1914893617	2847
YDR309C	384	24.6276041667	9457
YDR310C	1063	3.79868297272	4038
YDR311W	643	6.26749611198	4030
YDR313C	287	2.5574912892	734
YDR315C	282	1.22340425532	345
YDR316W	472	1.84322033898	870
YDR319C	275	3.58181818182	985
YDR320C	669	9.14200298954	6116
YDR320C-A	73	33.0	2409
YDR321W	382	89.9921465969	34377
YDR322C-A	97	39.1237113402	3795
YDR322W	368	9.40489130435	3461
YDR323C	516	1.37596899225	710
YDR324C	777	17.7284427284	13775
YDR325W	1036	2.53764478764	2629
YDR326C	1439	3.96247394024	5702
YDR328C	195	82.3538461538	16059
YDR329C	442	5.28054298643	2334
YDR330W	501	6.41916167665	3216
YDR331W	412	11.1286407767	4585
YDR333C	724	7.75690607735	5616
YDR334W	1515	1.72541254125	2614
YDR335W	1225	6.77632653061	8301
YDR336W	315	2.10158730159	662
YDR337W	287	11.9512195122	3430
YDR338C	696	1.80603448276	1257
YDR339C	190	33.5947368421	6383
YDR341C	608	104.613486842	63605
YDR346C	482	43.7925311203	21108
YDR347W	322	10.6086956522	3416
YDR348C	500	14.616	7308
YDR349C	597	5.50921273032	3289
YDR351W	865	4.34913294798	3762
YDR352W	318	8.55031446541	2719
YDR353W	320	184.775	59128
YDR354W	381	15.9212598425	6066
YDR356W	945	5.04126984127	4764
YDR357C	123	9.55284552846	1175
YDR358W	558	5.33691756272	2978
YDR359C	983	1.87995930824	1848
YDR361C	284	41.5704225352	11806
YDR362C	673	3.05646359584	2057
YDR363W	457	2.45295404814	1121
YDR363W-A	90	139.266666667	12534
YDR364C	456	3.15570175439	1439
YDR365C	629	21.0031796502	13211
YDR368W	313	60.2204472843	18849
YDR369C	855	1.6350877193	1398
YDR370C	443	2.71106094808	1201
YDR371W	512	2.373046875	1215
YDR372C	346	27.7283236994	9594
YDR373W	191	26.6544502618	5091
YDR374W-A	90	8.9	801
YDR375C	457	2.91466083151	1332
YDR376W	494	4.31578947368	2132
YDR377W	102	82.931372549	8459
YDR378C	87	67.7701149425	5896
YDR379C-A	80	4.275	342
YDR379W	1010	2.0603960396	2081
YDR380W	636	6.25471698113	3978
YDR384C	276	63.3188405797	17476
YDR386W	633	1.57977883096	1000
YDR388W	483	49.2857142857	23805
YDR389W	655	6.27480916031	4110
YDR390C	637	7.18995290424	4580
YDR391C	233	5.31759656652	1239
YDR392W	338	5.56213017751	1880
YDR393W	457	2.04595185996	935
YDR394W	429	42.5151515152	18239
YDR395W	945	25.4201058201	24022
YDR398W	644	18.6723602484	12025
YDR399W	222	67.3693693694	14956
YDR400W	341	11.8093841642	4027
YDR404C	172	29.8662790698	5137
YDR405W	264	9.2196969697	2434
YDR407C	1290	2.02713178295	2615
YDR408C	215	33.1953488372	7137
YDR410C	240	9.78333333333	2348
YDR411C	342	9.73391812865	3329
YDR412W	236	30.0169491525	7084
YDR414C	363	3.97245179063	1442
YDR415C	375	7.072	2652
YDR416W	860	2.54651162791	2190
YDR419W	633	1.71090047393	1083
YDR421W	951	1.31650893796	1252
YDR422C	816	3.74387254902	3055
YDR423C	410	5.98292682927	2453
YDR425W	626	2.54153354633	1591
YDR427W	394	45.8375634518	18060
YDR428C	262	10.427480916	2732
YDR429C	275	143.152727273	39367
YDR430C	990	4.18484848485	4143
YDR434W	535	11.2747663551	6032
YDR435C	329	5.01215805471	1649
YDR437W	141	3.6170212766	510
YDR439W	348	3.05172413793	1062
YDR440W	583	3.59519725557	2096
YDR441C	182	13.5879120879	2473
YDR444W	688	1.28488372093	884
YDR448W	435	5.51034482759	2397
YDR449C	441	14.6621315193	6466
YDR451C	354	15.8276836158	5603
YDR452W	675	8.40148148148	5671
YDR453C	197	2.87817258883	567
YDR454C	188	198.015957447	37227
YDR456W	634	7.64668769716	4848
YDR457W	3269	3.29947996329	10786
YDR458C	664	5.4578313253	3624
YDR460W	322	7.92546583851	2552
YDR461C-A	81	24.962962963	2022
YDR461W	37	287.297297297	10630
YDR462W	148	25.1081081081	3716
YDR463W	520	13.4423076923	6990
YDR464W	1436	3.7151810585	5335
YDR465C	413	21.2808716707	8789
YDR466W	899	2.06785317019	1859
YDR468C	225	18.0622222222	4064
YDR469W	176	14.625	2574
YDR470C	503	4.38369781312	2205
YDR472W	284	10.3802816901	2948
YDR473C	470	3.66170212766	1721
YDR475C	877	1.3181299886	1156
YDR476C	225	23.9288888889	5384
YDR477W	634	13.7791798107	8736
YDR478W	199	5.47236180905	1089
YDR479C	555	1.94414414414	1079
YDR480W	324	5.25925925926	1704
YDR481C	567	30.5961199295	17348
YDR482C	136	8.16911764706	1111
YDR483W	443	40.5620767494	17969
YDR484W	642	3.20872274143	2060
YDR485C	796	3.54648241206	2823
YDR486C	230	22.5739130435	5192
YDR487C	209	78.3923444976	16384
YDR488C	534	1.75655430712	938
YDR489W	295	5.16949152542	1525
YDR490C	767	3.07561929596	2359
YDR492W	317	12.9873817035	4117
YDR493W	124	14.3790322581	1783
YDR494W	362	8.00276243094	2897
YDR495C	1012	1.90316205534	1926
YDR496C	657	34.3531202435	22570
YDR497C	585	23.3247863248	13645
YDR498C	384	6.1484375	2361
YDR499W	748	1.39037433155	1040
YDR501W	522	2.28927203065	1195
YDR503C	275	4.76363636364	1310
YDR505C	842	7.16983372922	6037
YDR506C	609	1.91297208539	1165
YDR507C	1143	11.2003499563	12802
YDR510W	102	270.588235294	27600
YDR511W	134	12.4626865672	1670
YDR512C	188	13.6542553191	2567
YDR513W	144	57.2083333333	8238
YDR514C	484	4.95661157025	2399
YDR515W	448	7.25669642857	3251
YDR516C	501	14.4590818363	7244
YDR517W	373	19.0107238606	7091
YDR518W	518	14.9845559846	7762
YDR519W	136	44.2941176471	6024
YDR520C	773	1.85252263907	1432
YDR524C	483	3.18633540373	1539
YDR524C-B	67	4165.95522388	279119
YDR525W-A	80	34.75	2780
YDR527W	440	11.3409090909	4990
YDR528W	424	4.10613207547	1741
YDR529C	128	55.875	7152
YDR530C	326	4.88343558282	1592
YDR531W	368	15.4076086957	5670
YDR532C	386	2.81088082902	1085
YDR533C	238	6.75630252101	1608
YDR538W	243	4.71193415638	1145
YDR540C	180	1.29444444444	233
YDR541C	345	1.45217391304	501
YEL001C	226	71.6902654867	16202
YEL002C	431	51.2575406032	22092
YEL004W	343	2.63265306122	903
YEL005C	283	1.62897526502	461
YEL006W	336	4.43452380952	1490
YEL009C	282	7.3085106383	2061
YEL011W	705	0.94609929078	667
YEL013W	579	20.9671848014	12140
YEL015W	552	14.0380434783	7749
YEL016C	494	1.22874493927	607
YEL017W	338	13.8284023669	4674
YEL018W	280	7.08928571429	1985
YEL019C	268	3.63432835821	974
YEL020C	561	1.52584670232	856
YEL020W-A	88	48.0	4224
YEL022W	1460	6.63835616438	9692
YEL024W	216	17.2314814815	3722
YEL026W	127	391.070866142	49666
YEL027W	161	589.763975155	94952
YEL029C	313	5.34504792332	1673
YEL031W	1216	31.7746710526	38638
YEL032W	972	7.61728395062	7404
YEL037C	399	71.4185463659	28496
YEL038W	228	20.6754385965	4714
YEL040W	468	77.2692307692	36162
YEL042W	519	26.6628131021	13838
YEL043W	957	2.61859979101	2506
YEL044W	167	21.6167664671	3610
YEL046C	388	163.144329897	63300
YEL047C	471	44.2611464968	20847
YEL048C	153	10.3464052288	1583
YEL050C	394	8.19796954315	3230
YEL051W	257	117.53307393	30206
YEL052W	510	5.40784313725	2758
YEL053C	734	2.89782016349	2127
YEL055C	1023	17.403714565	17804
YEL056W	402	7.65671641791	3078
YEL058W	558	19.8673835125	11086
YEL059C-A	75	4.77333333333	358
YEL060C	636	25.8632075472	16449
YEL061C	1001	3.01198801199	3015
YEL062W	616	1.7711038961	1091
YEL063C	591	13.8798646362	8203
YEL064C	481	1.52390852391	733
YEL065W	629	51.2575516693	32241
YEL066W	180	25.9833333333	4677
YEL068C	111	8.97297297297	996
YEL071W	497	155.61167002	77339
YER001W	763	8.1874180865	6247
YER002W	232	55.2155172414	12810
YER004W	232	39.9181034483	9261
YER005W	631	3.24088748019	2045
YER006W	521	66.0882917466	34432
YER007W	519	1.45086705202	753
YER008C	1337	4.73597606582	6332
YER009W	126	442.96031746	55813
YER010C	235	8.9914893617	2113
YER012W	199	80.6532663317	16050
YER013W	1146	2.65619546248	3044
YER014W	540	4.84074074074	2614
YER016W	345	10.5710144928	3647
YER017C	762	3.85958005249	2941
YER018C	222	5.96396396396	1324
YER019C-A	89	163.460674157	14548
YER019W	478	8.27615062762	3956
YER020W	450	6.89333333333	3102
YER021W	524	42.4904580153	22265
YER022W	688	5.84302325581	4020
YER023W	287	136.961672474	39308
YER025W	528	126.056818182	66558
YER026C	277	55.8339350181	15466
YER027C	418	25.1626794258	10518
YER028C	395	3.03544303797	1199
YER029C	197	15.3553299492	3025
YER030W	154	63.8766233766	9837
YER031C	224	55.9464285714	12532
YER032W	877	3.46408209806	3038
YER034W	186	13.6021505376	2530
YER035W	146	18.4315068493	2691
YER036C	611	121.328968903	74132
YER037W	322	3.32919254658	1072
YER038C	465	1.22580645161	570
YER039C-A	73	1.72602739726	126
YER040W	731	3.42270861833	2502
YER042W	185	52.3135135135	9678
YER043C	450	422.028888889	189913
YER044C	149	36.5973154362	5453
YER045C	490	1.55714285714	763
YER046W	144	2.95833333333	426
YER048C	392	41.6505102041	16327
YER048W-A	95	57.7263157895	5484
YER049W	645	29.9426356589	19313
YER050C	139	27.8057553957	3865
YER051W	493	1.94523326572	959
YER052C	528	36.5890151515	19319
YER053C	301	1.97342192691	594
YER053C-A	38	2.15789473684	82
YER055C	298	117.154362416	34912
YER057C	130	136.469230769	17741
YER058W	108	5.64814814815	610
YER059W	421	6.93824228029	2921
YER061C	443	2.94130925508	1303
YER063W	219	38.4109589041	8412
YER064C	506	28.2885375494	14314
YER067W	162	2.74074074074	444
YER068W	588	14.3027210884	8410
YER069W	864	3.93518518519	3400
YER071C	127	14.4803149606	1839
YER072W	130	620.923076923	80720
YER073W	521	47.6948176583	24849
YER076C	303	1.3696369637	415
YER077C	689	2.1175616836	1459
YER078C	512	3.630859375	1859
YER079W	211	7.09478672986	1497
YER080W	628	17.9522292994	11274
YER082C	555	16.0504504505	8908
YER083C	286	29.6398601399	8477
YER086W	577	36.5840554593	21109
YER087C-B	83	145.13253012	12046
YER087W	577	2.66897746967	1540
YER088C	671	12.4903129657	8381
YER090W	508	61.9665354331	31479
YER091C	768	216.36328125	166167
YER092W	126	28.1666666667	3549
YER093C	1431	1.32634521314	1898
YER094C	206	76.0631067961	15669
YER095W	401	10.7506234414	4311
YER099C	319	18.6677115987	5955
YER100W	251	41.9163346614	10521
YER101C	431	3.656612529	1576
YER104W	209	5.23923444976	1095
YER105C	1392	6.16020114943	8575
YER107C	366	16.7923497268	6146
YER110C	1114	118.070017953	131530
YER112W	188	44.2287234043	8315
YER113C	707	3.23338048091	2286
YER114C	1041	9.23439000961	9613
YER115C	192	1.65104166667	317
YER116C	275	4.04363636364	1112
YER118C	368	12.6331521739	4649
YER119C	449	4.71714922049	2118
YER120W	245	187.693877551	45985
YER122C	494	46.7914979757	23115
YER123W	525	6.22857142857	3270
YER124C	574	34.3919860627	19741
YER125W	810	24.9135802469	20180
YER126C	262	69.8625954198	18304
YER127W	358	22.8826815642	8192
YER128W	204	5.42156862745	1106
YER129W	1143	1.61592300962	1847
YER130C	444	4.42567567568	1965
YER132C	1754	0.928734321551	1629
YER134C	179	16.7597765363	3000
YER136W	452	52.796460177	23864
YER137C	149	4.73154362416	705
YER139C	227	5.70925110132	1296
YER140W	557	2.01795332136	1124
YER141W	487	9.62833675565	4689
YER142C	297	4.31986531987	1283
YER143W	429	14.7156177156	6313
YER144C	806	1.74441687345	1406
YER145C	405	73.6024691358	29809
YER146W	94	80.8936170213	7604
YER147C	625	2.0064	1254
YER148W	241	46.4564315353	11196
YER149C	421	6.44418052257	2713
YER151C	913	11.447973713	10452
YER152C	444	7.38738738739	3280
YER153C	255	1.53333333333	391
YER154W	403	9.14640198511	3686
YER155C	2168	5.83025830258	12640
YER156C	339	38.8584070796	13173
YER157W	802	4.18952618454	3360
YER159C	143	24.1258741259	3450
YER161C	334	9.3502994012	3123
YER162C	755	1.43311258278	1082
YER163C	233	9.30042918455	2167
YER164W	1469	4.57317903336	6718
YER165W	578	371.356401384	214644
YER166W	1572	4.07633587786	6408
YER167W	852	3.70657276995	3158
YER168C	547	10.7659963437	5889
YER169W	797	2.78920953576	2223
YER170W	226	6.01327433628	1359
YER171W	779	3.88575096277	3027
YER172C	2164	3.17791127542	6877
YER173W	660	1.17272727273	774
YER174C	245	10.2653061224	2515
YER175C	300	4.42666666667	1328
YER176W	1122	5.68270944742	6376
YER178W	421	184.325415677	77601
YER180C-A	86	10.4651162791	900
YER182W	245	4.91020408163	1203
YER183C	212	14.1603773585	3002
YFL001W	443	6.41534988713	2842
YFL002C	607	8.67874794069	5268
YFL004W	829	46.3860072376	38454
YFL005W	216	80.7407407407	17440
YFL007W	2144	5.0760261194	10883
YFL008W	1226	5.24632952692	6432
YFL010C	212	139.363207547	29545
YFL013C	693	6.41991341991	4449
YFL014W	110	6.22727272727	685
YFL016C	512	13.291015625	6805
YFL017C	160	22.96875	3675
YFL017W-A	78	41.8461538462	3264
YFL018C	500	59.232	29616
YFL022C	504	116.593253968	58763
YFL025C	1030	1.82912621359	1884
YFL026W	432	45.5578703704	19681
YFL027C	498	2.07228915663	1032
YFL028C	290	12.5344827586	3635
YFL029C	369	4.35230352304	1606
YFL034W	1074	2.93575418994	3153
YFL036W	1352	3.25295857988	4398
YFL037W	458	94.8449781659	43439
YFL038C	207	152.352657005	31537
YFL041W	623	14.5088282504	9039
YFL042C	675	3.45481481481	2332
YFL044C	302	13.5397350993	4089
YFL045C	255	328.078431373	83660
YFL046W	208	8.89903846154	1851
YFL047W	715	4.08111888112	2918
YFL048C	446	26.5381165919	11836
YFL049W	624	4.1891025641	2614
YFR001W	205	40.7219512195	8348
YFR002W	840	11.1083333333	9331
YFR003C	156	23.108974359	3605
YFR004W	307	56.2801302932	17278
YFR005C	449	5.19821826281	2334
YFR006W	536	18.427238806	9877
YFR007W	354	3.3813559322	1197
YFR010W	500	36.568	18284
YFR011C	171	23.1461988304	3958
YFR013W	788	5.71065989848	4500
YFR014C	447	4.57494407159	2045
YFR017C	196	1.39795918367	274
YFR018C	364	5.31868131868	1936
YFR020W	233	1.04291845494	243
YFR021W	501	5.13373253493	2572
YFR025C	336	8.74702380952	2939
YFR027W	282	3.1914893617	900
YFR028C	552	9.29528985507	5131
YFR029W	679	2.16347569956	1469
YFR030W	1036	5.15347490347	5339
YFR031C	1171	1.85482493595	2172
YFR034C	313	20.392971246	6383
YFR036W	125	12.816	1602
YFR037C	558	28.3333333333	15810
YFR038W	854	4.46955503513	3817
YFR039C	511	4.81996086106	2463
YFR040W	1003	5.30508474576	5321
YFR041C	296	11.2162162162	3320
YFR042W	201	8.85572139303	1780
YFR043C	238	5.11344537815	1217
YFR044C	482	87.9024896266	42369
YFR046C	362	2.06906077348	749
YFR047C	296	22.3716216216	6622
YFR048W	663	3.197586727	2120
YFR049W	124	31.9596774194	3963
YFR050C	267	69.5056179775	18558
YFR051C	547	31.3126142596	17128
YFR052W	275	66.8836363636	18393
YFR055W	341	29.1348973607	9935
YGL001C	350	33.7285714286	11805
YGL002W	217	6.72350230415	1459
YGL003C	567	2.64726631393	1501
YGL004C	418	4.34688995215	1817
YGL005C	280	6.88928571429	1929
YGL006W	1174	1.61839863714	1900
YGL009C	780	131.975641026	102941
YGL010W	175	4.86857142857	852
YGL011C	253	76.3873517787	19326
YGL012W	474	59.052742616	27991
YGL016W	1082	7.53881700555	8157
YGL017W	504	3.62301587302	1826
YGL018C	185	8.75675675676	1620
YGL019W	279	28.917562724	8068
YGL020C	236	21.3516949153	5039
YGL021W	761	4.7950065703	3649
YGL022W	719	22.4102920723	16113
YGL023C	636	6.45911949686	4108
YGL026C	708	100.34180791	71042
YGL027C	834	13.1211031175	10943
YGL029W	121	35.5702479339	4304
YGL032C	88	24.5568181818	2161
YGL035C	505	11.9782178218	6049
YGL036W	910	2.42307692308	2205
YGL037C	217	61.3225806452	13307
YGL038C	481	6.14137214137	2954
YGL039W	349	30.6418338109	10694
YGL040C	343	42.0	14406
YGL041W-A	155	15.4258064516	2391
YGL043W	310	43.5064516129	13487
YGL044C	297	14.3131313131	4251
YGL045W	543	1.12338858195	610
YGL047W	203	6.94088669951	1409
YGL048C	406	60.4113300493	24527
YGL049C	915	16.2174863388	14839
YGL050W	274	11.1240875912	3048
YGL054C	139	113.568345324	15786
YGL055W	511	102.326810176	52289
YGL056C	528	14.3257575758	7564
YGL057C	288	4.02430555556	1159
YGL060W	642	5.07632398754	3259
YGL061C	248	9.41935483871	2336
YGL065C	504	8.52380952381	4296
YGL067W	385	10.6571428571	4103
YGL068W	195	47.2205128205	9208
YGL070C	123	42.9024390244	5277
YGL071W	691	6.69464544139	4626
YGL073W	834	4.6690647482	3894
YGL075C	388	2.1881443299	849
YGL077C	564	16.7021276596	9420
YGL078C	524	41.6335877863	21816
YGL079W	219	5.73059360731	1255
YGL080W	131	28.641221374	3752
YGL082W	382	11.4659685864	4380
YGL083W	805	2.8248447205	2274
YGL084C	561	8.93048128342	5010
YGL085W	275	1.67636363636	461
YGL091C	329	10.6778115502	3513
YGL092W	1318	11.2314112291	14803
YGL093W	918	3.24509803922	2979
YGL094C	1116	2.02150537634	2256
YGL095C	578	4.96539792388	2870
YGL097W	483	34.4948240166	16661
YGL098W	246	7.94715447154	1955
YGL099W	641	29.2901716069	18775
YGL100W	350	20.0228571429	7008
YGL101W	216	21.8287037037	4715
YGL104C	487	1.26488706366	616
YGL105W	377	252.915119363	95349
YGL106W	150	144.186666667	21628
YGL107C	647	4.71097372488	3048
YGL108C	141	11.304964539	1594
YGL110C	625	4.4304	2769
YGL111W	464	18.4482758621	8560
YGL112C	517	13.4796905222	6969
YGL114W	726	2.71900826446	1974
YGL115W	323	20.6811145511	6680
YGL116W	611	5.52045826514	3373
YGL117W	266	1.43233082707	381
YGL119W	502	4.84462151394	2432
YGL120C	768	33.4934895833	25723
YGL123W	255	1852.4	472362
YGL124C	645	1.6976744186	1095
YGL125W	601	4.89850249584	2944
YGL126W	381	5.08398950131	1937
YGL127C	128	17.046875	2182
YGL128C	284	3.81338028169	1083
YGL129C	451	8.08647450111	3647
YGL130W	460	11.6760869565	5371
YGL133W	1265	2.92806324111	3704
YGL134W	434	1.41705069124	615
YGL136C	321	1.28037383178	411
YGL139W	803	5.81070983811	4666
YGL140C	1220	2.95573770492	3606
YGL141W	911	2.63336992316	2399
YGL142C	617	2.59157212318	1599
YGL143C	414	2.038647343	844
YGL145W	702	5.28774928775	3712
YGL148W	377	134.607427056	50747
YGL150C	1490	4.26375838926	6353
YGL151W	1133	4.17740511915	4733
YGL153W	342	8.71052631579	2979
YGL154C	273	1.51282051282	413
YGL155W	377	5.02122015915	1893
YGL157W	348	25.0488505747	8717
YGL159W	371	6.08625336927	2258
YGL160W	571	3.28546409807	1876
YGL161C	311	18.0289389068	5607
YGL162W	300	3.88	1164
YGL163C	899	1.92880978865	1734
YGL164C	441	5.27210884354	2325
YGL166W	226	7.58407079646	1714
YGL167C	951	11.8422712934	11262
YGL169W	427	9.07494145199	3875
YGL171W	565	17.6672566372	9982
YGL172W	473	20.2325581395	9570
YGL173C	1529	31.2916939176	47845
YGL174W	267	5.23220973783	1397
YGL175C	346	0.898843930636	311
YGL179C	561	1.66131907308	932
YGL184C	466	1.62017167382	755
YGL185C	380	4.84473684211	1841
YGL186C	580	12.6551724138	7340
YGL187C	156	32.7435897436	5108
YGL190C	527	9.53320683112	5024
YGL191W	130	67.3384615385	8754
YGL194C	453	6.24061810155	2827
YGL194C-A	81	6.30864197531	511
YGL195W	2673	21.1589973812	56558
YGL196W	429	8.12121212121	3484
YGL197W	1488	2.1935483871	3264
YGL198W	236	20.4703389831	4831
YGL200C	204	90.818627451	18527
YGL202W	501	105.858283433	53035
YGL203C	730	11.2493150685	8212
YGL204C	102	11.1960784314	1142
YGL206C	1654	38.5247883918	63720
YGL207W	1036	39.1428571429	40552
YGL208W	416	3.0625	1274
YGL209W	383	10.5874673629	4055
YGL210W	223	13.2421524664	2953
YGL211W	360	6.9	2484
YGL212W	317	6.25552050473	1983
YGL213C	398	17.2964824121	6884
YGL216W	806	2.67369727047	2155
YGL219C	460	4.97608695652	2289
YGL220W	121	39.0	4719
YGL221C	289	42.8546712803	12385
YGL222C	176	18.8068181818	3310
YGL223C	418	6.74162679426	2818
YGL224C	281	8.32740213523	2340
YGL225W	338	87.949704142	29727
YGL226W	124	9.37096774194	1162
YGL228W	578	17.1539792388	9915
YGL231C	191	48.5078534031	9265
YGL233W	911	4.87266739846	4439
YGL234W	803	82.8679950187	66543
YGL236C	670	1.25373134328	840
YGL238W	961	17.6399583767	16952
YGL240W	251	2.26294820717	568
YGL241W	1005	4.25870646766	4280
YGL242C	182	45.3461538462	8253
YGL243W	401	2.23940149626	898
YGL244W	559	24.6475849732	13778
YGL245W	709	217.431593794	154159
YGL246C	388	8.62371134021	3346
YGL247W	198	3.52525252525	698
YGL248W	370	4.0972972973	1516
YGL250W	242	2.59090909091	627
YGL252C	589	9.97453310696	5875
YGL254W	300	5.53	1659
YGL255W	377	6.72679045093	2536
YGL256W	383	2.3315926893	893
YGL257C	559	2.39892665474	1341
YGR002C	477	5.70230607966	2720
YGR003W	745	2.91140939597	2169
YGR004W	463	4.05831533477	1879
YGR005C	401	17.7930174564	7135
YGR006W	252	4.31746031746	1088
YGR007W	324	13.7685185185	4461
YGR008C	85	21.8588235294	1858
YGR009C	652	12.3604294479	8059
YGR012W	394	8.55583756345	3371
YGR013W	621	3.99838969404	2483
YGR015C	329	1.60182370821	527
YGR016W	191	2.98952879581	571
YGR017W	298	14.2483221477	4246
YGR019W	472	11.125	5251
YGR020C	119	158.243697479	18831
YGR021W	291	3.57388316151	1040
YGR024C	238	9.91176470588	2359
YGR026W	279	39.2974910394	10964
YGR028W	363	3.99173553719	1449
YGR030C	159	12.9056603774	2052
YGR031W	343	6.63556851312	2276
YGR033C	240	14.3541666667	3445
YGR035C	117	16.6752136752	1951
YGR036C	240	6.625	1590
YGR037C	88	580.25	51062
YGR038W	223	22.932735426	5114
YGR039W	104	0.932692307692	97
YGR040W	369	4.37669376694	1615
YGR041W	548	4.08941605839	2241
YGR042W	272	2.41544117647	657
YGR044C	301	13.5681063123	4084
YGR046W	386	3.43005181347	1324
YGR047C	1026	3.19298245614	3276
YGR048W	362	12.5883977901	4557
YGR049W	188	15.6436170213	2941
YGR050C	119	1.59663865546	190
YGR054W	643	37.1135303266	23864
YGR055W	575	37.1704347826	21373
YGR056W	929	5.00430570506	4649
YGR057C	243	2.02880658436	493
YGR058W	336	6.1875	2079
YGR060W	310	193.522580645	59992
YGR061C	1359	46.0264900662	62550
YGR062C	317	1.38170347003	438
YGR063C	103	49.5048543689	5099
YGR065C	594	7.21717171717	4287
YGR068C	587	2.16695059625	1272
YGR071C	861	1.92334494774	1656
YGR072W	388	6.96907216495	2704
YGR074W	147	27.9047619048	4102
YGR075C	243	3.52263374486	856
YGR076C	158	13.9683544304	2207
YGR077C	590	2.14915254237	1268
YGR078C	200	48.19	9638
YGR079W	371	13.8544474394	5140
YGR080W	333	18.0570570571	6013
YGR081C	211	25.7867298578	5441
YGR082W	184	58.7934782609	10818
YGR083C	652	26.4340490798	17235
YGR084C	340	8.70882352941	2961
YGR086C	340	184.082352941	62588
YGR089W	937	1.91141942369	1791
YGR090W	1238	12.8166397415	15867
YGR091W	495	3.50707070707	1736
YGR092W	573	7.90052356021	4527
YGR093W	508	6.46653543307	3285
YGR094W	1105	99.9990950226	110499
YGR095C	224	19.0982142857	4278
YGR096W	315	1.17142857143	369
YGR097W	1147	2.93984306888	3372
YGR099W	689	1.92017416546	1323
YGR100W	951	2.79810725552	2661
YGR101W	347	6.16714697406	2140
YGR102C	184	8.60326086957	1583
YGR103W	606	64.5280528053	39104
YGR104C	308	5.80194805195	1787
YGR105W	78	93.8461538462	7320
YGR106C	266	99.1503759398	26374
YGR108W	472	5.15677966102	2434
YGR109C	381	4.46456692913	1701
YGR111W	401	9.36408977556	3755
YGR112W	390	1.81794871795	709
YGR113W	344	5.70348837209	1962
YGR116W	1452	21.6460055096	31430
YGR117C	477	6.52201257862	3111
YGR119C	542	20.8671586716	11310
YGR120C	263	6.97718631179	1835
YGR122W	403	3.01736972705	1216
YGR123C	514	32.6303501946	16772
YGR125W	1037	3.33365477338	3457
YGR126W	231	3.74458874459	865
YGR127W	313	1.31948881789	413
YGR128C	714	17.850140056	12745
YGR129W	216	6.64814814815	1436
YGR132C	288	36.4409722222	10495
YGR133W	184	4.20108695652	773
YGR134W	1123	1.50667853963	1692
YGR135W	259	75.0115830116	19428
YGR140W	957	2.27377220481	2176
YGR141W	468	5.56196581197	2603
YGR142W	411	9.6204379562	3954
YGR145W	708	16.8079096045	11900
YGR146C	212	18.1698113208	3852
YGR147C	289	11.5467128028	3337
YGR149W	433	2.5519630485	1105
YGR150C	865	1.23699421965	1070
YGR153W	218	1.87155963303	408
YGR155W	508	236.328740157	120055
YGR156W	426	9.19014084507	3915
YGR157W	870	15.6275862069	13596
YGR158C	251	19.5896414343	4917
YGR159C	415	175.236144578	72723
YGR161C	264	14.0454545455	3708
YGR161W-C	93	7.58064516129	705
YGR162W	953	73.5634837356	70106
YGR163W	342	9.78362573099	3346
YGR165W	346	9.01156069364	3118
YGR166W	561	2.51158645276	1409
YGR167W	234	95.2692307692	22293
YGR169C	405	2.08148148148	843
YGR169C-A	93	57.247311828	5324
YGR170W	1139	1.70588235294	1943
YGR171C	576	1.57986111111	910
YGR172C	249	33.1204819277	8247
YGR173W	369	36.2005420054	13358
YGR174C	171	3.85380116959	659
YGR175C	497	136.291750503	67737
YGR177C	536	11.2835820896	6048
YGR178C	723	30.1673582296	21811
YGR179C	407	3.84766584767	1566
YGR180C	346	230.147398844	79631
YGR181W	106	60.0	6360
YGR184C	1951	4.03639159405	7875
YGR185C	395	125.172151899	49443
YGR186W	736	17.3777173913	12790
YGR187C	395	30.5721518987	12076
YGR189C	508	65.4527559055	33250
YGR191W	604	20.1324503311	12160
YGR193C	411	26.2846715328	10803
YGR194C	601	1.74376039933	1048
YGR195W	247	20.8987854251	5162
YGR197C	548	2.27554744526	1247
YGR198W	818	5.68092909535	4647
YGR199W	760	5.20394736842	3955
YGR200C	789	16.6539923954	13140
YGR201C	226	1.23008849558	278
YGR202C	425	9.72705882353	4134
YGR203W	149	9.75167785235	1453
