Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR270W	1005	2.84875621891	2863
YDR276C	56	418.017857143	23409
YDR279W	351	5.63247863248	1977
YDR280W	306	15.9150326797	4870
YDR281C	105	16.2666666667	1708
YDR282C	415	1.64819277108	684
YDR283C	1660	1.8734939759	3110
YDR284C	290	12.0655172414	3499
YDR286C	115	7.69565217391	885
YDR287W	293	5.75085324232	1685
YDR288W	304	3.91447368421	1190
YDR291W	1078	1.17254174397	1264
YDR292C	622	13.4710610932	8379
YDR293C	1251	9.67785771383	12107
YDR294C	590	10.6915254237	6308
YDR295C	675	3.12592592593	2110
YDR296W	227	12.8105726872	2908
YDR297W	350	24.5885714286	8606
YDR298C	213	48.4460093897	10319
YDR300C	429	24.1095571096	10343
YDR301W	1358	2.84462444772	3863
YDR302W	220	12.4681818182	2743
YDR303C	886	6.82731376975	6049
YDR306C	479	2.18580375783	1047
YDR307W	663	3.50678733032	2325
YDR308C	141	18.4468085106	2601
YDR309C	384	21.5703125	8283
YDR310C	1063	3.16368767639	3363
YDR311W	643	5.60031104199	3601
YDR313C	287	2.29616724739	659
YDR315C	282	1.08865248227	307
YDR316W	472	1.55508474576	734
YDR319C	275	2.84727272727	783
YDR320C	669	7.89985052317	5285
YDR320C-A	73	28.6849315068	2094
YDR321W	382	83.6989528796	31973
YDR322C-A	97	36.9175257732	3581
YDR322W	368	7.51630434783	2766
YDR323C	516	1.21899224806	629
YDR324C	777	15.3693693694	11942
YDR325W	1036	2.09459459459	2170
YDR326C	1439	3.36483669215	4842
YDR328C	195	77.3487179487	15083
YDR329C	442	4.53393665158	2004
YDR330W	501	5.67265469062	2842
YDR331W	412	10.0752427184	4151
YDR333C	724	6.79005524862	4916
YDR334W	1515	1.39207920792	2109
YDR335W	1225	5.71020408163	6995
YDR336W	315	1.93650793651	610
YDR337W	287	9.88153310105	2836
YDR338C	696	1.69683908046	1181
YDR339C	190	28.8894736842	5489
YDR341C	608	91.3322368421	55530
YDR346C	482	39.3858921162	18984
YDR347W	322	9.04658385093	2913
YDR348C	500	13.098	6549
YDR349C	597	5.01842546064	2996
YDR351W	865	3.8161849711	3301
YDR352W	318	7.25471698113	2307
YDR353W	320	168.834375	54027
YDR354W	381	14.5275590551	5535
YDR356W	945	4.21058201058	3979
YDR357C	123	7.9512195122	978
YDR358W	558	4.37275985663	2440
YDR359C	983	1.57477110885	1548
YDR361C	284	37.8591549296	10752
YDR362C	673	2.64784546805	1782
YDR363W	457	2.10065645514	960
YDR363W-A	90	114.566666667	10311
YDR364C	456	2.90131578947	1323
YDR365C	629	20.3990461049	12831
YDR368W	313	54.7827476038	17147
YDR369C	855	1.39649122807	1194
YDR370C	443	2.34762979684	1040
YDR371W	512	1.94921875	998
YDR372C	346	25.1589595376	8705
YDR373W	191	23.4816753927	4485
YDR374W-A	90	8.48888888889	764
YDR375C	457	2.53172866521	1157
YDR376W	494	3.6012145749	1779
YDR377W	102	75.9607843137	7748
YDR378C	87	61.3103448276	5334
YDR379C-A	80	4.375	350
YDR379W	1010	1.76930693069	1787
YDR380W	636	4.58962264151	2919
YDR383C	239	2.57322175732	615
YDR384C	276	59.3804347826	16389
YDR386W	633	1.43759873618	910
YDR388W	483	41.5320910973	20060
YDR389W	655	5.41832061069	3549
YDR390C	637	6.40659340659	4081
YDR391C	233	5.09871244635	1188
YDR392W	338	4.94082840237	1670
YDR393W	457	1.68708971554	771
YDR394W	429	37.4242424242	16055
YDR395W	945	21.6592592593	20468
YDR398W	644	17.3074534161	11146
YDR399W	222	63.5720720721	14113
YDR400W	341	10.4604105572	3567
YDR404C	172	27.1162790698	4664
YDR405W	264	7.87878787879	2080
YDR407C	1290	1.72325581395	2223
YDR408C	215	31.4976744186	6772
YDR410C	240	9.18333333333	2204
YDR411C	342	9.02046783626	3085
YDR412W	236	26.2796610169	6202
YDR414C	363	3.32506887052	1207
YDR415C	375	6.448	2418
YDR416W	860	2.22209302326	1911
YDR419W	633	1.52448657188	965
YDR421W	951	1.14090431125	1085
YDR422C	816	3.34068627451	2726
YDR423C	410	4.8512195122	1989
YDR425W	626	2.22364217252	1392
YDR427W	394	39.6446700508	15620
YDR428C	262	9.5534351145	2503
YDR429C	275	129.858181818	35711
YDR430C	990	3.38585858586	3352
YDR434W	535	9.80186915888	5244
YDR435C	329	4.37689969605	1440
YDR437W	141	3.19858156028	451
YDR439W	348	2.79310344828	972
YDR440W	583	3.06346483705	1786
YDR441C	182	12.6208791209	2297
YDR444W	688	1.07994186047	743
YDR448W	435	5.02068965517	2184
YDR449C	441	13.2879818594	5860
YDR451C	354	13.8757062147	4912
YDR452W	675	7.43851851852	5021
YDR453C	197	2.27918781726	449
YDR454C	188	177.632978723	33395
YDR456W	634	6.37066246057	4039
YDR457W	3269	2.63291526461	8607
YDR458C	664	4.65963855422	3094
YDR460W	322	7.04037267081	2267
YDR461C-A	81	20.7407407407	1680
YDR461W	37	256.0	9472
YDR462W	148	21.5202702703	3185
YDR463W	520	12.0173076923	6249
YDR464W	1436	3.20403899721	4601
YDR465C	413	19.2227602906	7939
YDR466W	899	1.74193548387	1566
YDR468C	225	15.7822222222	3551
YDR469W	176	13.3352272727	2347
YDR470C	503	3.69184890656	1857
YDR472W	284	9.20774647887	2615
YDR473C	470	3.33404255319	1567
YDR475C	877	1.18472063854	1039
YDR476C	225	21.0577777778	4738
YDR477W	634	12.1214511041	7685
YDR478W	199	5.16582914573	1028
YDR479C	555	1.73873873874	965
YDR480W	324	4.64197530864	1504
YDR481C	567	29.4074074074	16674
YDR482C	136	7.34558823529	999
YDR483W	443	37.4266365688	16580
YDR484W	642	2.79283489097	1793
YDR485C	796	3.0527638191	2430
YDR486C	230	19.247826087	4427
YDR487C	209	76.7655502392	16044
YDR488C	534	1.50936329588	806
YDR489W	295	4.62711864407	1365
YDR490C	767	2.66753585398	2046
YDR492W	317	11.8422712934	3754
YDR493W	124	12.9112903226	1601
YDR494W	362	6.5773480663	2381
YDR495C	1012	1.51185770751	1530
YDR496C	657	29.3881278539	19308
YDR497C	585	20.7897435897	12162
YDR498C	384	5.52864583333	2123
YDR499W	748	1.22727272727	918
YDR501W	522	1.66858237548	871
YDR503C	275	4.16727272727	1146
YDR506C	609	1.59934318555	974
YDR507C	1143	9.45494313211	10807
YDR510W	102	245.588235294	25050
YDR511W	134	10.6194029851	1423
YDR512C	188	11.9468085106	2246
YDR513W	144	51.6527777778	7438
YDR514C	484	3.95867768595	1916
YDR515W	448	5.95758928571	2669
YDR516C	501	11.9201596806	5972
YDR517W	373	17.2037533512	6417
YDR518W	518	14.3069498069	7411
YDR519W	136	38.8308823529	5281
YDR520C	773	1.50582147477	1164
YDR524C	483	2.74120082816	1324
YDR524C-B	67	3707.70149254	248416
YDR525W-A	80	33.1	2648
YDR527W	440	9.975	4389
YDR528W	424	3.66509433962	1554
YDR529C	128	49.9609375	6395
YDR530C	326	4.18404907975	1364
YDR531W	368	13.5244565217	4977
YDR532C	386	2.08808290155	806
YDR533C	238	5.09243697479	1212
YDR538W	243	4.14814814815	1008
YDR540C	180	1.02222222222	184
YDR541C	345	1.30434782609	450
YEL001C	226	64.1592920354	14500
YEL002C	431	45.8120649652	19745
YEL004W	343	2.27405247813	780
YEL005C	283	1.57597173145	446
YEL006W	336	3.75297619048	1261
YEL008C-A	31	1.29032258065	40
YEL009C	282	6.3475177305	1790
YEL013W	579	18.3626943005	10632
YEL015W	552	12.6105072464	6961
YEL016C	494	1.03238866397	510
YEL017W	338	11.9378698225	4035
YEL018W	280	6.07142857143	1700
YEL019C	268	3.02611940299	811
YEL020C	561	1.25668449198	705
YEL020W-A	88	43.0568181818	3789
YEL022W	1460	5.35821917808	7823
YEL024W	216	16.212962963	3502
YEL026W	127	357.330708661	45381
YEL027W	161	548.242236025	88267
YEL029C	313	4.99680511182	1564
YEL031W	1216	28.2623355263	34367
YEL032W	972	6.78189300412	6592
YEL037C	399	65.0200501253	25943
YEL038W	228	19.8771929825	4532
YEL040W	468	73.1538461538	34236
YEL042W	519	25.3391136802	13151
YEL043W	957	2.48798328109	2381
YEL046C	388	152.286082474	59087
YEL047C	471	37.6411889597	17729
YEL048C	153	9.7385620915	1490
YEL050C	394	7.43908629442	2931
YEL051W	257	101.879377432	26183
YEL052W	510	5.46078431373	2785
YEL053C	734	2.33651226158	1715
YEL055C	1023	15.1808406647	15530
YEL056W	402	6.93034825871	2786
YEL058W	558	18.5430107527	10347
YEL059C-A	75	3.37333333333	253
YEL060C	636	20.1022012579	12785
YEL061C	1001	2.74525474525	2748
YEL062W	616	1.45779220779	898
YEL063C	591	12.7275803723	7522
YEL064C	481	1.34095634096	645
YEL065W	629	35.8489666137	22549
YEL066W	180	21.8833333333	3939
YEL068C	111	8.92792792793	991
YEL071W	497	132.167002012	65687
YER001W	763	7.35386631717	5611
YER002W	232	49.1853448276	11411
YER004W	232	35.5215517241	8241
YER005W	631	2.75118858954	1736
YER006W	521	60.6046065259	31575
YER007W	519	1.2697495183	659
YER008C	1337	4.04188481675	5404
YER009W	126	406.396825397	51206
YER010C	235	7.70212765957	1810
YER012W	199	72.5326633166	14434
YER013W	1146	2.22076788831	2545
YER014W	540	4.32222222222	2334
YER016W	345	9.21449275362	3179
YER017C	762	3.51443569554	2678
YER018C	222	5.42792792793	1205
YER019C-A	89	147.764044944	13151
YER019W	478	7.36820083682	3522
YER020W	450	5.88666666667	2649
YER021W	524	37.0267175573	19402
YER022W	688	5.06540697674	3485
YER023W	287	121.418118467	34847
YER025W	528	111.479166667	58861
YER026C	277	46.3610108303	12842
YER027C	418	22.9784688995	9605
YER028C	395	2.35443037975	930
YER029C	197	14.0456852792	2767
YER030W	154	54.7792207792	8436
YER031C	224	49.2008928571	11021
YER032W	877	2.87913340935	2525
YER034W	186	12.1182795699	2254
YER035W	146	15.5136986301	2265
YER036C	611	110.950900164	67791
YER037W	322	2.51552795031	810
YER039C-A	73	1.50684931507	110
YER040W	731	2.89876880985	2119
YER042W	185	49.8486486486	9222
YER043C	450	392.717777778	176723
YER044C	149	32.5503355705	4850
YER045C	490	1.41428571429	693
YER046W	144	2.4375	351
YER048C	392	37.0994897959	14543
YER048W-A	95	50.8210526316	4828
YER049W	645	26.0992248062	16834
YER050C	139	23.0287769784	3201
YER051W	493	1.5476673428	763
YER052C	528	34.5473484848	18241
YER053C	301	1.48837209302	448
YER053C-A	38	1.23684210526	47
YER055C	298	113.251677852	33749
YER057C	130	123.838461538	16099
YER058W	108	4.52777777778	489
YER059W	421	6.1567695962	2592
YER061C	443	2.67268623025	1184
YER063W	219	34.4246575342	7539
YER064C	506	23.9110671937	12099
YER067W	162	2.23456790123	362
YER068W	588	12.5221088435	7363
YER069W	864	4.41666666667	3816
YER071C	127	12.1102362205	1538
YER072W	130	562.992307692	73189
YER073W	521	45.3013435701	23602
YER076C	303	1.23762376238	375
YER077C	689	1.94484760522	1340
YER078C	512	3.236328125	1657
YER079W	211	5.64454976303	1191
YER080W	628	15.6098726115	9803
YER082C	555	13.9189189189	7725
YER083C	286	27.1468531469	7764
YER086W	577	34.5355285962	19927
YER087C-B	83	128.56626506	10671
YER087W	577	2.25649913345	1302
YER088C	671	10.7570789866	7218
YER090W	508	53.6929133858	27276
YER091C	768	223.401041667	171572
YER092W	126	25.380952381	3198
YER094C	206	71.6019417476	14750
YER095W	401	9.87780548628	3961
YER099C	319	17.0062695925	5425
YER100W	251	36.2788844622	9106
YER101C	431	3.30858468677	1426
YER104W	209	4.54545454545	950
YER105C	1392	5.26867816092	7334
YER107C	366	15.5163934426	5679
YER110C	1114	102.842010772	114566
YER112W	188	37.0425531915	6964
YER113C	707	3.15983026874	2234
YER114C	1041	8.19692603266	8533
YER115C	192	1.578125	303
YER116C	275	3.80363636364	1046
YER118C	368	11.2309782609	4133
YER119C	449	4.3429844098	1950
YER120W	245	172.130612245	42172
YER122C	494	40.5020242915	20008
YER123W	525	5.21142857143	2736
YER124C	574	29.1794425087	16749
YER125W	810	22.2320987654	18008
YER126C	262	63.9618320611	16758
YER127W	358	21.469273743	7686
YER128W	204	4.54901960784	928
YER129W	1143	1.47244094488	1683
YER130C	444	4.0472972973	1797
YER134C	179	16.2681564246	2912
YER136W	452	44.7522123894	20228
YER137C	149	4.48993288591	669
YER139C	227	5.08370044053	1154
YER140W	557	1.72531418312	961
YER141W	487	9.06776180698	4416
YER142C	297	3.84848484848	1143
YER143W	429	12.9090909091	5538
YER144C	806	1.45037220844	1169
YER145C	405	56.0148148148	22686
YER146W	94	75.170212766	7066
YER147C	625	1.7232	1077
YER148W	241	40.9211618257	9862
YER149C	421	5.84085510689	2459
YER150W	149	2.15436241611	321
YER151C	913	9.20481927711	8404
YER152C	444	6.7027027027	2976
YER153C	255	1.56862745098	400
YER154W	403	7.6253101737	3073
YER155C	2168	4.85193726937	10519
YER156C	339	39.4778761062	13383
YER157W	802	3.61596009975	2900
YER159C	143	22.027972028	3150
YER161C	334	8.23652694611	2751
YER162C	755	1.25165562914	945
YER163C	233	7.92703862661	1847
YER164W	1469	4.37440435671	6426
YER165W	578	336.332179931	194400
YER166W	1572	3.70229007634	5820
YER167W	852	3.42370892019	2917
YER168C	547	9.760511883	5339
YER169W	797	2.46675031368	1966
YER170W	226	5.12389380531	1158
YER171W	779	3.52374839538	2745
YER172C	2164	2.66451016636	5766
YER174C	245	9.91428571429	2429
YER175C	300	3.41333333333	1024
YER176W	1122	5.01782531194	5630
YER178W	421	166.672209026	70169
YER180C-A	86	8.40697674419	723
YER182W	245	4.42040816327	1083
YER183C	212	12.2641509434	2600
YFL001W	443	5.76523702032	2554
YFL002C	607	7.47281713344	4536
YFL004W	829	41.6139927624	34498
YFL005W	216	72.4768518519	15655
YFL007W	2144	4.15111940299	8900
YFL008W	1226	4.25040783034	5211
YFL010C	212	121.481132075	25754
YFL013C	693	5.33910533911	3700
YFL014W	110	4.4	484
YFL016C	512	10.912109375	5587
YFL017C	160	19.825	3172
YFL017W-A	78	38.0512820513	2968
YFL018C	500	51.816	25908
YFL022C	504	104.658730159	52748
YFL025C	1030	1.59611650485	1644
YFL026W	432	41.3518518519	17864
YFL027C	498	1.73293172691	863
YFL028C	290	11.2655172414	3267
YFL029C	369	3.70189701897	1366
YFL034W	1074	2.68063314711	2879
YFL036W	1352	2.64423076923	3575
YFL037W	458	86.0720524017	39421
YFL038C	207	135.362318841	28020
YFL041W	623	11.8683788122	7394
YFL042C	675	2.96592592593	2002
YFL044C	302	12.1556291391	3671
YFL045C	255	289.709803922	73876
YFL046W	208	7.87019230769	1637
YFL047W	715	3.60839160839	2580
YFL048C	446	23.9843049327	10697
YFL049W	624	3.56570512821	2225
YFR001W	205	34.5512195122	7083
YFR002W	840	9.32738095238	7835
YFR003C	156	19.3782051282	3023
YFR004W	307	50.9283387622	15635
YFR005C	449	4.24721603563	1907
YFR006W	536	13.3787313433	7171
YFR007W	354	2.76271186441	978
YFR010W	500	31.954	15977
YFR011C	171	20.5321637427	3511
YFR013W	788	4.75507614213	3747
YFR014C	447	3.68008948546	1645
YFR017C	196	0.94387755102	185
YFR018C	364	4.91758241758	1790
YFR020W	233	1.06008583691	247
YFR021W	501	4.59081836327	2300
YFR025C	336	8.00595238095	2690
YFR027W	282	3.01773049645	851
YFR028C	552	8.22463768116	4540
YFR029W	679	1.67010309278	1134
YFR030W	1036	4.99517374517	5175
YFR031C	1171	1.5072587532	1765
YFR034C	313	18.9488817891	5931
YFR036W	125	12.032	1504
YFR037C	558	25.2741935484	14103
YFR038W	854	3.91100702576	3340
YFR039C	511	4.26223091977	2178
YFR040W	1003	4.38085742772	4394
YFR041C	296	9.81081081081	2904
YFR042W	201	8.09950248756	1628
YFR043C	238	4.34453781513	1034
YFR044C	482	71.9564315353	34683
YFR046C	362	1.62983425414	590
YFR047C	296	19.8817567568	5885
YFR048W	663	2.88235294118	1911
YFR049W	124	28.3629032258	3517
YFR050C	267	61.1835205993	16336
YFR051C	547	28.676416819	15686
YFR052W	275	57.8363636364	15905
YFR055W	341	27.6217008798	9419
YGL001C	350	30.04	10514
YGL002W	217	5.97235023041	1296
YGL003C	567	2.24514991182	1273
YGL004C	418	3.68181818182	1539
YGL005C	280	5.97857142857	1674
YGL006W	1174	1.43441226576	1684
YGL009C	780	150.494871795	117386
YGL010W	175	3.93142857143	688
YGL011C	253	69.0830039526	17478
YGL012W	474	51.9578059072	24628
YGL014W	889	10.3937007874	9240
YGL016W	1082	6.7292051756	7281
YGL017W	504	3.49206349206	1760
YGL018C	185	7.29189189189	1349
YGL019W	279	26.7598566308	7466
YGL020C	236	18.4788135593	4361
YGL021W	761	4.10512483574	3124
YGL022W	719	20.9652294854	15074
YGL023C	636	5.44496855346	3463
YGL026C	708	90.1115819209	63799
YGL027C	834	11.2877697842	9414
YGL029W	121	31.6198347107	3826
YGL032C	88	24.0568181818	2117
YGL035C	505	10.8198019802	5464
YGL036W	910	2.1956043956	1998
YGL037C	217	51.8248847926	11246
YGL038C	481	5.43659043659	2615
YGL039W	349	24.1232091691	8419
YGL040C	343	36.3177842566	12457
YGL041W-A	155	13.5161290323	2095
YGL043W	310	39.7612903226	12326
YGL044C	297	12.5420875421	3725
YGL045W	543	1.0073664825	547
YGL047W	203	6.29064039409	1277
YGL048C	406	53.4334975369	21694
YGL049C	915	14.0087431694	12818
YGL050W	274	9.81386861314	2689
YGL054C	139	98.8992805755	13747
YGL055W	511	79.0567514677	40398
YGL056C	528	11.6382575758	6145
YGL057C	288	3.30208333333	951
YGL060W	642	4.43769470405	2849
YGL061C	248	7.90725806452	1961
YGL064C	562	2.70462633452	1520
YGL065C	504	7.60515873016	3833
YGL067W	385	9.47792207792	3649
YGL068W	195	39.6051282051	7723
YGL070C	123	39.3414634146	4839
YGL071W	691	5.38350217077	3720
YGL073W	834	4.03357314149	3364
YGL075C	388	1.86855670103	725
YGL077C	564	15.1329787234	8535
YGL078C	524	37.1717557252	19478
YGL079W	219	5.20547945205	1140
YGL080W	131	26.7786259542	3508
YGL082W	382	9.95811518325	3804
YGL083W	805	2.51677018634	2026
YGL084C	561	7.45276292335	4181
YGL085W	275	1.49454545455	411
YGL086W	750	4.26933333333	3202
YGL091C	329	9.32218844985	3067
YGL092W	1318	9.29135053111	12246
YGL093W	918	2.72875816993	2505
YGL094C	1116	1.69265232975	1889
YGL095C	578	4.15570934256	2402
YGL097W	483	31.4968944099	15213
YGL098W	246	6.84552845528	1684
YGL099W	641	26.1076443058	16735
YGL100W	350	18.92	6622
YGL101W	216	20.8194444444	4497
YGL104C	487	1.04106776181	507
YGL105W	377	227.98938992	85952
YGL106W	150	128.626666667	19294
YGL107C	647	4.04945904173	2620
YGL108C	141	9.56028368794	1348
YGL110C	625	3.7328	2333
YGL111W	464	17.0668103448	7919
YGL112C	517	12.2088974855	6312
YGL114W	726	2.28236914601	1657
YGL115W	323	18.5975232198	6007
YGL116W	611	4.81669394435	2943
YGL117W	266	1.21428571429	323
YGL119W	502	4.26892430279	2143
YGL120C	768	29.6354166667	22760
YGL123W	255	1739.63137255	443606
YGL124C	645	1.55968992248	1006
YGL125W	601	5.16472545757	3104
YGL126W	381	5.06824146982	1931
YGL127C	128	15.125	1936
YGL128C	284	3.04929577465	866
YGL129C	451	7.0487804878	3179
YGL130W	460	10.1652173913	4676
YGL133W	1265	2.46798418972	3122
YGL134W	434	1.22811059908	533
YGL136C	321	1.18068535826	379
YGL139W	803	4.99626400996	4012
YGL140C	1220	2.73852459016	3341
YGL141W	911	2.19099890231	1996
YGL142C	617	2.41004862237	1487
YGL143C	414	1.74637681159	723
YGL145W	702	4.64245014245	3259
YGL148W	377	127.936339523	48232
YGL150C	1490	3.60536912752	5372
YGL151W	1133	3.42453662842	3880
YGL153W	342	7.9649122807	2724
YGL154C	273	1.28205128205	350
YGL155W	377	4.55172413793	1716
YGL157W	348	21.2270114943	7387
YGL159W	371	5.10242587601	1893
YGL160W	571	2.74255691769	1566
YGL161C	311	15.9453376206	4959
YGL162W	300	3.27	981
YGL163C	899	1.8553948832	1668
YGL164C	441	4.40816326531	1944
YGL166W	226	7.04867256637	1593
YGL167C	951	10.1493165089	9652
YGL169W	427	7.81967213115	3339
YGL171W	565	15.3150442478	8653
YGL172W	473	17.7082452431	8376
YGL173C	1529	25.2341399608	38583
YGL174W	267	4.77528089888	1275
YGL179C	561	1.2798573975	718
YGL180W	898	1.24498886414	1118
YGL184C	466	1.79184549356	835
YGL185C	380	4.35789473684	1656
YGL186C	580	11.1465517241	6465
YGL187C	156	28.2948717949	4414
YGL190C	527	8.29032258065	4369
YGL191W	130	59.9846153846	7798
YGL194C	453	5.31125827815	2406
YGL194C-A	81	5.40740740741	438
YGL195W	2673	17.5701459035	46965
YGL196W	429	7.15151515152	3068
YGL197W	1488	1.90591397849	2836
YGL198W	236	19.1652542373	4523
YGL200C	204	84.8382352941	17307
YGL202W	501	93.8502994012	47019
YGL203C	730	9.91643835616	7239
YGL204C	102	8.8431372549	902
YGL206C	1654	30.1493349456	49867
YGL207W	1036	32.9044401544	34089
YGL208W	416	2.68509615385	1117
YGL209W	383	9.10182767624	3486
YGL210W	223	12.0762331839	2693
YGL211W	360	6.54444444444	2356
YGL212W	317	5.77917981073	1832
YGL213C	398	15.5904522613	6205
YGL216W	806	2.39081885856	1927
YGL219C	460	4.27391304348	1966
YGL220W	121	37.2892561983	4512
YGL221C	289	39.2041522491	11330
YGL222C	176	16.6875	2937
YGL223C	418	5.99043062201	2504
YGL224C	281	7.71886120996	2169
YGL225W	338	80.449704142	27192
YGL226W	124	7.79838709677	967
YGL228W	578	15.1366782007	8749
YGL231C	191	43.664921466	8340
YGL233W	911	4.12074643249	3754
YGL234W	803	74.6924034869	59978
YGL236C	670	1.07462686567	720
YGL238W	961	14.9417273673	14359
YGL240W	251	1.96015936255	492
YGL241W	1005	3.53134328358	3549
YGL242C	182	38.5824175824	7022
YGL243W	401	1.86783042394	749
YGL244W	559	21.8908765653	12237
YGL245W	709	194.964739069	138230
YGL246C	388	8.20360824742	3183
YGL247W	198	3.01515151515	597
YGL248W	370	3.52972972973	1306
YGL250W	242	2.44628099174	592
YGL252C	589	8.7843803056	5174
YGL254W	300	4.59333333333	1378
YGL255W	377	5.79575596817	2185
YGL256W	383	2.28459530026	875
YGL257C	559	1.92665474061	1077
YGR002C	477	4.81341719078	2296
YGR003W	745	2.44295302013	1820
YGR004W	463	3.65010799136	1690
YGR005C	401	15.4438902743	6193
YGR006W	252	3.66666666667	924
YGR007W	324	12.9135802469	4184
YGR008C	85	16.9882352941	1444
YGR009C	652	10.6134969325	6920
YGR012W	394	7.80964467005	3077
YGR013W	621	3.46698872786	2153
YGR015C	329	1.53495440729	505
YGR016W	191	2.4554973822	469
YGR017W	298	11.7147651007	3491
YGR019W	472	9.06779661017	4280
YGR020C	119	142.386554622	16944
YGR021W	291	2.96563573883	863
YGR024C	238	9.05042016807	2154
YGR026W	279	35.247311828	9834
YGR028W	363	3.44628099174	1251
YGR030C	159	11.4213836478	1816
YGR031W	343	5.86880466472	2013
YGR033C	240	13.1916666667	3166
YGR035C	117	15.2393162393	1783
YGR036C	240	6.37916666667	1531
YGR037C	88	501.909090909	44168
YGR038W	223	20.8295964126	4645
YGR039W	104	0.971153846154	101
YGR040W	369	3.51761517615	1298
YGR041W	548	3.51459854015	1926
YGR042W	272	2.15073529412	585
YGR044C	301	12.3056478405	3704
YGR046W	386	2.98186528497	1151
YGR047C	1026	2.79239766082	2865
YGR048W	362	10.9668508287	3970
YGR049W	188	14.7765957447	2778
YGR050C	119	1.47058823529	175
YGR054W	643	33.4105754277	21483
YGR055W	575	34.4330434783	19799
YGR056W	929	4.18406889128	3887
YGR057C	243	1.87654320988	456
YGR058W	336	4.97619047619	1672
YGR060W	310	170.267741935	52783
YGR061C	1359	41.1030169242	55859
YGR062C	317	1.27444794953	404
YGR063C	103	46.3106796117	4770
YGR065C	594	5.3367003367	3170
YGR068C	587	1.83816013629	1079
YGR072W	388	6.15463917526	2388
YGR074W	147	25.8163265306	3795
YGR075C	243	3.23456790123	786
YGR076C	158	11.2784810127	1782
YGR077C	590	1.96440677966	1159
YGR078C	200	43.515	8703
YGR079W	371	12.9676549865	4811
YGR080W	333	15.8648648649	5283
YGR081C	211	23.2985781991	4916
YGR082W	184	51.6141304348	9497
YGR083C	652	23.7653374233	15495
YGR084C	340	7.26176470588	2469
YGR086C	340	159.229411765	54138
YGR089W	937	1.61579509072	1514
YGR090W	1238	10.647819063	13182
YGR091W	495	2.96363636364	1467
YGR092W	573	6.71553228621	3848
YGR093W	508	5.50196850394	2795
YGR094W	1105	90.4742081448	99974
YGR095C	224	17.0535714286	3820
YGR096W	315	1.04761904762	330
YGR097W	1147	2.6224934612	3008
YGR099W	689	1.63425253991	1126
YGR100W	951	2.30283911672	2190
YGR101W	347	5.51296829971	1913
YGR102C	184	7.38043478261	1358
YGR103W	606	57.6864686469	34958
YGR104C	308	5.17532467532	1594
YGR105W	78	87.5256410256	6827
YGR106C	266	90.4135338346	24050
YGR108W	472	4.26694915254	2014
YGR109C	381	4.07349081365	1552
YGR111W	401	8.75561097257	3511
YGR112W	390	1.52307692308	594
YGR113W	344	5.0261627907	1729
YGR116W	1452	18.6391184573	27064
YGR117C	477	5.73794549266	2737
YGR119C	542	17.6291512915	9555
YGR120C	263	6.14068441065	1615
YGR122W	403	2.82382133995	1138
YGR123C	514	28.5447470817	14672
YGR125W	1037	3.04628736741	3159
YGR126W	231	3.33333333333	770
YGR127W	313	1.09904153355	344
YGR128C	714	15.6036414566	11141
YGR129W	216	5.90740740741	1276
YGR132C	288	31.5902777778	9098
YGR133W	184	3.83695652174	706
YGR134W	1123	1.28406055209	1442
YGR135W	259	68.0424710425	17623
YGR140W	957	1.93521421108	1852
YGR141W	468	4.62179487179	2163
YGR142W	411	8.44768856448	3472
YGR145W	708	14.8502824859	10514
YGR146C	212	15.0896226415	3199
YGR147C	289	10.1903114187	2945
YGR149W	433	2.24711316397	973
YGR153W	218	1.60550458716	350
YGR155W	508	214.226377953	108827
YGR156W	426	7.29577464789	3108
YGR157W	870	13.975862069	12159
YGR158C	251	18.0756972112	4537
YGR159C	415	162.344578313	67373
YGR161C	264	12.3446969697	3259
YGR161W-C	93	6.31182795699	587
YGR162W	953	65.2287513116	62163
YGR163W	342	8.57602339181	2933
YGR165W	346	7.26589595376	2514
YGR166W	561	2.32442067736	1304
YGR167W	234	86.3547008547	20207
YGR169C	405	1.8049382716	731
YGR169C-A	93	51.6774193548	4806
YGR170W	1139	1.34416154522	1531
YGR171C	576	1.32638888889	764
YGR172C	249	30.7309236948	7652
YGR173W	369	31.0623306233	11462
YGR174C	171	3.39766081871	581
YGR175C	497	129.490945674	64357
YGR177C	536	9.72201492537	5211
YGR178C	723	26.0553250346	18838
YGR179C	407	3.23832923833	1318
YGR180C	346	206.421965318	71422
YGR181W	106	54.7452830189	5803
YGR184C	1951	3.35007688365	6536
YGR185C	395	109.539240506	43268
YGR186W	736	15.0326086957	11064
YGR187C	395	26.8	10586
YGR189C	508	60.9606299213	30968
YGR191W	604	17.6920529801	10686
YGR193C	411	21.4622871046	8821
YGR194C	601	1.46921797005	883
YGR195W	247	18.9311740891	4676
YGR196C	818	3.92420537897	3210
YGR197C	548	1.93613138686	1061
YGR198W	818	4.5293398533	3705
YGR199W	760	4.57368421053	3476
YGR200C	789	14.4169835234	11375
YGR201C	226	1.04867256637	237
YGR202C	425	8.53176470588	3626
YGR203W	149	9.69798657718	1445
YGR204W	947	71.4677930306	67680
YGR205W	291	8.0	2328
YGR206W	102	10.7156862745	1093
YGR207C	262	30.0610687023	7876
YGR208W	310	31.1774193548	9665
YGR209C	105	384.771428571	40401
YGR210C	412	18.6699029126	7692
