Gene	Length(codons)	Average reads (per codon)	Sum of reads
YDR261C	563	9.71936056838	5472
YDR262W	273	9.78754578755	2672
YDR264C	765	17.2653594771	13208
YDR265W	338	1.97633136095	668
YDR266C	640	11.8015625	7553
YDR267C	331	7.87613293051	2607
YDR268W	380	3.85	1463
YDR270W	1005	3.22587064677	3242
YDR276C	56	477.196428571	26723
YDR277C	434	0.967741935484	420
YDR279W	351	5.61253561254	1970
YDR280W	306	15.8692810458	4856
YDR281C	105	16.7428571429	1758
YDR282C	415	1.59036144578	660
YDR283C	1660	2.07831325301	3450
YDR284C	290	11.9827586207	3475
YDR286C	115	8.65217391304	995
YDR287W	293	6.40955631399	1878
YDR288W	304	3.95065789474	1201
YDR291W	1078	1.30983302412	1412
YDR292C	622	13.7524115756	8554
YDR293C	1251	11.1998401279	14011
YDR294C	590	11.0627118644	6527
YDR295C	675	3.55851851852	2402
YDR296W	227	15.6255506608	3547
YDR297W	350	25.3114285714	8859
YDR298C	213	49.5023474178	10544
YDR300C	429	24.5221445221	10520
YDR301W	1358	3.02503681885	4108
YDR302W	220	12.7818181818	2812
YDR303C	886	7.06772009029	6262
YDR306C	479	2.5490605428	1221
YDR307W	663	3.65761689291	2425
YDR308C	141	18.4893617021	2607
YDR309C	384	23.375	8976
YDR310C	1063	3.8127939793	4053
YDR311W	643	6.25194401244	4020
YDR313C	287	2.64111498258	758
YDR316W	472	1.96398305085	927
YDR319C	275	2.89090909091	795
YDR320C	669	8.31240657698	5561
YDR320C-A	73	31.2191780822	2279
YDR321W	382	80.6308900524	30801
YDR322C-A	97	38.206185567	3706
YDR322W	368	9.54076086957	3511
YDR323C	516	1.15310077519	595
YDR324C	777	14.380952381	11174
YDR325W	1036	2.30019305019	2383
YDR326C	1439	3.85892981237	5553
YDR328C	195	83.2307692308	16230
YDR329C	442	4.75791855204	2103
YDR330W	501	6.71656686627	3365
YDR331W	412	9.24757281553	3810
YDR333C	724	6.97513812155	5050
YDR334W	1515	1.57755775578	2390
YDR335W	1225	6.42857142857	7875
YDR336W	315	2.10158730159	662
YDR337W	287	11.8013937282	3387
YDR338C	696	1.78591954023	1243
YDR339C	190	29.5368421053	5612
YDR341C	608	96.0115131579	58375
YDR346C	482	40.6618257261	19599
YDR347W	322	11.1708074534	3597
YDR348C	500	15.026	7513
YDR349C	597	5.25963149079	3140
YDR351W	865	4.15260115607	3592
YDR352W	318	7.56289308176	2405
YDR353W	320	185.36875	59318
YDR354W	381	15.3333333333	5842
YDR356W	945	4.68677248677	4429
YDR357C	123	8.65853658537	1065
YDR358W	558	5.51254480287	3076
YDR359C	983	1.87995930824	1848
YDR361C	284	35.5422535211	10094
YDR362C	673	2.80832095097	1890
YDR363W	457	2.1181619256	968
YDR363W-A	90	137.844444444	12406
YDR364C	456	2.97368421053	1356
YDR365C	629	19.4896661367	12259
YDR368W	313	58.8945686901	18434
YDR369C	855	1.5649122807	1338
YDR370C	443	2.51467268623	1114
YDR371W	512	2.123046875	1087
YDR372C	346	25.5606936416	8844
YDR373W	191	26.3717277487	5037
YDR374W-A	90	8.98888888889	809
YDR375C	457	3.16849015317	1448
YDR376W	494	3.86032388664	1907
YDR377W	102	76.1862745098	7771
YDR378C	87	62.9310344828	5475
YDR379C-A	80	5.575	446
YDR379W	1010	2.01782178218	2038
YDR380W	636	3.02044025157	1921
YDR383C	239	3.15481171548	754
YDR384C	276	61.847826087	17070
YDR386W	633	1.58135860979	1001
YDR388W	483	46.6708074534	22542
YDR389W	655	6.03816793893	3955
YDR390C	637	6.80847723705	4337
YDR391C	233	5.95708154506	1388
YDR392W	338	5.66272189349	1914
YDR393W	457	1.94967177243	891
YDR394W	429	41.2331002331	17689
YDR395W	945	23.2878306878	22007
YDR398W	644	16.9922360248	10943
YDR399W	222	59.0	13098
YDR400W	341	11.7859237537	4019
YDR404C	172	27.988372093	4814
YDR405W	264	10.4696969697	2764
YDR407C	1290	1.96744186047	2538
YDR408C	215	34.176744186	7348
YDR410C	240	9.25416666667	2221
YDR411C	342	9.28947368421	3177
YDR412W	236	25.686440678	6062
YDR414C	363	3.41046831956	1238
YDR415C	375	6.456	2421
YDR416W	860	2.30697674419	1984
YDR419W	633	1.60347551343	1015
YDR421W	951	1.28916929548	1226
YDR422C	816	3.45098039216	2816
YDR423C	410	5.48048780488	2247
YDR425W	626	2.46645367412	1544
YDR427W	394	41.1421319797	16210
YDR428C	262	9.40458015267	2464
YDR429C	275	129.6	35640
YDR430C	990	4.49797979798	4453
YDR434W	535	9.66728971963	5172
YDR435C	329	4.90273556231	1613
YDR437W	141	3.19858156028	451
YDR439W	348	2.8908045977	1006
YDR440W	583	3.38421955403	1973
YDR441C	182	12.5494505495	2284
YDR444W	688	1.32558139535	912
YDR448W	435	5.18850574713	2257
YDR449C	441	11.8684807256	5234
YDR451C	354	15.4943502825	5485
YDR452W	675	7.4	4995
YDR453C	197	3.83756345178	756
YDR454C	188	180.526595745	33939
YDR456W	634	6.57886435331	4171
YDR457W	3269	3.61272560416	11810
YDR458C	664	4.67168674699	3102
YDR460W	322	7.2298136646	2328
YDR461C-A	81	27.5802469136	2234
YDR461W	37	292.918918919	10838
YDR462W	148	28.4054054054	4204
YDR463W	520	13.2346153846	6882
YDR464W	1436	3.45264623955	4958
YDR465C	413	18.6489104116	7702
YDR466W	899	2.05005561735	1843
YDR468C	225	17.16	3861
YDR469W	176	13.1590909091	2316
YDR470C	503	4.675944334	2352
YDR472W	284	9.37323943662	2662
YDR473C	470	3.58085106383	1683
YDR475C	877	1.3409350057	1176
YDR476C	225	24.8711111111	5596
YDR477W	634	13.9100946372	8819
YDR478W	199	5.17085427136	1029
YDR479C	555	1.98018018018	1099
YDR480W	324	4.86728395062	1577
YDR481C	567	28.708994709	16278
YDR482C	136	8.42647058824	1146
YDR483W	443	34.6365688488	15344
YDR484W	642	3.04672897196	1956
YDR485C	796	3.58165829146	2851
YDR486C	230	20.9695652174	4823
YDR487C	209	80.2535885167	16773
YDR488C	534	1.69101123596	903
YDR489W	295	4.9593220339	1463
YDR490C	767	3.11603650587	2390
YDR492W	317	10.7791798107	3417
YDR493W	124	16.0080645161	1985
YDR494W	362	8.0773480663	2924
YDR495C	1012	1.86561264822	1888
YDR496C	657	29.2420091324	19212
YDR497C	585	21.4495726496	12548
YDR498C	384	5.72395833333	2198
YDR499W	748	1.33288770053	997
YDR501W	522	1.969348659	1028
YDR503C	275	4.16363636364	1145
YDR506C	609	1.87027914614	1139
YDR507C	1143	10.1828521435	11639
YDR510W	102	283.362745098	28903
YDR511W	134	13.7313432836	1840
YDR512C	188	12.8882978723	2423
YDR513W	144	57.5833333333	8292
YDR514C	484	4.32231404959	2092
YDR515W	448	6.796875	3045
YDR516C	501	17.1017964072	8568
YDR517W	373	19.6675603217	7336
YDR518W	518	14.1409266409	7325
YDR519W	136	39.9044117647	5427
YDR520C	773	1.71539456662	1326
YDR524C	483	2.97308488613	1436
YDR524C-B	67	4295.50746269	287799
YDR525W-A	80	37.95	3036
YDR527W	440	10.4227272727	4586
YDR528W	424	3.64386792453	1545
YDR529C	128	50.609375	6478
YDR530C	326	4.76073619632	1552
YDR531W	368	13.875	5106
YDR532C	386	2.32642487047	898
YDR533C	238	5.54201680672	1319
YDR538W	243	4.49794238683	1093
YDR540C	180	1.33888888889	241
YDR541C	345	1.55652173913	537
YEL001C	226	65.2920353982	14756
YEL002C	431	43.4686774942	18735
YEL004W	343	2.56851311953	881
YEL005C	283	1.59363957597	451
YEL006W	336	4.46428571429	1500
YEL009C	282	6.68085106383	1884
YEL011W	705	1.42127659574	1002
YEL013W	579	19.6511226252	11378
YEL015W	552	13.1920289855	7282
YEL016C	494	1.17206477733	579
YEL017W	338	14.0798816568	4759
YEL018W	280	6.55714285714	1836
YEL019C	268	3.45895522388	927
YEL020C	561	1.55436720143	872
YEL020W-A	88	51.125	4499
YEL022W	1460	6.19315068493	9042
YEL024W	216	17.8194444444	3849
YEL026W	127	334.960629921	42540
YEL027W	161	545.267080745	87788
YEL029C	313	5.1054313099	1598
YEL031W	1216	27.4185855263	33341
YEL032W	972	7.80041152263	7582
YEL037C	399	73.0701754386	29155
YEL038W	228	22.0657894737	5031
YEL042W	519	23.0385356455	11957
YEL043W	957	2.36154649948	2260
YEL044W	167	22.7005988024	3791
YEL046C	388	166.319587629	64532
YEL047C	471	46.4161358811	21862
YEL048C	153	8.97385620915	1373
YEL050C	394	8.15482233503	3213
YEL051W	257	106.712062257	27425
YEL052W	510	4.76078431373	2428
YEL053C	734	2.63896457766	1937
YEL055C	1023	15.669599218	16030
YEL056W	402	7.75124378109	3116
YEL058W	558	20.8207885305	11618
YEL059C-A	75	5.41333333333	406
YEL060C	636	27.8286163522	17699
YEL061C	1001	2.99300699301	2996
YEL062W	616	1.68506493506	1038
YEL063C	591	12.7208121827	7518
YEL064C	481	1.38669438669	667
YEL065W	629	38.7122416534	24350
YEL066W	180	25.5388888889	4597
YEL068C	111	9.55855855856	1061
YEL071W	497	143.492957746	71316
YER001W	763	6.19790301442	4729
YER004W	232	42.7456896552	9917
YER005W	631	2.8589540412	1804
YER006W	521	56.6180422265	29498
YER007W	519	1.39884393064	726
YER008C	1337	4.2961854899	5744
YER009W	126	398.476190476	50208
YER010C	235	8.36170212766	1965
YER012W	199	76.2914572864	15182
YER013W	1146	2.43280977312	2788
YER014W	540	4.58703703704	2477
YER016W	345	9.68695652174	3342
YER017C	762	3.94356955381	3005
YER018C	222	6.5	1443
YER019C-A	89	152.056179775	13533
YER019W	478	8.34518828452	3989
YER020W	450	7.48444444444	3368
YER021W	524	39.286259542	20586
YER022W	688	5.70639534884	3926
YER023W	287	127.93728223	36718
YER025W	528	117.799242424	62198
YER026C	277	54.4693140794	15088
YER027C	418	25.8684210526	10813
YER028C	395	3.10379746835	1226
YER029C	197	14.7157360406	2899
YER030W	154	59.9675324675	9235
YER031C	224	51.4464285714	11524
YER032W	877	3.27708095781	2874
YER034W	186	13.6075268817	2531
YER035W	146	22.9383561644	3349
YER036C	611	108.664484452	66394
YER037W	322	4.32608695652	1393
YER038C	465	1.1311827957	526
YER039C-A	73	1.83561643836	134
YER040W	731	3.43775649795	2513
YER042W	185	50.2702702703	9300
YER043C	450	402.831111111	181274
YER044C	149	34.8523489933	5193
YER045C	490	1.61632653061	792
YER046W	144	2.40277777778	346
YER048C	392	40.4770408163	15867
YER048W-A	95	52.1578947368	4955
YER049W	645	26.6558139535	17193
YER050C	139	27.345323741	3801
YER052C	528	35.4886363636	18738
YER053C	301	2.09634551495	631
YER053C-A	38	1.86842105263	71
YER055C	298	105.953020134	31574
YER057C	130	140.484615385	18263
YER058W	108	6.9537037037	751
YER059W	421	7.04038004751	2964
YER061C	443	3.13544018059	1389
YER063W	219	37.9406392694	8309
YER064C	506	24.9940711462	12647
YER067W	162	3.40740740741	552
YER068W	588	13.8282312925	8131
YER069W	864	3.36226851852	2905
YER071C	127	13.2283464567	1680
YER072W	130	614.692307692	79910
YER073W	521	45.6468330134	23782
YER076C	303	1.35643564356	411
YER077C	689	1.93904208999	1336
YER078C	512	3.16015625	1618
YER079W	211	8.85308056872	1868
YER080W	628	15.4315286624	9691
YER082C	555	13.7171171171	7613
YER083C	286	29.1573426573	8339
YER086W	577	34.0155979203	19627
YER087C-B	83	136.951807229	11367
YER087W	577	2.72270363951	1571
YER088C	671	12.219076006	8199
YER090W	508	55.8149606299	28354
YER091C	768	223.669270833	171778
YER092W	126	25.7142857143	3240
YER093C	1431	1.21104122991	1733
YER094C	206	77.1941747573	15902
YER095W	401	11.4862842893	4606
YER099C	319	17.6927899687	5644
YER100W	251	39.3187250996	9869
YER101C	431	3.79582366589	1636
YER104W	209	5.09090909091	1064
YER105C	1392	5.94971264368	8282
YER107C	366	16.3579234973	5987
YER110C	1114	113.219030521	126126
YER112W	188	38.0691489362	7157
YER113C	707	3.19236209335	2257
YER114C	1041	9.40249759846	9788
YER115C	192	1.796875	345
YER116C	275	4.20363636364	1156
YER118C	368	10.7744565217	3965
YER119C	449	4.81291759465	2161
YER120W	245	181.967346939	44582
YER122C	494	43.1700404858	21326
YER123W	525	5.86285714286	3078
YER124C	574	30.4303135889	17467
YER125W	810	24.350617284	19724
YER126C	262	60.8358778626	15939
YER127W	358	20.5893854749	7371
YER128W	204	4.82843137255	985
YER129W	1143	1.65266841645	1889
YER130C	444	4.50675675676	2001
YER134C	179	16.9553072626	3035
YER136W	452	48.407079646	21880
YER137C	149	3.87248322148	577
YER139C	227	5.30396475771	1204
YER140W	557	1.91741472172	1068
YER141W	487	10.1889117043	4962
YER142C	297	4.09427609428	1216
YER143W	429	14.8881118881	6387
YER144C	806	1.69727047146	1368
YER145C	405	59.2938271605	24014
YER146W	94	80.5106382979	7568
YER147C	625	1.9056	1191
YER148W	241	41.6929460581	10048
YER149C	421	5.86935866983	2471
YER151C	913	11.4424972618	10447
YER152C	444	7.81981981982	3472
YER153C	255	1.6	408
YER154W	403	8.97022332506	3615
YER155C	2168	5.56595940959	12067
YER156C	339	40.3480825959	13678
YER157W	802	3.89650872818	3125
YER159C	143	25.0629370629	3584
YER161C	334	9.30239520958	3107
YER162C	755	1.40132450331	1058
YER163C	233	9.84978540773	2295
YER164W	1469	4.88359428182	7174
YER165W	578	348.498269896	201432
YER166W	1572	3.85814249364	6065
YER167W	852	3.75938967136	3203
YER168C	547	10.2486288848	5606
YER169W	797	2.86700125471	2285
YER170W	226	6.65044247788	1503
YER171W	779	3.71116816431	2891
YER172C	2164	3.10489833641	6719
YER174C	245	10.6163265306	2601
YER175C	300	4.23666666667	1271
YER176W	1122	5.06595365419	5684
YER178W	421	183.249406176	77148
YER180C-A	86	9.43023255814	811
YER182W	245	5.4693877551	1340
YER183C	212	12.8160377358	2717
YFL001W	443	5.81264108352	2575
YFL002C	607	7.69686985173	4672
YFL004W	829	41.9083232811	34742
YFL005W	216	77.6990740741	16783
YFL007W	2144	5.02145522388	10766
YFL008W	1226	4.69738988581	5759
YFL010C	212	139.929245283	29665
YFL013C	693	5.83694083694	4045
YFL014W	110	6.7	737
YFL016C	512	13.744140625	7037
YFL017C	160	21.5875	3454
YFL017W-A	78	41.5512820513	3241
YFL018C	500	58.844	29422
YFL022C	504	111.075396825	55982
YFL025C	1030	1.7427184466	1795
YFL026W	432	40.6412037037	17557
YFL027C	498	1.95983935743	976
YFL028C	290	11.8517241379	3437
YFL029C	369	4.21409214092	1555
YFL034W	1074	3.12942271881	3361
YFL036W	1352	3.42085798817	4625
YFL037W	458	93.8864628821	43000
YFL038C	207	146.980676329	30425
YFL041W	623	12.5136436597	7796
YFL042C	675	3.86962962963	2612
YFL044C	302	13.8874172185	4194
YFL045C	255	285.796078431	72878
YFL046W	208	8.36057692308	1739
YFL047W	715	3.95524475524	2828
YFL048C	446	22.730941704	10138
YFL049W	624	4.07051282051	2540
YFR001W	205	33.1073170732	6787
YFR002W	840	10.1321428571	8511
YFR003C	156	23.4102564103	3652
YFR004W	307	53.0977198697	16301
YFR005C	449	4.60579064588	2068
YFR006W	536	17.0690298507	9149
YFR007W	354	3.30508474576	1170
YFR010W	500	34.514	17257
YFR011C	171	22.1403508772	3786
YFR013W	788	5.35152284264	4217
YFR014C	447	4.29753914989	1921
YFR015C	709	1.00564174894	713
YFR017C	196	1.94387755102	381
YFR018C	364	5.34615384615	1946
YFR021W	501	5.27944111776	2645
YFR025C	336	8.59226190476	2887
YFR027W	282	2.85460992908	805
YFR028C	552	8.41847826087	4647
YFR029W	679	2.07216494845	1407
YFR030W	1036	5.99517374517	6211
YFR031C	1171	1.68232280102	1970
YFR034C	313	21.2715654952	6658
YFR036W	125	12.68	1585
YFR037C	558	28.229390681	15752
YFR038W	854	4.17798594848	3568
YFR039C	511	4.39138943249	2244
YFR040W	1003	5.33499501496	5351
YFR041C	296	10.1317567568	2999
YFR042W	201	8.17910447761	1644
YFR043C	238	4.70588235294	1120
YFR044C	482	87.8506224066	42344
YFR046C	362	1.92541436464	697
YFR047C	296	21.8547297297	6469
YFR048W	663	3.04826546003	2021
YFR049W	124	33.4274193548	4145
YFR050C	267	66.6516853933	17796
YFR051C	547	32.5374771481	17798
YFR052W	275	60.8072727273	16722
YFR055W	341	27.6627565982	9433
YGL001C	350	32.6028571429	11411
YGL002W	217	5.8064516129	1260
YGL003C	567	2.58201058201	1464
YGL004C	418	4.25119617225	1777
YGL005C	280	6.13214285714	1717
YGL006W	1174	1.67717206133	1969
YGL009C	780	154.471794872	120488
YGL010W	175	4.61142857143	807
YGL011C	253	73.1383399209	18504
YGL012W	474	56.052742616	26569
YGL016W	1082	6.93900184843	7508
YGL017W	504	3.35317460317	1690
YGL018C	185	9.21081081081	1704
YGL019W	279	27.3333333333	7626
YGL020C	236	17.0338983051	4020
YGL021W	761	4.84362680683	3686
YGL022W	719	20.4367176634	14694
YGL023C	636	6.66509433962	4239
YGL026C	708	97.8290960452	69263
YGL027C	834	11.7410071942	9792
YGL029W	121	29.958677686	3625
YGL032C	88	27.3295454545	2405
YGL035C	505	11.8910891089	6005
YGL036W	910	2.40659340659	2190
YGL037C	217	71.2258064516	15456
YGL038C	481	5.55509355509	2672
YGL039W	349	24.9169054441	8696
YGL040C	343	42.2099125364	14478
YGL041W-A	155	14.2	2201
YGL043W	310	41.1	12741
YGL044C	297	13.7609427609	4087
YGL045W	543	1.04972375691	570
YGL047W	203	6.94581280788	1410
YGL048C	406	58.0	23548
YGL049C	915	16.2950819672	14910
YGL050W	274	9.95255474453	2727
YGL053W	238	2.5756302521	613
YGL054C	139	95.0575539568	13213
YGL055W	511	73.9569471624	37792
YGL056C	528	13.2481060606	6995
YGL057C	288	3.9375	1134
YGL060W	642	4.59968847352	2953
YGL061C	248	8.53629032258	2117
YGL064C	562	2.96263345196	1665
YGL065C	504	8.01388888889	4039
YGL067W	385	9.75064935065	3754
YGL068W	195	50.0512820513	9760
YGL070C	123	39.6097560976	4872
YGL071W	691	6.19247467438	4279
YGL073W	834	4.67146282974	3896
YGL075C	388	1.87371134021	727
YGL077C	564	14.7907801418	8342
YGL078C	524	36.1316793893	18933
YGL079W	219	6.15068493151	1347
YGL080W	131	26.8167938931	3513
YGL082W	382	11.280104712	4309
YGL083W	805	2.70559006211	2178
YGL084C	561	8.07130124777	4528
YGL085W	275	1.70181818182	468
YGL086W	750	4.65733333333	3493
YGL091C	329	10.2887537994	3385
YGL092W	1318	10.6403641882	14024
YGL093W	918	3.32026143791	3048
YGL094C	1116	1.87096774194	2088
YGL095C	578	4.71799307958	2727
YGL097W	483	32.9875776398	15933
YGL098W	246	7.30894308943	1798
YGL099W	641	25.1809672387	16141
YGL100W	350	19.6142857143	6865
YGL101W	216	20.162037037	4355
YGL104C	487	1.25051334702	609
YGL105W	377	235.119363395	88640
YGL106W	150	139.12	20868
YGL107C	647	4.66924265842	3021
YGL108C	141	10.6170212766	1497
YGL110C	625	4.1504	2594
YGL111W	464	16.8879310345	7836
YGL112C	517	12.8491295938	6643
YGL114W	726	2.53443526171	1840
YGL115W	323	18.8142414861	6077
YGL116W	611	5.57610474632	3407
YGL117W	266	1.4962406015	398
YGL119W	502	4.57768924303	2298
YGL120C	768	29.2994791667	22502
YGL121C	127	1.04724409449	133
YGL123W	255	1740.25490196	443765
YGL124C	645	1.66511627907	1074
YGL125W	601	5.56405990017	3344
YGL126W	381	4.9842519685	1899
YGL127C	128	17.765625	2274
YGL128C	284	3.41901408451	971
YGL129C	451	8.16851441242	3684
YGL130W	460	10.8782608696	5004
YGL133W	1265	2.49249011858	3153
YGL134W	434	1.55069124424	673
YGL136C	321	1.06230529595	341
YGL139W	803	5.17310087173	4154
YGL140C	1220	2.81639344262	3436
YGL141W	911	2.7124039517	2471
YGL142C	617	2.1961102107	1355
YGL143C	414	2.04830917874	848
YGL145W	702	5.18091168091	3637
YGL148W	377	131.435013263	49551
YGL150C	1490	4.12684563758	6149
YGL151W	1133	3.96381288614	4491
YGL153W	342	8.74561403509	2991
YGL154C	273	1.43956043956	393
YGL155W	377	4.68169761273	1765
YGL157W	348	25.4454022989	8855
YGL159W	371	5.46900269542	2029
YGL160W	571	3.09632224168	1768
YGL161C	311	17.8295819936	5545
YGL162W	300	3.63666666667	1091
YGL163C	899	2.13125695217	1916
YGL164C	441	4.90476190476	2163
YGL166W	226	7.13716814159	1613
YGL167C	951	10.6246056782	10104
YGL169W	427	8.4074941452	3590
YGL171W	565	15.0884955752	8525
YGL172W	473	19.1860465116	9075
YGL173C	1529	31.185088293	47682
YGL174W	267	4.9925093633	1333
YGL179C	561	1.4991087344	841
YGL180W	898	1.46881959911	1319
YGL184C	466	1.84763948498	861
YGL185C	380	4.61052631579	1752
YGL186C	580	11.5413793103	6694
YGL187C	156	28.8653846154	4503
YGL190C	527	8.93738140417	4710
YGL191W	130	63.3846153846	8240
YGL194C	453	5.49668874172	2490
YGL194C-A	81	6.27160493827	508
YGL195W	2673	21.2338196783	56758
YGL196W	429	7.97668997669	3422
YGL197W	1488	2.31518817204	3445
YGL198W	236	21.75	5133
YGL200C	204	82.318627451	16793
YGL202W	501	100.213572854	50207
YGL203C	730	10.0575342466	7342
YGL204C	102	10.9215686275	1114
YGL206C	1654	40.3047158404	66664
YGL207W	1036	35.5154440154	36794
YGL208W	416	3.61057692308	1502
YGL209W	383	10.7415143603	4114
YGL210W	223	13.7847533632	3074
YGL211W	360	6.74166666667	2427
YGL212W	317	6.4858044164	2056
YGL213C	398	15.9673366834	6355
YGL216W	806	2.67990074442	2160
YGL219C	460	4.9347826087	2270
YGL220W	121	38.5785123967	4668
YGL221C	289	40.5051903114	11706
YGL222C	176	18.1647727273	3197
YGL223C	418	6.55502392344	2740
YGL224C	281	8.03202846975	2257
YGL225W	338	75.8964497041	25653
YGL226W	124	10.8951612903	1351
YGL228W	578	15.937716263	9212
YGL231C	191	45.5968586387	8709
YGL233W	911	4.19648737651	3823
YGL234W	803	81.6376089664	65555
YGL236C	670	1.42388059701	954
YGL238W	961	15.650364204	15040
YGL240W	251	2.15139442231	540
YGL241W	1005	3.94029850746	3960
YGL242C	182	43.3626373626	7892
YGL243W	401	2.02244389027	811
YGL244W	559	23.1556350626	12944
YGL245W	709	203.840620592	144523
YGL246C	388	7.65206185567	2969
YGL247W	198	3.03535353535	601
YGL248W	370	3.95675675676	1464
YGL250W	242	2.59917355372	629
YGL252C	589	9.52292020374	5609
YGL254W	300	5.03	1509
YGL255W	377	4.63660477454	1748
YGL256W	383	2.25848563969	865
YGL257C	559	2.1252236136	1188
YGR002C	477	5.5786163522	2661
YGR003W	745	2.69261744966	2006
YGR004W	463	3.45140388769	1598
YGR005C	401	16.3665835411	6563
YGR006W	252	4.39285714286	1107
YGR007W	324	12.5802469136	4076
YGR008C	85	27.4823529412	2336
YGR009C	652	12.5920245399	8210
YGR012W	394	8.14974619289	3211
YGR013W	621	3.75362318841	2331
YGR015C	329	1.55623100304	512
YGR016W	191	2.53926701571	485
YGR017W	298	14.177852349	4225
YGR019W	472	12.9703389831	6122
YGR020C	119	147.226890756	17520
YGR021W	291	4.30927835052	1254
YGR024C	238	8.8025210084	2095
YGR026W	279	35.853046595	10003
YGR028W	363	4.25068870523	1543
YGR030C	159	11.0	1749
YGR031W	343	6.32944606414	2171
YGR033C	240	12.8208333333	3077
YGR035C	117	18.2820512821	2139
YGR036C	240	5.98333333333	1436
YGR037C	88	541.784090909	47677
YGR038W	223	21.9058295964	4885
YGR039W	104	1.125	117
YGR040W	369	3.84281842818	1418
YGR041W	548	4.22080291971	2313
YGR042W	272	2.48529411765	676
YGR044C	301	14.196013289	4273
YGR046W	386	3.21761658031	1242
YGR047C	1026	3.00779727096	3086
YGR048W	362	12.6878453039	4593
YGR049W	188	15.3989361702	2895
YGR054W	643	35.732503888	22976
YGR055W	575	35.2817391304	20287
YGR056W	929	4.8288482239	4486
YGR057C	243	1.90946502058	464
YGR058W	336	5.79761904762	1948
YGR060W	310	183.516129032	56890
YGR061C	1359	44.642384106	60669
YGR062C	317	1.47634069401	468
YGR063C	103	51.2233009709	5276
YGR065C	594	5.69528619529	3383
YGR068C	587	2.0272572402	1190
YGR071C	861	1.60859465738	1385
YGR072W	388	6.05154639175	2348
YGR074W	147	26.4965986395	3895
YGR075C	243	3.49794238683	850
YGR076C	158	14.917721519	2357
YGR077C	590	2.16610169492	1278
YGR078C	200	45.74	9148
YGR079W	371	12.8409703504	4764
YGR080W	333	18.8108108108	6264
YGR081C	211	22.1848341232	4681
YGR082W	184	58.7880434783	10817
YGR083C	652	23.513803681	15331
YGR084C	340	9.19117647059	3125
YGR086C	340	176.285294118	59937
YGR089W	937	1.77054429029	1659
YGR090W	1238	11.218901454	13889
YGR091W	495	3.15555555556	1562
YGR092W	573	7.60383944154	4357
YGR093W	508	5.91535433071	3005
YGR094W	1105	91.879638009	101527
YGR095C	224	17.34375	3885
YGR096W	315	1.14603174603	361
YGR097W	1147	3.03836094159	3485
YGR099W	689	1.79100145138	1234
YGR100W	951	2.73606729758	2602
YGR101W	347	5.48126801153	1902
YGR102C	184	7.46195652174	1373
YGR103W	606	54.102310231	32786
YGR104C	308	5.33441558442	1643
YGR105W	78	83.9871794872	6551
YGR106C	266	86.3233082707	22962
YGR108W	472	4.78177966102	2257
YGR109C	381	3.87401574803	1476
YGR111W	401	9.5187032419	3817
YGR112W	390	1.99743589744	779
YGR113W	344	5.77325581395	1986
YGR116W	1452	20.2699724518	29432
YGR117C	477	5.81970649895	2776
YGR119C	542	20.0258302583	10854
YGR120C	263	6.64258555133	1747
YGR122W	403	3.14640198511	1268
YGR123C	514	27.0817120623	13920
YGR125W	1037	3.04918032787	3162
YGR126W	231	3.72294372294	860
YGR127W	313	1.45686900958	456
YGR128C	714	15.4523809524	11033
YGR129W	216	5.79166666667	1251
YGR132C	288	37.1840277778	10709
YGR133W	184	4.44565217391	818
YGR134W	1123	1.48886910062	1672
YGR135W	259	71.4826254826	18514
YGR140W	957	2.19749216301	2103
YGR141W	468	4.94871794872	2316
YGR142W	411	8.90754257908	3661
YGR145W	708	14.5903954802	10330
YGR146C	212	14.7405660377	3125
YGR147C	289	11.4567474048	3311
YGR149W	433	2.62817551963	1138
YGR150C	865	1.09132947977	944
YGR153W	218	1.73853211009	379
YGR155W	508	220.446850394	111987
YGR156W	426	8.5985915493	3663
YGR157W	870	13.9701149425	12154
YGR158C	251	18.1075697211	4545
YGR159C	415	152.903614458	63455
YGR161C	264	16.9356060606	4471
YGR161W-C	93	9.20430107527	856
YGR162W	953	68.6967471144	65468
YGR163W	342	9.51169590643	3253
YGR165W	346	9.02312138728	3122
YGR166W	561	2.30303030303	1292
YGR167W	234	93.7222222222	21931
YGR169C	405	2.01234567901	815
YGR169C-A	93	50.0215053763	4652
YGR170W	1139	1.53555750658	1749
YGR171C	576	1.56597222222	902
YGR172C	249	30.8674698795	7686
YGR173W	369	31.1111111111	11480
YGR174C	171	4.16959064327	713
YGR175C	497	141.818913481	70484
YGR177C	536	9.50373134328	5094
YGR178C	723	30.5809128631	22110
YGR179C	407	3.55773955774	1448
YGR180C	346	225.520231214	78030
YGR181W	106	64.9433962264	6884
YGR184C	1951	3.98411071246	7773
YGR185C	395	115.207594937	45507
YGR186W	736	16.495923913	12141
YGR187C	395	24.9670886076	9862
YGR189C	508	59.8858267717	30422
YGR191W	604	18.298013245	11052
YGR193C	411	24.5888077859	10106
YGR194C	601	2.153078203	1294
YGR195W	247	19.020242915	4698
YGR197C	548	2.14781021898	1177
YGR198W	818	4.95354523227	4052
YGR199W	760	4.71973684211	3587
YGR200C	789	14.9784537389	11818
YGR201C	226	1.30530973451	295
YGR202C	425	9.62117647059	4089
YGR203W	149	11.2147651007	1671
YGR204W	947	81.5142555438	77194
YGR205W	291	9.94158075601	2893
